T,H0+H12+H13+H20
T2049,H12
T2148,H0+H12
T210480,H12
T210481,H12
T210482,H12
T210483,H12
T210484,H12
T210485,H12
T210486,H12
T210487,H12
T210488,H12
T210489,H12
T211480,H12
T211481,H12
T211482,H12
T211483,H12
T211484,H12
T211485,H12
T211486,H12
T211487,H12
T211488,H12
T211489,H12
T212480,H12
T212481,H12
T212482,H12
T212483,H12
T212484,H12
T212485,H12
T212486,H12
T212487,H12
T212488,H12
T212489,H12
T213480,H12
T213481,H12
T213482,H12
T213483,H12
T213484,H12
T213485,H12
T213486,H12
T213487,H12
T213488,H12
T213489,H12
T214480,H12
T214481,H12
T214482,H12
T214483,H12
T214484,H12
T214485,H12
T214486,H12
T214487,H12
T214488,H12
T214489,H12
T215480,H12
T215481,H12
T215482,H12
T215483,H12
T215484,H12
T215485,H12
T215486,H12
T215487,H12
T215488,H12
T215489,H12
T216480,H12
T216481,H12
T216482,H12
T216483,H12
T216484,H12
T216485,H12
T216486,H12
T216487,H12
T216488,H12
T216489,H12
T217480,H12
T217481,H12
T217482,H12
T217483,H12
T217484,H12
T217485,H12
T217486,H12
T217487,H12
T217488,H12
T217489,H12
T218480,H0+H12
T218481,H0+H12
T218482,H0+H12
T218483,H0+H12
T218484,H0+H12
T218485,H0+H12
T218486,H0+H12
T218487,H0+H12
T218488,H0+H12
T218489,H0+H12
T2149,H0+H12
T210490,H12
T210491,H12
T210492,H12
T210493,H12
T210494,H12
T210495,H12
T210496,H12
T210497,H12
T210498,H12
T210499,H12
T211490,H12
T211491,H12
T211492,H12
T211493,H12
T211494,H12
T211495,H12
T211496,H12
T211497,H12
T211498,H12
T211499,H12
T212490,H12
T212491,H12
T212492,H12
T212493,H12
T212494,H12
T212495,H12
T212496,H12
T212497,H12
T212498,H0+H12
T212499,H0+H12
T213490,H12
T213491,H12
T213492,H12
T213493,H12
T213494,H12
T213495,H12
T213496,H0+H12
T213497,H0+H12
T213498,H0+H12
T214490,H12
T214491,H12
T214492,H12
T214493,H12
T214494,H12
T214495,H12
T214496,H0+H12
T215490,H12
T215491,H12
T215492,H12
T215493,H12
T215494,H0+H12
T215495,H0+H12
T215496,H0+H12
T216490,H12
T216491,H12
T216492,H12
T216493,H0+H12
T216494,H0+H12
T217490,H12
T217491,H12
T217492,H12
T217493,H0+H12
T218490,H0+H12
T218491,H0+H12
T218492,H0+H12
T218493,H0+H12
T24H,H0+H12
T2245,H0+H12
T220452,H0+H12
T220453,H0+H12
T220454,H0+H12
T220455,H0+H12
T220456,H0+H12
T220457,H0+H12
T220458,H0+H12
T220459,H12
T221458,H0+H12
T221459,H0+H12
T24I,H0+H12
T2246,H0+H12
T220460,H12
T220461,H12
T220462,H12
T220463,H12
T220464,H12
T220465,H12
T220466,H12
T220467,H12
T220468,H12
T220469,H12
T221460,H0+H12
T221461,H0+H12
T221462,H0+H12
T221463,H12
T221464,H12
T221465,H12
T221466,H12
T221467,H12
T221468,H12
T221469,H12
T222462,H0+H12
T222463,H0+H12
T222464,H0+H12
T222465,H0+H12
T222466,H12
T222467,H12
T222468,H12
T222469,H12
T223465,H0+H12
T223466,H0+H12
T223467,H0+H12
T223468,H0+H12
T223469,H0+H12
T224469,H0+H12
T2247,H0+H12
T220470,H12
T220471,H12
T220472,H12
T220473,H12
T220474,H12
T220475,H12
T220476,H12
T220477,H12
T220478,H0+H12
T221470,H12
T221471,H12
T221472,H12
T221473,H12
T221474,H12
T221475,H12
T221476,H12
T221477,H0+H12
T221478,H0+H12
T222470,H12
T222471,H12
T222472,H12
T222473,H12
T222474,H12
T222475,H12
T222476,H0+H12
T222477,H0+H12
T223470,H12
T223471,H12
T223472,H12
T223473,H12
T223474,H12
T223475,H12
T223476,H0+H12
T224470,H0+H12
T224471,H0+H12
T224472,H12
T224473,H12
T224474,H0+H12
T224475,H0+H12
T224476,H0+H12
T225471,H0+H12
T225472,H0+H12
T225473,H0+H12
T225474,H0+H12
T25,H0+H12
T25SW,H0+H12
T25NW,H0+H12
T25A,H0+H12
T2050,H12
T2051,H12
T2150,H0+H12
T210500,H12
T210501,H12
T210502,H12
T210503,H12
T210504,H12
T210505,H12
T210506,H12
T210507,H12
T210508,H12
T210509,H12
T211500,H12
T211501,H0+H12
T211502,H0+H12
T211503,H0+H12
T211504,H0+H12
T211505,H0+H12
T211506,H0+H12
T211507,H0+H12
T211508,H0+H12
T211509,H12
T212500,H0+H12
T212501,H0+H12
T212508,H0+H12
T212509,H0+H12
T2151,H0+H12
T210510,H12
T210511,H12
T210512,H12
T210513,H12
T210514,H12
T210515,H12
T210516,H12
T210517,H12
T210518,H12
T210519,H0+H12
T211510,H12
T211511,H12
T211512,H12
T211513,H12
T211514,H12
T211515,H12
T211516,H12
T211517,H12
T211518,H0+H12
T211519,H0+H12
T212510,H0+H12
T212511,H0+H12
T212512,H0+H12
T212513,H12
T212514,H12
T212515,H12
T212516,H12
T212517,H0+H12
T212518,H0+H12
T213512,H0+H12
T213513,H0+H12
T213514,H0+H12
T213515,H0+H12
T213516,H0+H12
T213517,H0+H12
T25B,H0+H12
T2052,H0+H12
T200520,H12
T200521,H12
T200522,H12
T200523,H12
T200524,H12
T200525,H12
T200526,H12
T200527,H12
T200528,H12
T200529,H12
T201520,H12
T201521,H12
T201522,H12
T201523,H12
T201524,H12
T201525,H12
T201526,H12
T201527,H12
T201528,H12
T201529,H12
T202520,H12
T202521,H12
T202522,H12
T202523,H12
T202524,H12
T202525,H12
T202526,H12
T202527,H12
T202528,H12
T202529,H12
T203520,H12
T203521,H12
T203522,H12
T203523,H12
T203524,H12
T203525,H12
T203526,H12
T203527,H12
T203528,H12
T203529,H12
T204520,H12
T204521,H12
T204522,H12
T204523,H12
T204524,H12
T204525,H12
T204526,H12
T204527,H12
T204528,H12
T204529,H12
T205520,H12
T205521,H12
T205522,H12
T205523,H12
T205524,H12
T205525,H12
T205526,H0+H12
T205527,H0+H12
T205528,H0+H12
T205529,H0+H12
T206520,H12
T206521,H12
T206522,H12
T206523,H12
T206524,H12
T206525,H0+H12
T206526,H0+H12
T207520,H12
T207521,H12
T207522,H12
T207523,H12
T207524,H0+H12
T207525,H0+H12
T208520,H12
T208521,H12
T208522,H0+H12
T208523,H0+H12
T208524,H0+H12
T209520,H12
T209521,H0+H12
T209522,H0+H12
T2053,H0+H12
T200530,H12
T200531,H12
T200532,H12
T200533,H12
T200534,H12
T200535,H12
T200536,H12
T200537,H12
T200538,H0+H12
T200539,H0+H12
T201530,H12
T201531,H12
T201532,H12
T201533,H12
T201534,H12
T201535,H12
T201536,H12
T201537,H0+H12
T201538,H0+H12
T202530,H12
T202531,H12
T202532,H12
T202533,H12
T202534,H0+H12
T202535,H0+H12
T202536,H0+H12
T202537,H0+H12
T203530,H12
T203531,H12
T203532,H0+H12
T203533,H0+H12
T203534,H0+H12
T204530,H12
T204531,H12
T204532,H0+H12
T205530,H0+H12
T205531,H0+H12
T205532,H0+H12
T2152,H0+H12
T210520,H0+H12
T210521,H0+H12
T25C,H0+H12
T2054,H0+H12
T200548,H0+H12
T200549,H0+H12
T2055,H0+H12
T200550,H0+H12
T200551,H0+H12
T200552,H0+H12
T200553,H0+H12
T200554,H12
T200555,H12
T200556,H12
T200557,H12
T200558,H12
T200559,H12
T201553,H0+H12
T201554,H0+H12
T201555,H0+H12
T201556,H0+H12
T201557,H12
T201558,H12
T201559,H12
T202556,H0+H12
T202557,H0+H12
T202558,H0+H12
T202559,H0+H12
T25D,H0+H12
T2056,H0+H12
T200560,H12
T200561,H12
T200562,H12
T200563,H12
T200564,H12
T200565,H12
T200566,H12
T200567,H12
T200568,H12
T200569,H12
T201560,H12
T201561,H0+H12
T201562,H0+H12
T201563,H0+H12
T201564,H0+H12
T201565,H0+H12
T201566,H0+H12
T201567,H12
T201568,H12
T201569,H12
T202560,H0+H12
T202561,H0+H12
T202566,H0+H12
T202567,H0+H12
T202568,H0+H12
T202569,H0+H12
T203569,H0+H12
T2057,H0+H12
T200570,H12
T200571,H12
T200572,H12
T200573,H12
T200574,H12
T200575,H12
T200576,H12
T200577,H12
T200578,H12
T200579,H12
T201570,H12
T201571,H12
T201572,H12
T201573,H12
T201574,H12
T201575,H12
T201576,H12
T201577,H12
T201578,H12
T201579,H12
T202570,H12
T202571,H12
T202572,H12
T202573,H12
T202574,H12
T202575,H12
T202576,H12
T202577,H12
T202578,H12
T202579,H12
T203570,H0+H12
T203571,H0+H12
T203572,H12
T203573,H12
T203574,H12
T203575,H12
T203576,H12
T203577,H12
T203578,H12
T203579,H12
T204571,H0+H12
T204572,H0+H12
T204573,H0+H12
T204574,H12
T204575,H12
T204576,H12
T204577,H12
T204578,H12
T204579,H12
T205573,H0+H12
T205574,H0+H12
T205575,H0+H12
T205576,H12
T205577,H12
T205578,H12
T205579,H12
T206575,H0+H12
T206576,H0+H12
T206577,H0+H12
T206578,H0+H12
T206579,H12
T207578,H0+H12
T207579,H0+H12
T25E,H0+H12
T2058,H0+H12
T200580,H12
T200581,H12
T200582,H12
T200583,H12
T200584,H12
T200585,H12
T200586,H12
T200587,H12
T200588,H12
T200589,H12
T201580,H12
T201581,H12
T201582,H12
T201583,H12
T201584,H12
T201585,H12
T201586,H12
T201587,H12
T201588,H12
T201589,H12
T202580,H12
T202581,H12
T202582,H12
T202583,H12
T202584,H12
T202585,H12
T202586,H12
T202587,H12
T202588,H12
T202589,H12
T203580,H12
T203581,H12
T203582,H12
T203583,H12
T203584,H12
T203585,H12
T203586,H12
T203587,H12
T203588,H12
T203589,H12
T204580,H12
T204581,H12
T204582,H12
T204583,H12
T204584,H12
T204585,H12
T204586,H12
T204587,H12
T204588,H12
T204589,H12
T205580,H12
T205581,H12
T205582,H12
T205583,H12
T205584,H12
T205585,H12
T205586,H12
T205587,H12
T205588,H12
T205589,H12
T206580,H12
T206581,H12
T206582,H12
T206583,H12
T206584,H12
T206585,H12
T206586,H12
T206587,H12
T206588,H12
T206589,H12
T207580,H0+H12
T207581,H12
T207582,H12
T207583,H12
T207584,H12
T207585,H12
T207586,H12
T207587,H12
T207588,H12
T207589,H12
T208580,H0+H12
T208581,H0+H12
T208582,H0+H12
T208583,H12
T208584,H12
T208585,H12
T208586,H12
T208587,H12
T208588,H12
T208589,H12
T209582,H0+H12
T209583,H0+H12
T209584,H12
T209585,H12
T209586,H12
T209587,H12
T209588,H12
T209589,H12
T2059,H12
T2158,H0+H12
T210583,H0+H12
T210584,H0+H12
T210585,H12
T210586,H12
T210587,H12
T210588,H12
T210589,H12
T211584,H0+H12
T211585,H0+H12
T211586,H0+H12
T211587,H12
T211588,H12
T211589,H12
T212586,H0+H12
T212587,H0+H12
T212588,H0+H12
T212589,H0+H12
T2159,H0+H12
T210590,H12
T210591,H12
T210592,H12
T210593,H12
T210594,H12
T210595,H12
T210596,H12
T210597,H12
T210598,H12
T210599,H12
T211590,H12
T211591,H12
T211592,H12
T211593,H12
T211594,H12
T211595,H12
T211596,H12
T211597,H12
T211598,H12
T211599,H12
T212590,H0+H12
T212591,H0+H12
T212592,H0+H12
T212593,H12
T212594,H12
T212595,H12
T212596,H12
T212597,H12
T212598,H12
T212599,H12
T213592,H0+H12
T213593,H0+H12
T213594,H0+H12
T213595,H0+H12
T213596,H12
T213597,H12
T213598,H12
T213599,H12
T214595,H0+H12
T214596,H0+H12
T214597,H0+H12
T214598,H12
T214599,H12
T215597,H0+H12
T215598,H0+H12
T215599,H0+H12
T216599,H0+H12
T26,H0+H12+H20
T26SW,H0+H12
T26NW,H0+H12+H20
T26NE,H0+H12+H20
T26A,H0+H12
T2060,H12
T2061,H12
T2160,H0+H12
T210600,H12
T210601,H12
T210602,H12
T210603,H12
T210604,H12
T210605,H12
T210606,H12
T210607,H12
T210608,H12
T210609,H12
T211600,H12
T211601,H12
T211602,H12
T211603,H12
T211604,H12
T211605,H12
T211606,H12
T211607,H12
T211608,H12
T211609,H12
T212600,H12
T212601,H12
T212602,H12
T212603,H12
T212604,H12
T212605,H12
T212606,H12
T212607,H12
T212608,H12
T212609,H12
T213600,H12
T213601,H12
T213602,H12
T213603,H12
T213604,H12
T213605,H12
T213606,H12
T213607,H12
T213608,H12
T213609,H12
T214600,H12
T214601,H12
T214602,H12
T214603,H12
T214604,H12
T214605,H12
T214606,H12
T214607,H12
T214608,H12
T214609,H12
T215600,H12
T215601,H12
T215602,H12
T215603,H12
T215604,H12
T215605,H12
T215606,H12
T215607,H12
T215608,H12
T215609,H12
T216600,H0+H12
T216601,H0+H12
T216602,H0+H12
T216603,H0+H12
T216604,H12
T216605,H12
T216606,H12
T216607,H12
T216608,H12
T216609,H12
T217601,H0+H12
T217602,H0+H12
T217603,H0+H12
T217604,H0+H12
T217605,H0+H12
T217606,H12
T217607,H12
T217608,H12
T217609,H12
T218605,H0+H12
T218606,H0+H12
T218607,H0+H12
T218608,H0+H12
T218609,H12
T219608,H0+H12
T219609,H0+H12
T2161,H0+H12
T210610,H12
T210611,H12
T210612,H12
T210613,H12
T210614,H12
T210615,H12
T210616,H12
T210617,H12
T210618,H12
T210619,H12
T211610,H12
T211611,H12
T211612,H12
T211613,H12
T211614,H12
T211615,H12
T211616,H12
T211617,H12
T211618,H12
T211619,H12
T212610,H12
T212611,H12
T212612,H12
T212613,H12
T212614,H12
T212615,H12
T212616,H12
T212617,H12
T212618,H12
T212619,H12
T213610,H12
T213611,H12
T213612,H12
T213613,H12
T213614,H12
T213615,H12
T213616,H12
T213617,H12
T213618,H12
T213619,H12
T214610,H12
T214611,H12
T214612,H12
T214613,H12
T214614,H12
T214615,H12
T214616,H12
T214617,H12
T214618,H12
T214619,H12
T215610,H12
T215611,H12
T215612,H12
T215613,H12
T215614,H12
T215615,H12
T215616,H12
T215617,H12
T215618,H12
T215619,H12
T216610,H12
T216611,H12
T216612,H12
T216613,H12
T216614,H12
T216615,H12
T216616,H12
T216617,H12
T216618,H12
T216619,H12
T217610,H12
T217611,H12
T217612,H12
T217613,H12
T217614,H12
T217615,H12
T217616,H12
T217617,H12
T217618,H12
T217619,H12
T218610,H12
T218611,H12
T218612,H12
T218613,H12
T218614,H12
T218615,H12
T218616,H12
T218617,H12
T218618,H12
T218619,H12
T219610,H0+H12
T219611,H0+H12
T219612,H12
T219613,H12
T219614,H12
T219615,H12
T219616,H12
T219617,H12
T219618,H12
T219619,H12
T26B,H12
T26C,H12
T26D,H12
T26E,H12
T26F,H0+H12
T2261,H0+H12
T220611,H0+H12
T220612,H0+H12
T220613,H12
T220614,H12
T220615,H12
T220616,H12
T220617,H12
T220618,H12
T220619,H12
T221612,H0+H12
T221613,H0+H12
T221614,H0+H12
T221615,H12
T221616,H12
T221617,H12
T221618,H12
T221619,H12
T222614,H0+H12
T222615,H0+H12
T222616,H12
T222617,H12
T222618,H12
T222619,H12
T223615,H0+H12
T223616,H0+H12
T223617,H12
T223618,H12
T223619,H12
T224616,H0+H12
T224617,H0+H12
T224618,H0+H12
T224619,H12
T225618,H0+H12
T225619,H0+H12
T26G,H0+H12
T2262,H0+H12
T220620,H12
T220621,H12
T220622,H12
T220623,H12
T220624,H12
T220625,H12
T220626,H12
T220627,H12
T220628,H12
T220629,H12
T221620,H12
T221621,H12
T221622,H12
T221623,H12
T221624,H12
T221625,H12
T221626,H12
T221627,H12
T221628,H12
T221629,H12
T222620,H12
T222621,H12
T222622,H12
T222623,H12
T222624,H12
T222625,H12
T222626,H12
T222627,H12
T222628,H12
T222629,H12
T223620,H12
T223621,H12
T223622,H12
T223623,H12
T223624,H12
T223625,H12
T223626,H12
T223627,H12
T223628,H12
T223629,H12
T224620,H12
T224621,H12
T224622,H12
T224623,H12
T224624,H12
T224625,H12
T224626,H12
T224627,H12
T224628,H12
T224629,H12
T225620,H0+H12
T225621,H0+H12
T225622,H0+H12
T225623,H0+H12
T225624,H12
T225625,H12
T225626,H12
T225627,H12
T225628,H12
T225629,H12
T226620,H0+H12
T226623,H0+H12
T226624,H0+H12
T226625,H12
T226626,H12
T226627,H12
T226628,H12
T226629,H12
T227624,H0+H12
T227625,H0+H12
T227626,H0+H12
T227627,H12
T227628,H12
T227629,H12
T228626,H0+H12
T228627,H0+H12
T228628,H12
T228629,H12
T229627,H0+H12
T229628,H0+H12
T229629,H12
T2263,H12
T2362,H0+H12
T230628,H0+H12
T230629,H0+H12
T231629,H0+H12
T2363,H0+H12
T230630,H12
T230631,H12
T230632,H12
T230633,H12
T230634,H12
T230635,H12
T230636,H12
T230637,H12
T230638,H12
T230639,H12
T231630,H0+H12
T231631,H12
T231632,H12
T231633,H12
T231634,H12
T231635,H12
T231636,H12
T231637,H12
T231638,H12
T231639,H12
T232630,H0+H12
T232631,H0+H12
T232632,H12
T232633,H12
T232634,H12
T232635,H12
T232636,H12
T232637,H12
T232638,H12
T232639,H12
T233631,H0+H12
T233632,H0+H12
T233633,H12
T233634,H12
T233635,H12
T233636,H12
T233637,H12
T233638,H12
T233639,H12
T234632,H0+H12
T234633,H0+H12
T234634,H12
T234635,H12
T234636,H12
T234637,H12
T234638,H12
T234639,H12
T235633,H0+H12
T235634,H0+H12
T235635,H12
T235636,H12
T235637,H12
T235638,H12
T235639,H12
T236634,H0+H12
T236635,H0+H12
T236636,H12
T236637,H12
T236638,H12
T236639,H12
T237635,H0+H12
T237636,H0+H12
T237637,H12
T237638,H12
T237639,H12
T238636,H0+H12
T238637,H0+H12
T238638,H12
T238639,H12
T239637,H0+H12
T239638,H0+H12
T239639,H0+H12
T26H,H12
T26I,H12+H20
T2266,H12
T2267,H12+H20
T220670,H12
T220671,H12
T220672,H12
T220673,H12
T220674,H12
T220675,H12
T220676,H12
T220677,H12
T220678,H12
T220679,H12
T221670,H12
T221671,H12
T221672,H12
T221673,H12
T221674,H12
T221675,H12
T221676,H12
T221677,H12
T221678,H12
T221679,H12
T222670,H12
T222671,H12
T222672,H12
T222673,H12
T222674,H12
T222675,H12
T222676,H12
T222677,H12
T222678,H12
T222679,H12
T223670,H12
T223671,H12
T223672,H12
T223673,H12
T223674,H12
T223675,H12
T223676,H12
T223677,H12
T223678,H12
T223679,H12
T224670,H12
T224671,H12
T224672,H12
T224673,H12
T224674,H12
T224675,H12
T224676,H12
T224677,H12
T224678,H12
T224679,H12
T225670,H12
T225671,H12
T225672,H12
T225673,H12
T225674,H12
T225675,H12
T225676,H12
T225677,H12
T225678,H12
T225679,H12
T226670,H12
T226671,H12
T226672,H12
T226673,H12
T226674,H12
T226675,H12
T226676,H12
T226677,H12
T226678,H12
T226679,H12+H20
T227670,H12
T227671,H12
T227672,H12
T227673,H12
T227674,H12
T227675,H12
T227676,H12
T227677,H12+H20
T227678,H12+H20
T227679,H12+H20
T228670,H12
T228671,H12
T228672,H12
T228673,H12
T228674,H12
T228675,H12
T228676,H12
T228677,H12+H20
T228678,H12+H20
T229670,H12
T229671,H12
T229672,H12
T229673,H12
T229674,H12
T229675,H12
T229676,H12
T229677,H12
T229678,H12+H20
T229679,H12+H20
T2366,H12
T2367,H12+H20
T230670,H12
T230671,H12
T230672,H12
T230673,H12
T230674,H12
T230675,H12
T230676,H12
T230677,H12
T230678,H12+H20
T230679,H12+H20
T231670,H12
T231671,H12
T231672,H12
T231673,H12
T231674,H12
T231675,H12
T231676,H12
T231677,H12+H20
T231678,H12+H20
T232670,H12
T232671,H12
T232672,H12
T232673,H12
T232674,H12
T232675,H12
T232676,H12
T232677,H12
T232678,H12+H20
T233670,H12
T233671,H12
T233672,H12
T233673,H12
T233674,H12
T233675,H12
T233676,H12
T233677,H12
T233678,H12+H20
T234670,H12
T234671,H12
T234672,H12
T234673,H12
T234674,H12
T234675,H12
T234676,H12
T234677,H12+H20
T234678,H12+H20
T235670,H12
T235671,H12
T235672,H12
T235673,H12
T235674,H12
T235675,H12
T235676,H12
T235677,H12+H20
T236670,H12
T236671,H12
T236672,H12
T236673,H12
T236674,H12
T236675,H12
T236676,H12+H20
T236677,H12+H20
T236679,H12+H20
T237670,H12
T237671,H12
T237672,H12
T237673,H12
T237674,H12
T237675,H12
T237676,H12+H20
T237679,H12+H20
T238670,H12
T238671,H12
T238672,H12
T238673,H12
T238674,H12
T238675,H12+H20
T238676,H12+H20
T239670,H12
T239671,H12
T239672,H12
T239673,H12
T239674,H12+H20
T239675,H12+H20
T26J,H12+H20
T2268,H12+H20
T220680,H12
T220681,H12
T220682,H12
T220683,H12
T220684,H12
T220685,H12
T220686,H12
T220687,H12
T220688,H12
T220689,H12
T221680,H12
T221681,H12
T221682,H12
T221683,H12
T221684,H12
T221685,H12
T221686,H12
T221687,H12
T221688,H12
T221689,H12
T222680,H12
T222681,H12
T222682,H12
T222683,H12
T222684,H12
T222685,H12
T222686,H12
T222687,H12
T222688,H12
T222689,H12
T223680,H12
T223681,H12
T223682,H12
T223683,H12
T223684,H12
T223685,H12
T223686,H12
T223687,H12
T223688,H12
T223689,H12
T224680,H12
T224681,H12
T224682,H12
T224683,H12
T224684,H12
T224685,H12
T224686,H12
T224687,H12
T224688,H12
T224689,H12
T225680,H12
T225681,H12
T225682,H12
T225683,H12
T225684,H12
T225685,H12
T225686,H12
T225687,H12
T225688,H12
T225689,H12
T226680,H12
T226681,H12
T226682,H12
T226683,H12
T226684,H12
T226685,H12
T226686,H12
T226687,H12
T226688,H12
T226689,H12
T227680,H12+H20
T227681,H12
T227682,H12
T227683,H12
T227684,H12
T227685,H12
T227686,H12
T227687,H12
T227688,H12
T227689,H12
T228680,H12+H20
T228681,H12
T228682,H12
T228683,H12
T228684,H12
T228685,H12
T228686,H12
T228687,H12
T228688,H12
T228689,H12
T229680,H12+H20
T229681,H12
T229682,H12
T229683,H12
T229684,H12
T229685,H12
T229686,H12
T229687,H12
T229688,H12
T229689,H12
T2269,H12+H20
T220690,H12
T220691,H12
T220692,H12
T220693,H12
T220694,H12
T220695,H12
T220696,H12
T220697,H12
T220698,H12
T220699,H12
T221690,H12
T221691,H12
T221692,H12
T221693,H12
T221694,H12
T221695,H12
T221696,H12
T221697,H12
T221698,H12
T221699,H12
T222690,H12
T222691,H12
T222692,H12
T222693,H12
T222694,H12
T222695,H12
T222696,H12
T222697,H12
T222698,H12
T222699,H12
T223690,H12
T223691,H12
T223692,H12
T223693,H12
T223694,H12
T223695,H12
T223696,H12
T223697,H12
T223698,H12
T223699,H12
T224690,H12
T224691,H12
T224692,H12
T224693,H12
T224694,H12
T224695,H12
