S,H0+H6+H7+H10+H11+H12+H13+H14+H18+H19+H20
S41Z,H11
S42,H6+H7+H11
S42SW,H6+H7+H11
S42NW,H7+H11
S42SE,H6+H11
S42NE,H11
S42B,H7+H11
S4122,H7+H11
S417228,H7+H11
S417229,H7+H11
S418228,H7+H11
S418229,H11
S419227,H7+H11
S419228,H7+H11
S419229,H11
S4123,H7+H11
S411236,H7+H11
S411237,H7+H11
S411238,H7+H11
S411239,H7+H11
S412235,H7+H11
S412236,H7+H11
S412237,H11
S412238,H11
S412239,H11
S413232,H7+H11
S413233,H7+H11
S413234,H7+H11
S413235,H7+H11
S413236,H11
S413237,H11
S413238,H11
S413239,H11
S414232,H7+H11
S414233,H11
S414234,H11
S414235,H11
S414236,H11
S414237,H11
S414238,H11
S414239,H11
S415231,H7+H11
S415232,H7+H11
S415233,H11
S415234,H11
S415235,H11
S415236,H11
S415237,H11
S415238,H11
S415239,H11
S416230,H7+H11
S416231,H7+H11
S416232,H11
S416233,H11
S416234,H11
S416235,H11
S416236,H11
S416237,H11
S416238,H11
S416239,H11
S417230,H7+H11
S417231,H11
S417232,H11
S417233,H11
S417234,H11
S417235,H11
S417236,H11
S417237,H11
S417238,H11
S417239,H11
S418230,H11
S418231,H11
S418232,H11
S418233,H11
S418234,H11
S418235,H11
S418236,H11
S418237,H11
S418238,H11
S418239,H11
S419230,H11
S419231,H11
S419232,H11
S419233,H11
S419234,H11
S419235,H11
S419236,H11
S419237,H11
S419238,H11
S419239,H11
S42C,H7+H11
S4124,H7+H11
S411240,H7+H11
S411241,H7+H11
S412240,H7+H11
S412241,H7+H11
S412242,H7+H11
S413240,H11
S413241,H7+H11
S413242,H7+H11
S413243,H7+H11
S413244,H7+H11
S413245,H7+H11
S413246,H7+H11
S413247,H7+H11
S414240,H11
S414241,H11
S414242,H11
S414243,H11
S414244,H11
S414245,H11
S414246,H11
S414247,H7+H11
S414248,H7+H11
S414249,H7+H11
S415240,H11
S415241,H11
S415242,H11
S415243,H11
S415244,H11
S415245,H11
S415246,H11
S415247,H11
S415248,H11
S415249,H11
S416240,H11
S416241,H11
S416242,H11
S416243,H11
S416244,H11
S416245,H11
S416246,H11
S416247,H11
S416248,H11
S416249,H11
S417240,H11
S417241,H11
S417242,H11
S417243,H11
S417244,H11
S417245,H11
S417246,H11
S417247,H11
S417248,H11
S417249,H11
S418240,H11
S418241,H11
S418242,H11
S418243,H11
S418244,H11
S418245,H11
S418246,H11
S418247,H11
S418248,H11
S418249,H11
S419240,H11
S419241,H11
S419242,H11
S419243,H11
S419244,H11
S419245,H11
S419246,H11
S419247,H11
S419248,H11
S419249,H11
S4125,H7+H11
S414250,H7+H11
S414253,H7+H11
S414254,H7+H11
S414255,H7+H11
S414256,H7+H11
S415250,H7+H11
S415251,H7+H11
S415252,H7+H11
S415253,H7+H11
S415254,H11
S415255,H11
S415256,H7+H11
S415257,H7+H11
S415258,H7+H11
S416250,H11
S416251,H11
S416252,H7+H11
S416253,H7+H11
S416254,H11
S416255,H11
S416256,H11
S416257,H11
S416258,H7+H11
S416259,H7+H11
S417250,H11
S417251,H11
S417252,H11
S417253,H11
S417254,H11
S417255,H11
S417256,H11
S417257,H11
S417258,H11
S417259,H7+H11
S418250,H11
S418251,H11
S418252,H11
S418253,H11
S418254,H11
S418255,H11
S418256,H11
S418257,H11
S418258,H11
S418259,H11
S419250,H11
S419251,H11
S419252,H11
S419253,H11
S419254,H11
S419255,H11
S419256,H11
S419257,H11
S419258,H11
S419259,H11
S42D,H7+H11
S4126,H7+H11
S413267,H7+H11
S413268,H7+H11
S413269,H7+H11
S414264,H7+H11
S414265,H7+H11
S414266,H7+H11
S414267,H7+H11
S414268,H11
S414269,H11
S415261,H7+H11
S415262,H7+H11
S415263,H7+H11
S415264,H7+H11
S415265,H11
S415266,H11
S415267,H11
S415268,H11
S415269,H11
S416260,H7+H11
S416261,H7+H11
S416262,H11
S416263,H11
S416264,H11
S416265,H11
S416266,H11
S416267,H11
S416268,H11
S416269,H11
S417260,H11
S417261,H11
S417262,H11
S417263,H11
S417264,H11
S417265,H11
S417266,H11
S417267,H11
S417268,H11
S417269,H11
S418260,H11
S418261,H11
S418262,H11
S418263,H11
S418264,H11
S418265,H11
S418266,H11
S418267,H11
S418268,H11
S418269,H11
S419260,H11
S419261,H11
S419262,H11
S419263,H11
S419264,H11
S419265,H11
S419266,H11
S419267,H11
S419268,H11
S419269,H11
S4127,H7+H11
S412271,H7+H11
S412272,H7+H11
S413270,H7+H11
S413271,H7+H11
S413272,H7+H11
S413273,H7+H11
S413274,H7+H11
S413275,H7+H11
S414270,H11
S414271,H11
S414272,H11
S414273,H11
S414274,H11
S414275,H7+H11
S414276,H7+H11
S415270,H11
S415271,H11
S415272,H11
S415273,H11
S415274,H11
S415275,H11
S415276,H7+H11
S415277,H7+H11
S415278,H7+H11
S415279,H7+H11
S416270,H11
S416271,H11
S416272,H11
S416273,H11
S416274,H11
S416275,H11
S416276,H11
S416277,H11
S416278,H11
S416279,H11
S417270,H11
S417271,H11
S417272,H11
S417273,H11
S417274,H11
S417275,H11
S417276,H11
S417277,H11
S417278,H11
S417279,H11
S418270,H11
S418271,H11
S418272,H11
S418273,H11
S418274,H11
S418275,H11
S418276,H11
S418277,H11
S418278,H11
S418279,H11
S419270,H11
S419271,H11
S419272,H11
S419273,H11
S419274,H11
S419275,H11
S419276,H11
S419277,H11
S419278,H11
S419279,H11
S42E,H7+H11
S4128,H7+H11
S415280,H7+H11
S415281,H7+H11
S415282,H7+H11
S415283,H7+H11
S416280,H11
S416281,H7+H11
S416282,H11
S416283,H7+H11
S416284,H7+H11
S416285,H7+H11
S416286,H7+H11
S417280,H11
S417281,H11
S417282,H11
S417283,H11
S417284,H11
S417285,H11
S417286,H7+H11
S417287,H7+H11
S418280,H11
S418281,H11
S418282,H11
S418283,H11
S418284,H11
S418285,H11
S418286,H11
S418287,H7+H11
S418288,H7+H11
S418289,H7+H11
S419280,H11
S419281,H11
S419282,H11
S419283,H11
S419284,H11
S419285,H11
S419286,H11
S419287,H11
S419288,H11
S419289,H11
S4129,H7+H11
S418290,H7+H11
S418291,H7+H11
S418292,H7+H11
S418293,H7+H11
S418294,H7+H11
S418295,H7+H11
S419290,H11
S419291,H11
S419292,H11
S419293,H11
S419294,H11
S419295,H7+H11
S419296,H7+H11
S419297,H7+H11
S42F,H6+H7+H11
S4221,H6+H7+H11
S425219,H7+H11
S426218,H7+H11
S426219,H7+H11
S427215,H7+H11
S427216,H7+H11
S427217,H7+H11
S427218,H7+H11
S427219,H11
S428214,H6+H7+H11
S428215,H7+H11
S428216,H7+H11
S428217,H7+H11
S428218,H11
S428219,H11
S429214,H6+H11
S429215,H11
S429216,H11
S429217,H11
S429218,H11
S429219,H11
S4320,H6+H11
S438207,H6+H11
S438208,H6+H11
S438209,H6+H11
S439206,H6+H11
S439207,H6+H11
S439208,H11
S439209,H11
S4321,H6+H11
S430214,H6+H11
S430215,H11
S430216,H11
S430217,H11
S430218,H11
S430219,H11
S431214,H6+H11
S431215,H11
S431216,H11
S431217,H11
S431218,H11
S431219,H11
S432214,H6+H11
S432215,H11
S432216,H11
S432217,H11
S432218,H11
S432219,H11
S433213,H6+H11
S433214,H6+H11
S433215,H11
S433216,H11
S433217,H11
S433218,H11
S433219,H11
S434213,H6+H11
S434214,H11
S434215,H11
S434216,H11
S434217,H11
S434218,H11
S434219,H11
S435213,H6+H11
S435214,H11
S435215,H11
S435216,H11
S435217,H11
S435218,H11
S435219,H11
S436213,H6+H11
S436214,H11
S436215,H11
S436216,H11
S436217,H11
S436218,H11
S436219,H11
S437213,H6+H11
S437214,H11
S437215,H11
S437216,H11
S437217,H11
S437218,H11
S437219,H11
S438210,H6+H11
S438211,H6+H11
S438212,H6+H11
S438213,H6+H11
S438214,H11
S438215,H11
S438216,H11
S438217,H11
S438218,H11
S438219,H11
S439210,H6+H11
S439211,H11
S439212,H11
S439213,H11
S439214,H11
S439215,H11
S439216,H11
S439217,H11
S439218,H11
S439219,H11
S42G,H7+H11
S4222,H7+H11
S420227,H7+H11
S420228,H11
S420229,H11
S421225,H7+H11
S421226,H7+H11
S421227,H7+H11
S421228,H11
S421229,H11
S422224,H7+H11
S422225,H7+H11
S422226,H11
S422227,H11
S422228,H11
S422229,H11
S423223,H7+H11
S423224,H7+H11
S423225,H11
S423226,H11
S423227,H11
S423228,H11
S423229,H11
S424221,H7+H11
S424222,H7+H11
S424223,H7+H11
S424224,H11
S424225,H11
S424226,H11
S424227,H11
S424228,H11
S424229,H11
S425220,H7+H11
S425221,H7+H11
S425222,H7+H11
S425223,H11
S425224,H11
S425225,H11
S425226,H11
S425227,H11
S425228,H11
S425229,H11
S426220,H7+H11
S426221,H11
S426222,H11
S426223,H11
S426224,H11
S426225,H11
S426226,H11
S426227,H11
S426228,H11
S426229,H11
S427220,H11
S427221,H11
S427222,H11
S427223,H11
S427224,H11
S427225,H11
S427226,H11
S427227,H11
S427228,H11
S427229,H11
S428220,H11
S428221,H11
S428222,H11
S428223,H11
S428224,H11
S428225,H11
S428226,H11
S428227,H11
S428228,H11
S428229,H11
S429220,H11
S429221,H11
S429222,H11
S429223,H11
S429224,H11
S429225,H11
S429226,H11
S429227,H11
S429228,H11
S429229,H11
S4223,H11
S4322,H11
S4323,H11
S42H,H11
S42I,H11
S42J,H7+H11
S4228,H11
S4229,H7+H11
S420290,H11
S420291,H11
S420292,H11
S420293,H11
S420294,H11
S420295,H7+H11
S420296,H7+H11
S420297,H7+H11
S420298,H7+H11
S420299,H7+H11
S421290,H11
S421291,H11
S421292,H11
S421293,H11
S421294,H11
S421295,H11
S421296,H11
S421297,H11
S421298,H11
S421299,H11
S422290,H11
S422291,H11
S422292,H11
S422293,H11
S422294,H11
S422295,H11
S422296,H11
S422297,H11
S422298,H11
S422299,H11
S423290,H11
S423291,H11
S423292,H11
S423293,H11
S423294,H11
S423295,H11
S423296,H11
S423297,H11
S423298,H11
S423299,H11
S424290,H11
S424291,H11
S424292,H11
S424293,H11
S424294,H11
S424295,H11
S424296,H11
S424297,H11
S424298,H11
S424299,H11
S425290,H11
S425291,H11
S425292,H11
S425293,H11
S425294,H11
S425295,H11
S425296,H11
S425297,H11
S425298,H11
S425299,H11
S426290,H11
S426291,H11
S426292,H11
S426293,H11
S426294,H11
S426295,H11
S426296,H11
S426297,H11
S426298,H11
S426299,H11
S427290,H11
S427291,H11
S427292,H11
S427293,H11
S427294,H11
S427295,H11
S427296,H11
S427297,H11
S427298,H11
S427299,H11
S428290,H11
S428291,H11
S428292,H11
S428293,H11
S428294,H11
S428295,H11
S428296,H11
S428297,H11
S428298,H11
S428299,H11
S429290,H11
S429291,H11
S429292,H11
S429293,H11
S429294,H11
S429295,H11
S429296,H11
S429297,H11
S429298,H11
S429299,H11
S4328,H11
S4329,H11
S42K,H6+H11
S4420,H6+H11
S440205,H6+H11
S440206,H6+H11
S440207,H11
S440208,H11
S440209,H11
S441205,H6+H11
S441206,H11
S441207,H11
S441208,H11
S441209,H11
S442205,H6+H11
S442206,H11
S442207,H11
S442208,H11
S442209,H11
S443205,H6+H11
S443206,H11
S443207,H11
S443208,H11
S443209,H11
S444204,H6+H11
S444205,H6+H11
S444206,H11
S444207,H11
S444208,H11
S444209,H11
S445204,H6+H11
S445205,H11
S445206,H11
S445207,H11
S445208,H11
S445209,H11
S446204,H6+H11
S446205,H11
S446206,H11
S446207,H11
S446208,H11
S446209,H11
S447204,H6+H11
S447205,H11
S447206,H11
S447207,H11
S447208,H11
S447209,H11
S448203,H6+H11
S448204,H6+H11
S448205,H11
S448206,H11
S448207,H11
S448208,H11
S448209,H11
S449203,H6+H11
S449204,H11
S449205,H11
S449206,H11
S449207,H11
S449208,H11
S449209,H11
S4421,H11
S4520,H6+H11
S450202,H6+H11
S450203,H6+H11
S450204,H11
S450205,H11
S450206,H11
S450207,H11
S450208,H11
S450209,H11
S451202,H6+H11
S451203,H11
S451204,H11
S451205,H11
S451206,H11
S451207,H11
S451208,H11
S451209,H11
S452202,H6+H11
S452203,H11
S452204,H11
S452205,H11
S452206,H11
S452207,H11
S452208,H11
S452209,H11
S453202,H6+H11
S453203,H11
S453204,H11
S453205,H11
S453206,H11
S453207,H11
S453208,H11
S453209,H11
S454201,H6+H11
S454202,H6+H11
S454203,H11
S454204,H11
S454205,H11
S454206,H11
S454207,H11
S454208,H11
S454209,H11
S455201,H6+H11
S455202,H11
S455203,H11
S455204,H11
S455205,H11
S455206,H11
S455207,H11
S455208,H11
S455209,H11
S456201,H6+H11
S456202,H11
S456203,H11
S456204,H11
S456205,H11
S456206,H11
S456207,H11
S456208,H11
S456209,H11
S457201,H6+H11
S457202,H11
S457203,H11
S457204,H11
S457205,H11
S457206,H11
S457207,H11
S457208,H11
S457209,H11
S458201,H6+H11
S458202,H11
S458203,H11
S458204,H11
S458205,H11
S458206,H11
S458207,H11
S458208,H11
S458209,H11
S459201,H6+H11
S459202,H11
S459203,H11
S459204,H11
S459205,H11
S459206,H11
S459207,H11
S459208,H11
S459209,H11
S4521,H11
S42L,H11
S42M,H11
S42N,H11
S42P,H11
S42Q,H6+H11
S4620,H6+H11
S460201,H6+H11
S460202,H11
S460203,H11
S460204,H11
S460205,H11
S460206,H11
S460207,H11
S460208,H11
S460209,H11
S461200,H6+H11
S461201,H6+H11
S461202,H11
S461203,H11
S461204,H11
S461205,H11
S461206,H11
S461207,H11
S461208,H11
S461209,H11
S462200,H11
S462201,H11
S462202,H11
S462203,H11
S462204,H11
S462205,H11
S462206,H11
S462207,H11
S462208,H11
S462209,H11
S463200,H11
S463201,H11
S463202,H11
S463203,H11
S463204,H11
S463205,H11
S463206,H11
S463207,H11
S463208,H11
S463209,H11
S464200,H11
S464201,H11
S464202,H11
S464203,H11
S464204,H11
S464205,H11
S464206,H11
S464207,H11
S464208,H11
S464209,H11
S465200,H11
S465201,H11
S465202,H11
S465203,H11
S465204,H11
S465205,H11
S465206,H11
S465207,H11
S465208,H11
S465209,H11
S466200,H11
S466201,H11
S466202,H11
S466203,H11
S466204,H11
S466205,H11
S466206,H11
S466207,H11
S466208,H11
S466209,H11
S467200,H11
S467201,H11
S467202,H11
S467203,H11
S467204,H11
S467205,H11
S467206,H11
S467207,H11
S467208,H11
S467209,H11
S468200,H11
S468201,H11
S468202,H11
S468203,H11
S468204,H11
S468205,H11
S468206,H11
S468207,H11
S468208,H11
S468209,H11
S469200,H11
S469201,H11
S469202,H11
S469203,H11
S469204,H11
S469205,H11
S469206,H11
S469207,H11
S469208,H11
S469209,H11
S4621,H11
S4720,H11
S4721,H11
S42R,H11
S42S,H11
S42T,H11
S42U,H11
S42V,H11
S42W,H11
S42X,H11
S42Y,H11
S42Z,H11
S43,H7+H11
S43SW,H7+H11
S43NW,H11
S43SE,H11
S43NE,H11
S43A,H7+H11
S4030,H7+H11
S407309,H7+H11
S408308,H7+H11
S408309,H7+H11
S409307,H7+H11
S409308,H7+H11
S409309,H11
S4031,H7+H11
S401319,H7+H11
S402316,H7+H11
S402317,H7+H11
S402318,H7+H11
S402319,H7+H11
S403316,H7+H11
S403317,H11
S403318,H11
S403319,H11
S404315,H7+H11
S404316,H7+H11
S404317,H11
S404318,H11
S404319,H11
S405315,H7+H11
S405316,H11
S405317,H11
S405318,H11
S405319,H11
S406312,H7+H11
S406313,H7+H11
S406314,H7+H11
S406315,H7+H11
S406316,H11
S406317,H11
S406318,H11
S406319,H11
S407310,H7+H11
S407311,H7+H11
S407312,H7+H11
S407313,H11
S407314,H11
S407315,H11
S407316,H11
S407317,H11
S407318,H11
S407319,H11
S408310,H11
S408311,H11
S408312,H11
S408313,H11
S408314,H11
S408315,H11
S408316,H11
S408317,H11
S408318,H11
S408319,H11
S409310,H11
S409311,H11
S409312,H11
S409313,H11
S409314,H11
S409315,H11
S409316,H11
S409317,H11
S409318,H11
S409319,H11
S4130,H7+H11
S410307,H7+H11
S410308,H11
S410309,H11
S411307,H7+H11
S411308,H11
S411309,H11
S412307,H7+H11
S412308,H7+H11
S412309,H11
S413308,H7+H11
S413309,H11
S414307,H7+H11
S414308,H7+H11
S414309,H7+H11
S415305,H7+H11
S415306,H7+H11
S415307,H7+H11
S415308,H7+H11
S415309,H11
S416305,H7+H11
S416306,H11
S416307,H11
S416308,H11
S416309,H11
S417304,H7+H11
S417305,H7+H11
S417306,H11
S417307,H11
S417308,H11
S417309,H11
S418304,H7+H11
S418305,H7+H11
S418306,H11
S418307,H11
S418308,H11
S418309,H11
S419301,H7+H11
S419302,H7+H11
S419303,H7+H11
S419304,H7+H11
S419305,H11
S419306,H11
S419307,H11
S419308,H11
S419309,H11
S4131,H11
S43B,H7+H11
S4032,H7+H11
S400320,H7+H11
S400321,H11
S400322,H11
S400323,H11
S400324,H11
S400325,H11
S400326,H11
S400327,H11
S400328,H11
S400329,H11
S401320,H7+H11
S401321,H11
S401322,H11
S401323,H11
S401324,H11
S401325,H11
S401326,H11
S401327,H11
S401328,H11
S401329,H11
S402320,H11
S402321,H11
S402322,H11
S402323,H11
S402324,H11
S402325,H11
S402326,H11
S402327,H11
S402328,H11
S402329,H11
S403320,H11
S403321,H11
S403322,H11
S403323,H11
S403324,H11
S403325,H11
S403326,H11
S403327,H11
S403328,H11
S403329,H11
S404320,H11
S404321,H11
S404322,H11
S404323,H11
S404324,H11
S404325,H11
S404326,H11
S404327,H11
S404328,H11
S404329,H11
S405320,H11
S405321,H11
S405322,H11
S405323,H11
S405324,H11
S405325,H11
S405326,H11
S405327,H11
S405328,H11
S405329,H11
S406320,H11
S406321,H11
S406322,H11
S406323,H11
S406324,H11
S406325,H11
S406326,H11
S406327,H11
S406328,H11
S406329,H11
S407320,H11
S407321,H11
S407322,H11
S407323,H11
S407324,H11
S407325,H11
S407326,H11
S407327,H11
S407328,H11
S407329,H11
S408320,H11
S408321,H11
S408322,H11
S408323,H11
S408324,H11
S408325,H11
S408326,H11
S408327,H11
S408328,H11
S408329,H11
S409320,H11
S409321,H11
S409322,H11
S409323,H11
S409324,H11
S409325,H11
S409326,H11
S409327,H11
S409328,H11
S409329,H11
S4033,H11
S4132,H11
S4133,H11
S43C,H11
S43D,H11
S43E,H11
S43F,H7+H11
S4230,H7+H11
S420300,H7+H11
S420301,H7+H11
S420302,H11
S420303,H11
S420304,H11
S420305,H11
S420306,H11
S420307,H11
S420308,H11
S420309,H11
S421300,H11
S421301,H11
S421302,H11
S421303,H11
S421304,H11
S421305,H11
S421306,H11
S421307,H11
S421308,H11
S421309,H11
S422300,H11
S422301,H11
S422302,H11
S422303,H11
S422304,H11
S422305,H11
S422306,H11
S422307,H11
S422308,H11
S422309,H11
S423300,H11
S423301,H11
S423302,H11
S423303,H11
S423304,H11
S423305,H11
S423306,H11
S423307,H11
S423308,H11
S423309,H11
S424300,H11
S424301,H11
S424302,H11
S424303,H11
S424304,H11
S424305,H11
S424306,H11
S424307,H11
S424308,H11
S424309,H11
S425300,H11
S425301,H11
S425302,H11
S425303,H11
S425304,H11
S425305,H11
S425306,H11
S425307,H11
S425308,H11
S425309,H11
S426300,H11
S426301,H11
S426302,H11
S426303,H11
S426304,H11
S426305,H11
S426306,H11
S426307,H11
S426308,H11
S426309,H11
S427300,H11
S427301,H11
S427302,H11
S427303,H11
S427304,H11
S427305,H11
S427306,H11
S427307,H11
S427308,H11
S427309,H11
S428300,H11
S428301,H11
S428302,H11
S428303,H11
S428304,H11
S428305,H11
S428306,H11
S428307,H11
S428308,H11
S428309,H11
S429300,H11
S429301,H11
S429302,H11
S429303,H11
S429304,H11
S429305,H11
S429306,H11
S429307,H11
S429308,H11
S429309,H11
S4231,H11
S4330,H11
S4331,H11
S43G,H11
S43H,H11
S43I,H11
S43J,H11
S43K,H11
S43L,H11
S43M,H11
S43N,H11
S43P,H11
S43Q,H11
S43R,H11
S43S,H11
S43T,H11
S43U,H11
S43V,H11
S43W,H11
S43X,H11
S43Y,H11
S43Z,H11
S44,H11
S45,H11
S46,H11
S47,H11+H14
S47SW,H11+H14
S47NW,H11+H14
S47SE,H11
S47NE,H11+H14
S47A,H11+H14
S4070,H11
S4071,H11+H14
S400710,H11
S400711,H11
S400712,H11
S400713,H11
S400714,H11
S400715,H11
S400716,H11
S400717,H11
S400718,H11
S400719,H11
S401710,H11
S401711,H11
S401712,H11
S401713,H11
S401714,H11
S401715,H11
S401716,H11
S401717,H11
S401718,H11
S401719,H11
S402710,H11
S402711,H11
S402712,H11
S402713,H11
S402714,H11
S402715,H11
S402716,H11
S402717,H11
S402718,H11
S402719,H11
S403710,H11
S403711,H11
S403712,H11
S403713,H11
S403714,H11
S403715,H11
S403716,H11
S403717,H11
S403718,H11
S403719,H11+H14
S404710,H11
S404711,H11
S404712,H11
S404713,H11
S404714,H11
S404715,H11
S404716,H11
S404717,H11
S404718,H11+H14
S404719,H11+H14
S405710,H11
S405711,H11
S405712,H11
S405713,H11
S405714,H11
S405715,H11
S405716,H11
S405717,H11+H14
S405718,H11+H14
S406710,H11
S406711,H11
S406712,H11
S406713,H11
S406714,H11
S406715,H11
S406716,H11
S406717,H11+H14
S406718,H11+H14
S406719,H11+H14
S407710,H11
S407711,H11
S407712,H11
S407713,H11
S407714,H11
S407715,H11
S407716,H11
S407717,H11
S407718,H11
S407719,H11+H14
S408710,H11
S408711,H11
S408712,H11
S408713,H11
S408714,H11
S408715,H11
S408716,H11
S408717,H11
S408718,H11
S408719,H11
S409710,H11
S409711,H11
S409712,H11
S409713,H11
S409714,H11
S409715,H11
S409716,H11
S409717,H11
S409718,H11
S409719,H11
S4170,H11
S4171,H11
S47B,H11+H14
S4072,H11+H14
S400720,H11
S400721,H11+H14
S401720,H11+H14
S401721,H11+H14
S402720,H11+H14
S403720,H11+H14
S407720,H11+H14
S408720,H11+H14
S408721,H11+H14
S408722,H11+H14
S409720,H11
S409721,H11
S409722,H11+H14
S409723,H11+H14
S409724,H11+H14
S4073,H11+H14
S409731,H11+H14
S409732,H11+H14
S4172,H11+H14
S410720,H11
S410721,H11
S410722,H11
S410723,H11
S410724,H11+H14
S410725,H11+H14
S410726,H11+H14
S410729,H11+H14
S411720,H11
S411721,H11
S411722,H11
S411723,H11
S411724,H11
S411725,H11
S411726,H11+H14
S411727,H11+H14
S411728,H11+H14
S411729,H11+H14
S412720,H11
S412721,H11
S412722,H11
S412723,H11
S412724,H11
S412725,H11
S412726,H11
S412727,H11
S412728,H11
S412729,H11
S413720,H11
S413721,H11
S413722,H11
S413723,H11
S413724,H11
S413725,H11
S413726,H11
S413727,H11
S413728,H11
S413729,H11
S414720,H11
S414721,H11
S414722,H11
S414723,H11
S414724,H11
S414725,H11
S414726,H11
S414727,H11
S414728,H11
S414729,H11
S415720,H11
S415721,H11
