N,H10+H14+H15+H18+H19+H20+H21+H22+H23+H24+H25+H29+H30+H31+H32
H113169,H30
H114164,H29+H30
H114165,H30
H114166,H30
H114167,H30
H114168,H30
H114169,H30
H115163,H29+H30
H115164,H29+H30
H115165,H30
H115166,H30
H115167,H30
H115168,H30
H115169,H30
H116163,H29+H30
H116164,H30
H116165,H30
H116166,H30
H116167,H30
H116168,H30
H116169,H30
H117163,H29+H30
H117164,H29+H30
H117165,H30
H117166,H30
H117167,H30
H117168,H30
H117169,H30
H118164,H29+H30
H118165,H29+H30
H118166,H30
H118167,H30
H118168,H30
H118169,H30
H119165,H29+H30
H119166,H30
H119167,H30
H119168,H30
H119169,H30
H1117,H30
H11E,H30
H11I,H29+H30
H1216,H29+H30
H120165,H29+H30
H120166,H29+H30
H120167,H30
H120168,H30
H120169,H30
H121166,H29+H30
H121167,H29+H30
H121168,H30
H121169,H30
H122167,H29+H30
H122168,H29+H30
H122169,H30
H123168,H29+H30
H123169,H29+H30
H1217,H29+H30
H120170,H29+H30
H120171,H29+H30
H120172,H29+H30
H120173,H29+H30
H120174,H30
H120175,H30
H120176,H30
H120177,H30
H120178,H30
H120179,H30
H121170,H29+H30
H121173,H29+H30
H121174,H29+H30
H121175,H30
H121176,H30
H121177,H30
H121178,H30
H121179,H30
H122170,H29+H30
H122174,H29+H30
H122175,H29+H30
H122176,H29+H30
H122177,H30
H122178,H30
H122179,H30
H123170,H29+H30
H123176,H29+H30
H123177,H30
H123178,H30
H123179,H30
H124176,H29+H30
H124177,H29+H30
H124178,H30
H124179,H30
H125177,H29+H30
H125178,H29+H30
H125179,H30
H126178,H29+H30
H126179,H30
H127178,H29+H30
H127179,H29+H30
H128179,H29+H30
H1317,H29+H30
H138176,H29+H30
H138177,H29+H30
H138178,H29+H30
H138179,H29+H30
H139176,H29+H30
H139177,H30
H139178,H30
H139179,H30
H11J,H29+H30
H1218,H29+H30
H120180,H30
H120181,H30
H120182,H30
H120183,H30
H120184,H30
H120185,H30
H120186,H30
H120187,H30
H120188,H30
H120189,H30
H121180,H30
H121181,H30
H121182,H30
H121183,H30
H121184,H30
H121185,H30
H121186,H30
H121187,H30
H121188,H30
H121189,H30
H122180,H30
H122181,H30
H122182,H30
H122183,H30
H122184,H30
H122185,H30
H122186,H30
H122187,H30
H122188,H30
H122189,H30
H123180,H30
H123181,H30
H123182,H30
H123183,H30
H123184,H30
H123185,H30
H123186,H30
H123187,H30
H123188,H30
H123189,H30
H124180,H30
H124181,H30
H124182,H30
H124183,H30
H124184,H30
H124185,H30
H124186,H30
H124187,H30
H124188,H30
H124189,H30
H125180,H30
H125181,H30
H125182,H30
H125183,H30
H125184,H30
H125185,H30
H125186,H30
H125187,H30
H125188,H30
H125189,H30
H126180,H30
H126181,H30
H126182,H30
H126183,H30
H126184,H30
H126185,H30
H126186,H30
H126187,H30
H126188,H30
H126189,H30
H127180,H29+H30
H127181,H29+H30
H127182,H30
H127183,H30
H127184,H30
H127185,H30
H127186,H30
H127187,H30
H127188,H30
H127189,H30
H128181,H29+H30
H128182,H29+H30
H128183,H29+H30
H128184,H30
H128185,H30
H128186,H30
H128187,H30
H128188,H30
H128189,H30
H129183,H29+H30
H129184,H29+H30
H129185,H30
H129186,H30
H129187,H30
H129188,H30
H129189,H30
H1219,H30
H1318,H29+H30
H130184,H29+H30
H130185,H29+H30
H130186,H30
H130187,H30
H130188,H30
H130189,H30
H131185,H29+H30
H131186,H29+H30
H131187,H30
H131188,H30
H131189,H30
H132186,H29+H30
H132187,H30
H132188,H30
H132189,H30
H133186,H29+H30
H133187,H30
H133188,H30
H133189,H30
H134183,H29+H30
H134184,H29+H30
H134185,H29+H30
H134186,H29+H30
H134187,H30
H134188,H30
H134189,H30
H135182,H29+H30
H135183,H29+H30
H135184,H30
H135185,H30
H135186,H30
H135187,H30
H135188,H30
H135189,H30
H136181,H29+H30
H136182,H29+H30
H136183,H30
H136184,H30
H136185,H30
H136186,H30
H136187,H30
H136188,H30
H136189,H30
H137180,H29+H30
H137181,H29+H30
H137182,H29+H30
H137183,H30
H137184,H30
H137185,H30
H137186,H30
H137187,H30
H137188,H30
H137189,H30
H138180,H29+H30
H138181,H30
H138182,H30
H138183,H30
H138184,H30
H138185,H30
H138186,H30
H138187,H30
H138188,H30
H138189,H30
H139180,H30
H139181,H30
H139182,H30
H139183,H30
H139184,H30
H139185,H30
H139186,H30
H139187,H30
H139188,H30
H139189,H30
H1319,H30
H11N,H29+H30
H1417,H29+H30
H140176,H29+H30
H140177,H30
H140178,H30
H140179,H30
H141176,H29+H30
H141177,H30
H141178,H30
H141179,H30
H142176,H29+H30
H142177,H30
H142178,H30
H142179,H30
H143176,H29+H30
H143177,H30
H143178,H30
H143179,H30
H144176,H29+H30
H144177,H30
H144178,H30
H144179,H30
H145176,H29+H30
H145177,H30
H145178,H30
H145179,H30
H146176,H29+H30
H146177,H30
H146178,H30
H146179,H30
H147176,H29+H30
H147177,H30
H147178,H30
H147179,H30
H148175,H29+H30
H148176,H29+H30
H148177,H30
H148178,H30
H148179,H30
H149175,H29+H30
H149176,H30
H149177,H30
H149178,H30
H149179,H30
H1516,H29+H30
H159169,H29+H30
H1517,H29+H30
H150175,H29+H30
H150176,H29+H30
H150177,H30
H150178,H30
H150179,H30
H151176,H29+H30
H151177,H30
H151178,H30
H151179,H30
H152176,H29+H30
H152177,H29+H30
H152178,H30
H152179,H30
H153177,H29+H30
H153178,H29+H30
H153179,H30
H154178,H29+H30
H154179,H30
H155178,H29+H30
H155179,H30
H156175,H29+H30
H156176,H29+H30
H156177,H29+H30
H156178,H29+H30
H156179,H30
H157174,H29+H30
H157175,H29+H30
H157176,H30
H157177,H30
H157178,H30
H157179,H30
H158174,H29+H30
H158175,H30
H158176,H30
H158177,H30
H158178,H30
H158179,H30
H159170,H29+H30
H159171,H29+H30
H159174,H29+H30
H159175,H30
H159176,H30
H159177,H30
H159178,H30
H159179,H30
H11P,H30
H11S,H29+H30
H1714,H29+H30
H172148,H29+H30
H172149,H29+H30
H173148,H29+H30
H173149,H30
H174147,H29+H30
H174148,H29+H30
H174149,H30
H175147,H29+H30
H175148,H30
H175149,H30
H176147,H29+H30
H176148,H30
H176149,H30
H177147,H29+H30
H177148,H29+H30
H177149,H30
H178148,H29+H30
H178149,H29+H30
H1715,H29+H30
H172150,H29+H30
H172151,H29+H30
H172152,H29+H30
H172156,H29+H30
H172157,H29+H30
H172158,H29+H30
H172159,H29+H30
H173150,H30
H173151,H30
H173152,H29+H30
H173153,H29+H30
H173154,H29+H30
H173155,H29+H30
H173156,H29+H30
H173157,H30
H173158,H30
H173159,H30
H174150,H30
H174151,H30
H174152,H30
H174153,H30
H174154,H30
H174155,H30
H174156,H30
H174157,H30
H174158,H30
H174159,H30
H175150,H30
H175151,H30
H175152,H30
H175153,H30
H175154,H30
H175155,H30
H175156,H30
H175157,H30
H175158,H30
H175159,H30
H176150,H30
H176151,H30
H176152,H30
H176153,H30
H176154,H30
H176155,H30
H176156,H30
H176157,H30
H176158,H30
H176159,H30
H177150,H30
H177151,H30
H177152,H30
H177153,H30
H177154,H30
H177155,H30
H177156,H30
H177157,H30
H177158,H30
H177159,H30
H178150,H29+H30
H178151,H30
H178152,H30
H178153,H30
H178154,H30
H178155,H30
H178156,H30
H178157,H30
H178158,H30
H178159,H30
H179150,H29+H30
H179151,H30
H179152,H30
H179153,H30
H179154,H30
H179155,H30
H179156,H30
H179157,H30
H179158,H30
H179159,H30
H11T,H29+H30
H1616,H29+H30
H160169,H29+H30
H161169,H29+H30
H162164,H29+H30
H162166,H29+H30
H162168,H29+H30
H162169,H29+H30
H163162,H29+H30
H163163,H29+H30
H163164,H29+H30
H163165,H29+H30
H163166,H29+H30
H163167,H29+H30
H163168,H29+H30
H163169,H29+H30
H164161,H29+H30
H164162,H29+H30
H164163,H30
H164164,H30
H164165,H30
H164166,H30
H164167,H30
H164168,H30
H164169,H30
H165161,H29+H30
H165162,H30
H165163,H30
H165164,H30
H165165,H30
H165166,H30
H165167,H30
H165168,H30
H165169,H30
H166160,H29+H30
H166161,H29+H30
H166162,H30
H166163,H30
H166164,H30
H166165,H30
H166166,H30
H166167,H30
H166168,H30
H166169,H30
H167160,H29+H30
H167161,H30
H167162,H30
H167163,H30
H167164,H30
H167165,H30
H167166,H30
H167167,H30
H167168,H30
H167169,H30
H168160,H29+H30
H168161,H29+H30
H168162,H30
H168163,H30
H168164,H30
H168165,H30
H168166,H30
H168167,H30
H168168,H30
H168169,H30
H169161,H29+H30
H169162,H30
H169163,H30
H169164,H30
H169165,H30
H169166,H30
H169167,H30
H169168,H30
H169169,H30
H1617,H29+H30
H160170,H30
H160171,H29+H30
H160172,H29+H30
H160173,H29+H30
H160174,H29+H30
H160175,H30
H160176,H30
H160177,H30
H160178,H30
H160179,H30
H161170,H30
H161171,H30
H161172,H30
H161173,H30
H161174,H30
H161175,H30
H161176,H30
H161177,H30
H161178,H30
H161179,H30
H162170,H30
H162171,H30
H162172,H30
H162173,H30
H162174,H30
H162175,H30
H162176,H30
H162177,H30
H162178,H30
H162179,H30
H163170,H29+H30
H163171,H30
H163172,H30
H163173,H30
H163174,H30
H163175,H30
H163176,H30
H163177,H30
H163178,H30
H163179,H30
H164170,H30
H164171,H30
H164172,H30
H164173,H30
H164174,H30
H164175,H30
H164176,H30
H164177,H30
H164178,H30
H164179,H30
H165170,H30
H165171,H30
H165172,H30
H165173,H30
H165174,H30
H165175,H30
H165176,H30
H165177,H30
H165178,H30
H165179,H30
H166170,H30
H166171,H30
H166172,H30
H166173,H30
H166174,H30
H166175,H30
H166176,H30
H166177,H30
H166178,H30
H166179,H30
H167170,H30
H167171,H30
H167172,H30
H167173,H30
H167174,H30
H167175,H30
H167176,H30
H167177,H30
H167178,H30
H167179,H30
H168170,H30
H168171,H30
H168172,H30
H168173,H30
H168174,H30
H168175,H30
H168176,H30
H168177,H30
H168178,H30
H168179,H30
H169170,H30
H169171,H30
H169172,H30
H169173,H30
H169174,H30
H169175,H30
H169176,H30
H169177,H30
H169178,H30
H169179,H30
H1716,H29+H30
H170161,H29+H30
H170162,H30
H170163,H30
H170164,H30
H170165,H30
H170166,H30
H170167,H30
H170168,H30
H170169,H30
H171161,H29+H30
H171162,H30
H171163,H30
H171164,H30
H171165,H30
H171166,H30
H171167,H30
H171168,H30
H171169,H30
H172160,H29+H30
H172161,H29+H30
H172162,H30
H172163,H30
H172164,H30
H172165,H30
H172166,H30
H172167,H30
H172168,H30
H172169,H30
H173160,H30
H173161,H30
H173162,H30
H173163,H30
H173164,H30
H173165,H30
H173166,H30
H173167,H30
H173168,H30
H173169,H30
H174160,H30
H174161,H30
H174162,H30
H174163,H30
H174164,H30
H174165,H30
H174166,H30
H174167,H30
H174168,H30
H174169,H30
H175160,H30
H175161,H30
H175162,H30
H175163,H30
H175164,H30
H175165,H30
H175166,H30
H175167,H30
H175168,H30
H175169,H30
H176160,H30
H176161,H30
H176162,H30
H176163,H30
H176164,H30
H176165,H30
H176166,H30
H176167,H30
H176168,H30
H176169,H30
H177160,H30
H177161,H30
H177162,H30
H177163,H30
H177164,H30
H177165,H30
H177166,H30
H177167,H30
H177168,H30
H177169,H30
H178160,H30
H178161,H30
H178162,H30
H178163,H30
H178164,H30
H178165,H30
H178166,H30
H178167,H30
H178168,H30
H178169,H30
H179160,H30
H179161,H30
H179162,H30
H179163,H30
H179164,H30
H179165,H30
H179166,H30
H179167,H30
H179168,H30
H179169,H30
H1717,H30
H11U,H30
H11W,H29+H30
H1913,H29+H30
H196139,H29+H30
H197137,H29+H30
H197138,H29+H30
H197139,H29+H30
H198136,H29+H30
H198137,H29+H30
H198138,H30
H198139,H30
H199135,H29+H30
H199136,H29+H30
H199137,H30
H199138,H30
H199139,H30
H11X,H29+H30
H1814,H29+H30
H184149,H29+H30
H185149,H29+H30
H186148,H29+H30
H186149,H29+H30
H187148,H29+H30
H187149,H30
H188148,H29+H30
H188149,H30
H189148,H29+H30
H189149,H29+H30
H1815,H29+H30
H180150,H29+H30
H180151,H30
H180152,H30
H180153,H30
H180154,H30
H180155,H30
H180156,H30
H180157,H30
H180158,H30
H180159,H30
H181150,H29+H30
H181151,H30
H181152,H30
H181153,H30
H181154,H30
H181155,H30
H181156,H30
H181157,H30
H181158,H30
H181159,H30
H182150,H29+H30
H182151,H30
H182152,H30
H182153,H30
H182154,H30
H182155,H30
H182156,H30
H182157,H30
H182158,H30
H182159,H30
H183150,H29+H30
H183151,H30
H183152,H30
H183153,H30
H183154,H30
H183155,H30
H183156,H30
H183157,H30
H183158,H30
H183159,H30
H184150,H29+H30
H184151,H30
H184152,H30
H184153,H30
H184154,H30
H184155,H30
H184156,H30
H184157,H30
H184158,H30
H184159,H30
H185150,H30
H185151,H30
H185152,H30
H185153,H30
H185154,H30
H185155,H30
H185156,H30
H185157,H30
H185158,H30
H185159,H30
H186150,H30
H186151,H30
H186152,H30
H186153,H30
H186154,H30
H186155,H30
H186156,H30
H186157,H30
H186158,H30
H186159,H30
H187150,H30
H187151,H30
H187152,H30
H187153,H30
H187154,H30
H187155,H30
H187156,H30
H187157,H30
H187158,H30
H187159,H30
H188150,H30
H188151,H30
H188152,H30
H188153,H30
H188154,H30
H188155,H30
H188156,H30
H188157,H30
H188158,H30
H188159,H30
H189150,H30
H189151,H30
H189152,H30
H189153,H30
H189154,H30
H189155,H30
H189156,H30
H189157,H30
H189158,H30
H189159,H30
H1914,H29+H30
H190149,H29+H30
H191148,H29+H30
H191149,H29+H30
H192147,H29+H30
H192148,H29+H30
H192149,H30
H193146,H29+H30
H193147,H29+H30
H193148,H30
H193149,H30
H194144,H29+H30
H194145,H29+H30
H194146,H29+H30
H194147,H30
H194148,H30
H194149,H30
H195142,H29+H30
H195143,H29+H30
H195144,H29+H30
H195145,H30
H195146,H30
H195147,H30
H195148,H30
H195149,H30
H196140,H29+H30
H196141,H29+H30
H196142,H29+H30
H196143,H30
H196144,H30
H196145,H30
H196146,H30
H196147,H30
H196148,H30
H196149,H30
H197140,H30
H197141,H30
H197142,H30
H197143,H30
H197144,H30
H197145,H30
H197146,H30
H197147,H30
H197148,H30
H197149,H30
H198140,H30
H198141,H30
H198142,H30
H198143,H30
H198144,H30
H198145,H30
H198146,H30
H198147,H30
H198148,H30
H198149,H30
H199140,H30
H199141,H30
H199142,H30
H199143,H30
H199144,H30
H199145,H30
H199146,H30
H199147,H30
H199148,H30
H199149,H30
H1915,H30
H11Y,H30
H11Z,H30
H12,H30+H33
H12SW,H30
H12NW,H30+H33
H12SE,H30
H12NE,H30+H33
H12A,H30
H12B,H30
H12C,H30
H12D,H30
H12E,H30+H33
H1028,H30+H33
H100280,H30
H100281,H30
H100282,H30
H100283,H30
H100284,H30
H100285,H30
H100286,H30
H100287,H30
H100288,H30
H100289,H30
H101280,H30
H101281,H30
H101282,H30
H101283,H30
H101284,H30
H101285,H30
H101286,H30
H101287,H30
H101288,H30
H101289,H30
H102280,H30
H102281,H30
H102282,H30
H102283,H30
H102284,H30
H102285,H30
H102286,H30
H102287,H30
H102288,H30
H102289,H30
H103280,H30
H103281,H30
H103282,H30
H103283,H30
H103284,H30
H103285,H30
H103286,H30
H103287,H30
H103288,H30
H103289,H30
H104280,H30
H104281,H30
H104282,H30
H104283,H30
H104284,H30
H104285,H30
H104286,H30
H104287,H30
H104288,H30
H104289,H30+H33
H105280,H30
H105281,H30
H105282,H30
H105283,H30
H105284,H30
H105285,H30
H105286,H30
H105287,H30
H105288,H30
H105289,H30+H33
H106280,H30
H106281,H30
H106282,H30
H106283,H30
H106284,H30
H106285,H30
H106286,H30
H106287,H30
H106288,H30+H33
H106289,H30+H33
H107280,H30
H107281,H30
H107282,H30
H107283,H30
H107284,H30
H107285,H30
H107286,H30
H107287,H30
H107288,H30+H33
H108280,H30
H108281,H30
H108282,H30
H108283,H30
H108284,H30
H108285,H30
H108286,H30
H108287,H30+H33
H108288,H30+H33
H109280,H30
H109281,H30
H109282,H30
H109283,H30
H109284,H30
H109285,H30
H109286,H30
H109287,H30+H33
H1029,H30+H33
H100290,H30
H100291,H30
H100292,H30+H33
H100293,H30+H33
H101290,H30
H101291,H30+H33
H101292,H30+H33
H102290,H30
H102291,H30+H33
H103290,H30+H33
H103291,H30+H33
H104290,H30+H33
H1128,H30+H33
H110280,H30
H110281,H30
H110282,H30
H110283,H30
H110284,H30
H110285,H30
H110286,H30+H33
H110287,H30+H33
H111280,H30
H111281,H30
H111282,H30
H111283,H30
H111284,H30
H111285,H30
H111286,H30+H33
H112280,H30
H112281,H30
H112282,H30
H112283,H30
H112284,H30
H112285,H30+H33
H112286,H30+H33
H113280,H30
H113281,H30
H113282,H30
H113283,H30
H113284,H30
H113285,H30+H33
H114280,H30
H114281,H30
H114282,H30
H114283,H30
H114284,H30+H33
H114285,H30+H33
H115280,H30
H115281,H30
H115282,H30
H115283,H30
H115284,H30+H33
H116280,H30
H116281,H30
H116282,H30
H116283,H30+H33
H116284,H30+H33
H117280,H30
H117281,H30
H117282,H30+H33
H117283,H30+H33
H118280,H30
H118281,H30
H118282,H30+H33
H119280,H30
H119281,H30+H33
H119282,H30+H33
H12F,H30
H12G,H30
H12H,H30
H12I,H30+H33
H1226,H30
H1227,H30+H33
H120270,H30
H120271,H30
H120272,H30
H120273,H30
H120274,H30
H120275,H30
H120276,H30
H120277,H30
H120278,H30
H120279,H30
H121270,H30
H121271,H30
H121272,H30
H121273,H30
H121274,H30
H121275,H30
H121276,H30
H121277,H30
H121278,H30
H121279,H30
H122270,H30
H122271,H30
H122272,H30
H122273,H30
H122274,H30
H122275,H30
H122276,H30
H122277,H30
H122278,H30
H122279,H30
H123270,H30
H123271,H30
H123272,H30
H123273,H30
H123274,H30
H123275,H30
H123276,H30
H123277,H30
H123278,H30
H123279,H30+H33
H124270,H30
H124271,H30
H124272,H30
H124273,H30
H124274,H30
H124275,H30
H124276,H30
H124277,H30
H124278,H30
H124279,H30
H125270,H30
H125271,H30
H125272,H30
H125273,H30
H125274,H30
H125275,H30
H125276,H30
H125277,H30
H125278,H30
H125279,H30
H126270,H30
H126271,H30
H126272,H30
H126273,H30
H126274,H30
H126275,H30
H126276,H30
H126277,H30
H126278,H30
H126279,H30
H127270,H30
H127271,H30
H127272,H30
H127273,H30
H127274,H30
H127275,H30
H127276,H30
H127277,H30
H127278,H30
H127279,H30
H128270,H30
H128271,H30
H128272,H30
H128273,H30
H128274,H30
H128275,H30
H128276,H30
H128277,H30
H128278,H30
H128279,H30
H129270,H30
H129271,H30
H129272,H30
H129273,H30
H129274,H30
H129275,H30
H129276,H30
H129277,H30
H129278,H30
H129279,H30
H1326,H30
H1327,H30
H12J,H30+H33
H1228,H30+H33
H120280,H30
H120281,H30+H33
H121280,H30+H33
H121281,H30+H33
H122280,H30+H33
H123280,H30+H33
H124280,H30+H33
H124281,H30+H33
H124282,H30+H33
H125280,H30
H125281,H30
H125282,H30+H33
H125283,H30+H33
H126280,H30
H126281,H30
H126282,H30
H126283,H30+H33
H126284,H30+H33
H127280,H30
H127281,H30
H127282,H30
H127283,H30
H127284,H30+H33
H127285,H30+H33
H128280,H30
H128281,H30
H128282,H30
H128283,H30
H128284,H30
H128285,H30+H33
H128286,H30+H33
H129280,H30
H129281,H30
H129282,H30
H129283,H30
H129284,H30
H129285,H30
H129286,H30+H33
H1328,H30+H33
H130280,H30
H130281,H30
H130282,H30
H130283,H30
H130284,H30
H130285,H30
H130286,H30+H33
H131280,H30
H131281,H30
H131282,H30
H131283,H30
H131284,H30
H131285,H30
H131286,H30+H33
H132280,H30
H132281,H30
H132282,H30
H132283,H30
H132284,H30
H132285,H30
H132286,H30+H33
H133280,H30
H133281,H30
H133282,H30
H133283,H30
H133284,H30
H133285,H30
H133286,H30+H33
H134280,H30
H134281,H30
H134282,H30
H134283,H30
H134284,H30
H134285,H30
H134286,H30+H33
H134287,H30+H33
H135280,H30
H135281,H30
H135282,H30
H135283,H30
H135284,H30
H135285,H30
H135286,H30
H135287,H30+H33
H136280,H30
H136281,H30
H136282,H30
H136283,H30
H136284,H30
H136285,H30
H136286,H30
H136287,H30+H33
H137280,H30
H137281,H30
H137282,H30
H137283,H30
H137284,H30
H137285,H30
H137286,H30
H137287,H30+H33
H138280,H30
H138281,H30
H138282,H30
H138283,H30
H138284,H30
H138285,H30
H138286,H30
H138287,H30+H33
H139280,H30
H139281,H30
H139282,H30
H139283,H30
H139284,H30
H139285,H30
H139286,H30
H139287,H30+H33
H12K,H30
H12L,H30
H12M,H30
H12N,H30
H12P,H30+H33
H1428,H30+H33
H140280,H30
H140281,H30
H140282,H30
H140283,H30
H140284,H30
H140285,H30
H140286,H30
H140287,H30+H33
H141280,H30
H141281,H30
H141282,H30
H141283,H30
H141284,H30
H141285,H30
H141286,H30
H141287,H30+H33
H142280,H30
H142281,H30
H142282,H30
H142283,H30
H142284,H30
H142285,H30
H142286,H30
H142287,H30+H33
H142288,H30+H33
H143280,H30
H143281,H30
H143282,H30
H143283,H30
H143284,H30
H143285,H30
H143286,H30
H143287,H30
H143288,H30+H33
H144280,H30
H144281,H30
H144282,H30
H144283,H30
H144284,H30
H144285,H30
H144286,H30
H144287,H30
H144288,H30+H33
H145280,H30
H145281,H30
H145282,H30
H145283,H30
H145284,H30
H145285,H30
H145286,H30
H145287,H30
H145288,H30+H33
H146280,H30
H146281,H30
H146282,H30
H146283,H30
H146284,H30
H146285,H30
H146286,H30
H146287,H30
H146288,H30+H33
H147280,H30
H147281,H30
H147282,H30
H147283,H30
H147284,H30
H147285,H30
H147286,H30
H147287,H30+H33
H147288,H30+H33
H148280,H30
H148281,H30
H148282,H30
H148283,H30
H148284,H30
H148285,H30
H148286,H30
H148287,H30+H33
H149280,H30
H149281,H30
H149282,H30
H149283,H30
H149284,H30
H149285,H30
H149286,H30
H149287,H30+H33
H1528,H30+H33
H150280,H30
H150281,H30
H150282,H30
H150283,H30
H150284,H30
H150285,H30
H150286,H30
H150287,H30+H33
H150288,H30+H33
H151280,H30
H151281,H30
H151282,H30
H151283,H30
H151284,H30
H151285,H30
H151286,H30
H151287,H30+H33
H151288,H30+H33
H151289,H30+H33
H152280,H30
H152281,H30
H152282,H30
H152283,H30
H152284,H30
H152285,H30
H152286,H30
H152287,H30+H33
H152289,H30+H33
H153280,H30
H153281,H30
H153282,H30
H153283,H30
H153284,H30
H153285,H30
H153286,H30
H153287,H30+H33
H154280,H30
H154281,H30
H154282,H30
H154283,H30
H154284,H30
H154285,H30
H154286,H30
H154287,H30+H33
H155280,H30
H155281,H30
H155282,H30
H155283,H30
H155284,H30
H155285,H30
H155286,H30
H155287,H30+H33
H155288,H30+H33
H156280,H30
H156281,H30
H156282,H30
H156283,H30
H156284,H30
H156285,H30
H156286,H30
H156287,H30
H156288,H30+H33
H157280,H30
H157281,H30
H157282,H30
H157283,H30
H157284,H30
H157285,H30
H157286,H30
H157287,H30
H157288,H30+H33
H158280,H30
H158281,H30
H158282,H30
H158283,H30
H158284,H30
H158285,H30
H158286,H30
H158287,H30
H158288,H30+H33
H158289,H30+H33
H159280,H30
H159281,H30
H159282,H30
H159283,H30
H159284,H30
H159285,H30
H159286,H30
H159287,H30
H159288,H30
H159289,H30+H33
H12Q,H30
H12R,H30
H12S,H30
H12T,H30
H12U,H30+H33
H1628,H30+H33
H160280,H30
H160281,H30
H160282,H30
H160283,H30
H160284,H30
H160285,H30
H160286,H30
H160287,H30
H160288,H30
H160289,H30+H33
H161280,H30
H161281,H30
H161282,H30
H161283,H30
H161284,H30
H161285,H30
H161286,H30
H161287,H30
H161288,H30
H161289,H30+H33
H162280,H30
H162281,H30
H162282,H30
H162283,H30
H162284,H30
H162285,H30
H162286,H30
H162287,H30
H162288,H30
H162289,H30+H33
H163280,H30
H163281,H30
H163282,H30
H163283,H30
H163284,H30
H163285,H30
H163286,H30
H163287,H30
H163288,H30
H163289,H30+H33
H164280,H30
H164281,H30
H164282,H30
H164283,H30
H164284,H30
H164285,H30
H164286,H30
H164287,H30
H164288,H30+H33
H164289,H30+H33
H165280,H30
H165281,H30
H165282,H30
H165283,H30
H165284,H30
H165285,H30+H33
H165286,H30+H33
H165287,H30+H33
H165288,H30+H33
H166280,H30
H166281,H30
H166282,H30
H166283,H30
H166284,H30+H33
H166285,H30+H33
H167280,H30
H167281,H30
H167282,H30
H167283,H30+H33
H167284,H30+H33
H168280,H30
H168281,H30
H168282,H30
H168283,H30+H33
H169280,H30
H169281,H30
H169282,H30
H169283,H30+H33
H1629,H30+H33
H160290,H30+H33
H161290,H30+H33
H162290,H30+H33
H1728,H30+H33
H170280,H30
H170281,H30
H170282,H30
H170283,H30+H33
H171280,H30
H171281,H30
H171282,H30
H171283,H30+H33
H172280,H30
H172281,H30
H172282,H30
H172283,H30+H33
H173280,H30
H173281,H30
H173282,H30
H173283,H30+H33
H173284,H30+H33
H174280,H30
H174281,H30
H174282,H30
H174283,H30
H174284,H30+H33
H175280,H30
H175281,H30
H175282,H30
H175283,H30
H175284,H30+H33
H176280,H30
H176281,H30
H176282,H30
H176283,H30
H176284,H30+H33
H177280,H30
H177281,H30
H177282,H30
H177283,H30+H33
H177284,H30+H33
H178280,H30
H178281,H30
H178282,H30
H178283,H30+H33
H179280,H30
H179281,H30
H179282,H30
H179283,H30+H33
H12V,H30
H12W,H30
H12X,H30
H12Y,H30
H12Z,H30+H33
H1828,H30+H33
H180280,H30
H180281,H30
H180282,H30
H180283,H30+H33
H181280,H30
H181281,H30
H181282,H30
H181283,H30+H33
H182280,H30
H182281,H30
H182282,H30
H182283,H30+H33
H183280,H30
H183281,H30
H183282,H30
H183283,H30+H33
H184280,H30
H184281,H30
H184282,H30
H184283,H30+H33
H184284,H30+H33
H185280,H30
H185281,H30
H185282,H30
H185283,H30
H185284,H30+H33
H186280,H30
H186281,H30
H186282,H30
H186283,H30+H33
H186284,H30+H33
H187280,H30
H187281,H30
H187282,H30
H187283,H30+H33
H188280,H30
H188281,H30
H188282,H30
H188283,H30+H33
H189280,H30
H189281,H30
H189282,H30+H33
H189283,H30+H33
H1928,H30+H33
H190280,H30
H190281,H30
H190282,H30
H190283,H30+H33
H190284,H30+H33
H191280,H30
H191281,H30
H191282,H30
H191283,H30
H191284,H30+H33
H191285,H30+H33
H192280,H30
H192281,H30
H192282,H30
H192283,H30
H192284,H30
H192285,H30+H33
H192286,H30+H33
H193280,H30
H193281,H30
H193282,H30
H193283,H30
H193284,H30
H193285,H30
H193286,H30+H33
H193287,H30+H33
H194280,H30
H194281,H30
H194282,H30
H194283,H30
H194284,H30
H194285,H30
H194286,H30
H194287,H30+H33
H195280,H30
H195281,H30
H195282,H30
H195283,H30
H195284,H30
H195285,H30
H195286,H30+H33
H195287,H30+H33
H196280,H30
H196281,H30
H196282,H30
H196283,H30
H196284,H30
H196285,H30
H196286,H30+H33
H197280,H30
H197281,H30
H197282,H30
H197283,H30
H197284,H30
H197285,H30+H33
H197286,H30+H33
H198280,H30
H198281,H30
H198282,H30
H198283,H30
H198284,H30
H198285,H30+H33
H199280,H30
H199281,H30
H199282,H30
H199283,H30
H199284,H30+H33
H199285,H30+H33
H20,H29+H30
H20NW,H29+H30
H20SE,H29+H30
H20NE,H29+H30
H20J,H29+H30
H2308,H29+H30
H231087,H29+H30
H231088,H29+H30
H232087,H29+H30
H232088,H29+H30
H232089,H29+H30
H233087,H29+H30
H233088,H29+H30
H233089,H30
H234086,H29+H30
H234087,H29+H30
H234088,H30
H234089,H30
H235083,H29+H30
H235084,H29+H30
H235085,H29+H30
H235086,H29+H30
H235087,H30
H235088,H30
H235089,H30
H236081,H29+H30
H236082,H29+H30
H236083,H29+H30
H236084,H30
H236085,H30
H236086,H30
H236087,H30
H236088,H30
H236089,H30
