M,H0+H9+H10+H15+H16+H17+H18+H24+H25+H26+H27+H28+H29
G403376,H28
G403377,H28
G403378,H0+H28
G404370,H28
G404371,H28
G404372,H28
G404373,H28
G404374,H28
G404375,H28
G404376,H28
G404377,H28
G404378,H0+H28
G405370,H28
G405371,H28
G405372,H28
G405373,H28
G405374,H28
G405375,H28
G405376,H28
G405377,H28
G405378,H0+H28
G406370,H28
G406371,H28
G406372,H28
G406373,H28
G406374,H28
G406375,H28
G406376,H28
G406377,H28
G406378,H0+H28
G407370,H28
G407371,H28
G407372,H28
G407373,H28
G407374,H28
G407375,H28
G407376,H28
G407377,H0+H28
G407378,H0+H28
G408370,H28
G408371,H28
G408372,H28
G408373,H28
G408374,H28
G408375,H28
G408376,H0+H28
G408377,H0+H28
G409370,H28
G409371,H28
G409372,H28
G409373,H28
G409374,H28
G409375,H0+H28
G409376,H0+H28
G4136,H0+H28
G410360,H28
G410361,H28
G410362,H28
G410363,H28
G410364,H28
G410365,H28
G410366,H28
G410367,H28
G410368,H28
G410369,H28
G411360,H28
G411361,H28
G411362,H28
G411363,H28
G411364,H28
G411365,H28
G411366,H28
G411367,H28
G411368,H28
G411369,H28
G412360,H28
G412361,H28
G412362,H28
G412363,H28
G412364,H28
G412365,H28
G412366,H28
G412367,H28
G412368,H28
G412369,H28
G413360,H28
G413361,H28
G413362,H28
G413363,H28
G413364,H28
G413365,H28
G413366,H28
G413367,H28
G413368,H28
G413369,H0+H28
G414360,H28
G414361,H28
G414362,H28
G414363,H28
G414364,H28
G414365,H28
G414366,H28
G414367,H28
G414368,H0+H28
G414369,H0+H28
G415360,H28
G415361,H28
G415362,H28
G415363,H28
G415364,H0+H28
G415365,H0+H28
G415366,H0+H28
G415367,H0+H28
G415368,H0+H28
G416360,H28
G416361,H28
G416362,H28
G416363,H0+H28
G416364,H0+H28
G417360,H28
G417361,H28
G417362,H28
G417363,H0+H28
G418360,H28
G418361,H28
G418362,H0+H28
G418363,H0+H28
G419360,H28
G419361,H28
G419362,H0+H28
G4137,H0+H28
G410370,H28
G410371,H28
G410372,H28
G410373,H28
G410374,H0+H28
G410375,H0+H28
G411370,H28
G411371,H28
G411372,H0+H28
G411373,H0+H28
G411374,H0+H28
G412370,H28
G412371,H0+H28
G412372,H0+H28
G413370,H0+H28
G413371,H0+H28
G43E,H0+H28
G4038,H0+H28
G400380,H0+H28
G43F,H28
G43G,H28
G43H,H0+H28
G4234,H28
G4235,H0+H28
G420350,H28
G420351,H28
G420352,H28
G420353,H28
G420354,H28
G420355,H28
G420356,H28
G420357,H28
G420358,H28
G420359,H28
G421350,H28
G421351,H28
G421352,H28
G421353,H28
G421354,H28
G421355,H28
G421356,H28
G421357,H28
G421358,H28
G421359,H28
G422350,H28
G422351,H28
G422352,H28
G422353,H28
G422354,H28
G422355,H28
G422356,H28
G422357,H28
G422358,H28
G422359,H28
G423350,H28
G423351,H28
G423352,H28
G423353,H28
G423354,H28
G423355,H28
G423356,H28
G423357,H28
G423358,H28
G423359,H28
G424350,H28
G424351,H28
G424352,H28
G424353,H28
G424354,H28
G424355,H28
G424356,H28
G424357,H28
G424358,H28
G424359,H28
G425350,H28
G425351,H28
G425352,H28
G425353,H28
G425354,H28
G425355,H28
G425356,H28
G425357,H28
G425358,H0+H28
G425359,H0+H28
G426350,H28
G426351,H28
G426352,H28
G426353,H28
G426354,H28
G426355,H28
G426356,H28
G426357,H0+H28
G426358,H0+H28
G426359,H0+H28
G427350,H28
G427351,H28
G427352,H28
G427353,H28
G427354,H28
G427355,H28
G427356,H28
G427357,H0+H28
G427358,H0+H28
G428350,H28
G428351,H28
G428352,H28
G428353,H28
G428354,H28
G428355,H28
G428356,H28
G428357,H0+H28
G428358,H0+H28
G429350,H28
G429351,H28
G429352,H28
G429353,H28
G429354,H28
G429355,H28
G429356,H28
G429357,H28
G429358,H0+H28
G429359,H0+H28
G4334,H28
G4335,H0+H28
G430350,H28
G430351,H28
G430352,H28
G430353,H28
G430354,H28
G430355,H28
G430356,H28
G430357,H28
G430358,H0+H28
G430359,H0+H28
G431350,H28
G431351,H28
G431352,H28
G431353,H28
G431354,H28
G431355,H28
G431356,H28
G431357,H28
G431358,H0+H28
G431359,H0+H28
G432350,H28
G432351,H28
G432352,H28
G432353,H28
G432354,H28
G432355,H28
G432356,H28
G432357,H0+H28
G432358,H0+H28
G433350,H28
G433351,H28
G433352,H28
G433353,H28
G433354,H28
G433355,H28
G433356,H0+H28
G433357,H0+H28
G434350,H28
G434351,H28
G434352,H28
G434353,H28
G434354,H28
G434355,H0+H28
G434356,H0+H28
G435350,H28
G435351,H28
G435352,H28
G435353,H28
G435354,H0+H28
G435355,H0+H28
G436350,H28
G436351,H0+H28
G436352,H0+H28
G436353,H0+H28
G436354,H0+H28
G437350,H28
G437351,H0+H28
G438350,H28
G438351,H0+H28
G439350,H28
G439351,H0+H28
G43I,H0+H28
G4236,H0+H28
G420360,H28
G420361,H0+H28
G420362,H0+H28
G421360,H28
G421361,H0+H28
G422360,H28
G422361,H0+H28
G423360,H28
G423361,H0+H28
G424360,H0+H28
G424361,H0+H28
G425360,H0+H28
G429360,H0+H28
G4336,H0+H28
G430360,H0+H28
G431360,H0+H28
G43K,H28
G43L,H28
G43M,H0+H28
G4434,H0+H28
G440340,H28
G440341,H28
G440342,H28
G440343,H28
G440344,H28
G440345,H28
G440346,H28
G440347,H28
G440348,H28
G440349,H28
G441340,H28
G441341,H28
G441342,H28
G441343,H28
G441344,H28
G441345,H28
G441346,H28
G441347,H28
G441348,H28
G441349,H28
G442340,H28
G442341,H28
G442342,H28
G442343,H28
G442344,H28
G442345,H28
G442346,H28
G442347,H28
G442348,H28
G442349,H28
G443340,H28
G443341,H28
G443342,H28
G443343,H28
G443344,H28
G443345,H28
G443346,H28
G443347,H28
G443348,H28
G443349,H28
G444340,H28
G444341,H28
G444342,H28
G444343,H28
G444344,H28
G444345,H28
G444346,H28
G444347,H28
G444348,H28
G444349,H28
G445340,H28
G445341,H28
G445342,H28
G445343,H28
G445344,H28
G445345,H28
G445346,H28
G445347,H28
G445348,H28
G445349,H28
G446340,H28
G446341,H28
G446342,H28
G446343,H28
G446344,H28
G446345,H28
G446346,H28
G446347,H28
G446348,H28
G446349,H0+H28
G447340,H28
G447341,H28
G447342,H28
G447343,H28
G447344,H28
G447345,H28
G447346,H28
G447347,H28
G447348,H0+H28
G447349,H0+H28
G448340,H28
G448341,H28
G448342,H28
G448343,H28
G448344,H28
G448345,H28
G448346,H0+H28
G448347,H0+H28
G448348,H0+H28
G449340,H28
G449341,H28
G449342,H28
G449343,H28
G449344,H28
G449345,H28
G449346,H0+H28
G4435,H0+H28
G440350,H28
G440351,H0+H28
G440352,H0+H28
G441350,H28
G441351,H28
G441352,H0+H28
G441353,H0+H28
G442350,H28
G442351,H28
G442352,H28
G442353,H0+H28
G442354,H0+H28
G442355,H0+H28
G442356,H0+H28
G443350,H28
G443351,H0+H28
G443352,H0+H28
G443353,H0+H28
G443354,H0+H28
G443355,H0+H28
G444350,H0+H28
G444351,H0+H28
G445350,H0+H28
G446350,H0+H28
G4534,H0+H28
G450340,H28
G450341,H28
G450342,H28
G450343,H28
G450344,H28
G450345,H0+H28
G450346,H0+H28
G450347,H0+H28
G451340,H28
G451341,H28
G451342,H28
G451343,H28
G451344,H28
G451345,H0+H28
G451346,H0+H28
G452340,H28
G452341,H28
G452342,H28
G452343,H28
G452344,H28
G452345,H0+H28
G452346,H0+H28
G453340,H28
G453341,H28
G453342,H28
G453343,H28
G453344,H0+H28
G453345,H0+H28
G454340,H28
G454341,H28
G454342,H28
G454343,H0+H28
G454344,H0+H28
G455340,H28
G455341,H28
G455342,H28
G455343,H0+H28
G455344,H0+H28
G456340,H28
G456341,H28
G456342,H0+H28
G456343,H0+H28
G457340,H28
G457341,H0+H28
G457342,H0+H28
G458340,H28
G458341,H0+H28
G458342,H0+H28
G459340,H28
G459341,H0+H28
G459342,H0+H28
G43Q,H28
G43R,H28
G43S,H0+H28
G4634,H0+H28
G460340,H28
G460341,H0+H28
G461340,H0+H28
G461341,H0+H28
G462340,H0+H28
G462341,H0+H28
G463340,H28
G463341,H0+H28
G464340,H28
G464341,H0+H28
G465340,H28
G465341,H0+H28
G465342,H0+H28
G466340,H28
G466341,H28
G466342,H0+H28
G466343,H0+H28
G467340,H28
G467341,H28
G467342,H28
G467343,H0+H28
G468340,H28
G468341,H28
G468342,H28
G468343,H0+H28
G469340,H28
G469341,H28
G469342,H28
G469343,H0+H28
G4734,H0+H28
G470340,H28
G470341,H28
G470342,H28
G470343,H0+H28
G470344,H0+H28
G470345,H0+H28
G470346,H0+H28
G471340,H28
G471341,H28
G471342,H28
G471343,H28
G471344,H28
G471345,H28
G471346,H0+H28
G472340,H28
G472341,H28
G472342,H28
G472343,H28
G472344,H28
G472345,H0+H28
G472346,H0+H28
G473340,H28
G473341,H28
G473342,H28
G473343,H28
G473344,H28
G473345,H0+H28
G473346,H0+H28
G474340,H28
G474341,H28
G474342,H28
G474343,H28
G474344,H28
G474345,H0+H28
G475340,H28
G475341,H28
G475342,H28
G475343,H28
G475344,H28
G475345,H0+H28
G476340,H28
G476341,H28
G476342,H28
G476343,H28
G476344,H28
G476345,H0+H28
G476346,H0+H28
G477340,H28
G477341,H28
G477342,H28
G477343,H28
G477344,H28
G477345,H28
G477346,H0+H28
G478340,H28
G478341,H28
G478342,H28
G478343,H28
G478344,H28
G478345,H28
G478346,H0+H28
G478347,H0+H28
G479340,H28
G479341,H28
G479342,H28
G479343,H28
G479344,H28
G479345,H28
G479346,H28
G479347,H0+H28
G43V,H28
G43W,H28
G43X,H0+H28
G4834,H0+H28
G480340,H28
G480341,H28
G480342,H28
G480343,H28
G480344,H28
G480345,H28
G480346,H28
G480347,H0+H28
G480348,H0+H28
G481340,H28
G481341,H28
G481342,H28
G481343,H28
G481344,H28
G481345,H28
G481346,H28
G481347,H28
G481348,H0+H28
G481349,H0+H28
G482340,H28
G482341,H28
G482342,H28
G482343,H28
G482344,H28
G482345,H28
G482346,H28
G482347,H28
G482348,H28
G482349,H0+H28
G483340,H28
G483341,H28
G483342,H28
G483343,H28
G483344,H28
G483345,H28
G483346,H28
G483347,H28
G483348,H28
G483349,H0+H28
G484340,H28
G484341,H28
G484342,H28
G484343,H28
G484344,H28
G484345,H28
G484346,H28
G484347,H28
G484348,H28
G484349,H28
G485340,H28
G485341,H28
G485342,H28
G485343,H28
G485344,H28
G485345,H28
G485346,H28
G485347,H28
G485348,H28
G485349,H28
G486340,H28
G486341,H28
G486342,H28
G486343,H28
G486344,H28
G486345,H28
G486346,H28
G486347,H28
G486348,H28
G486349,H28
G487340,H28
G487341,H28
G487342,H28
G487343,H28
G487344,H28
G487345,H28
G487346,H28
G487347,H28
G487348,H28
G487349,H28
G488340,H28
G488341,H28
G488342,H28
G488343,H28
G488344,H28
G488345,H28
G488346,H28
G488347,H28
G488348,H28
G488349,H28
G489340,H28
G489341,H28
G489342,H28
G489343,H28
G489344,H28
G489345,H28
G489346,H28
G489347,H28
G489348,H28
G489349,H28
G4835,H0+H28
G483350,H0+H28
G483351,H0+H28
G483352,H0+H28
G484350,H28
G484351,H28
G484352,H0+H28
G484353,H0+H28
G484354,H0+H28
G485350,H28
G485351,H28
G485352,H28
G485353,H0+H28
G485354,H0+H28
G485355,H0+H28
G486350,H28
G486351,H28
G486352,H28
G486353,H28
G486354,H0+H28
G486355,H0+H28
G487350,H28
G487351,H28
G487352,H28
G487353,H28
G487354,H28
G487355,H0+H28
G487357,H0+H28
G487358,H0+H28
G488350,H28
G488351,H28
G488352,H28
G488353,H28
G488354,H28
G488355,H0+H28
G488356,H0+H28
G488357,H0+H28
G488358,H0+H28
G488359,H0+H28
G489350,H28
G489351,H28
G489352,H28
G489353,H28
G489354,H28
G489355,H28
G489356,H28
G489357,H28
G489358,H28
G489359,H28
G4934,H28
G4935,H28
G43Y,H0+H28
G4836,H0+H28
G488360,H0+H28
G488361,H0+H28
G489360,H28
G489361,H0+H28
G489362,H0+H28
G4936,H0+H28
G490360,H28
G490361,H28
G490362,H0+H28
G491360,H28
G491361,H28
G491362,H0+H28
G492360,H28
G492361,H28
G492362,H0+H28
G492363,H0+H28
G493360,H28
G493361,H28
G493362,H28
G493363,H0+H28
G493364,H0+H28
G494360,H28
G494361,H28
G494362,H28
G494363,H28
G494364,H0+H28
G494365,H0+H28
G495360,H28
G495361,H28
G495362,H28
G495363,H28
G495364,H28
G495365,H0+H28
G495366,H0+H28
G496360,H28
G496361,H28
G496362,H28
G496363,H28
G496364,H28
G496365,H28
G496366,H0+H28
G496367,H0+H28
G497360,H28
G497361,H28
G497362,H28
G497363,H28
G497364,H28
G497365,H28
G497366,H28
G497367,H0+H28
G498360,H28
G498361,H28
G498362,H28
G498363,H28
G498364,H28
G498365,H28
G498366,H28
G498367,H0+H28
G499360,H28
G499361,H28
G499362,H28
G499363,H28
G499364,H28
G499365,H28
G499366,H28
G499367,H0+H28
G50,H26+H28
G50SW,H26+H28
G50NW,H26+H28
G50NE,H26+H28
G50B,H26+H28
G5003,H26+H28
G500032,H26+H28
G500033,H28
G500034,H28
G500035,H28
G500036,H28
G500037,H28
G500038,H28
G500039,H28
G501032,H26+H28
G501033,H28
G501034,H28
G501035,H28
G501036,H28
G501037,H28
G501038,H28
G501039,H28
G502032,H26+H28
G502033,H28
G502034,H28
G502035,H28
G502036,H28
G502037,H28
G502038,H28
G502039,H28
G503032,H26+H28
G503033,H28
G503034,H28
G503035,H28
G503036,H28
G503037,H28
G503038,H28
G503039,H28
G504032,H26+H28
G504033,H28
G504034,H28
G504035,H28
G504036,H28
G504037,H26+H28
G504038,H26+H28
G504039,H26+H28
G505032,H26+H28
G505033,H26+H28
G505034,H28
G505035,H26+H28
G505036,H26+H28
G505037,H26+H28
G505039,H26+H28
G506033,H26+H28
G506034,H26+H28
G506035,H26+H28
G507039,H26+H28
G50C,H26+H28
G5004,H26+H28
G500040,H28
G500041,H28
G500042,H28
G500043,H28
G500044,H28
G500045,H28
G500046,H28
G500047,H28
G500048,H28
G500049,H28
G501040,H28
G501041,H28
G501042,H28
G501043,H28
G501044,H28
G501045,H28
G501046,H28
G501047,H28
G501048,H28
G501049,H28
G502040,H28
G502041,H28
G502042,H28
G502043,H28
G502044,H28
G502045,H28
G502046,H28
G502047,H28
G502048,H28
G502049,H28
G503040,H28
G503041,H28
G503042,H28
G503043,H28
G503044,H28
G503045,H28
G503046,H28
G503047,H28
G503048,H28
G503049,H28
G504040,H28
G504041,H28
G504042,H28
G504043,H28
G504044,H28
G504045,H28
G504046,H28
G504047,H28
G504048,H28
G504049,H28
G505040,H26+H28
G505041,H28
G505042,H28
G505043,H28
G505044,H28
G505045,H28
G505046,H28
G505047,H28
G505048,H28
G505049,H28
G506040,H26+H28
G506041,H28
G506042,H28
G506043,H28
G506044,H28
G506045,H28
G506046,H28
G506047,H28
G506048,H28
G506049,H28
G507040,H26+H28
G507041,H28
G507042,H28
G507043,H28
G507044,H28
G507045,H28
G507046,H28
G507047,H28
G507048,H28
G507049,H28
G508040,H26+H28
G508041,H26+H28
G508042,H26+H28
G508043,H28
G508044,H28
G508045,H28
G508046,H28
G508047,H28
G508048,H28
G508049,H28
G509042,H26+H28
G509043,H26+H28
G509044,H28
G509045,H28
G509046,H28
G509047,H28
G509048,H28
G509049,H28
G5005,H28
G5104,H26+H28
G510043,H26+H28
G510044,H26+H28
G510045,H26+H28
G510046,H28
G510047,H28
G510048,H28
G510049,H28
G511045,H26+H28
G511046,H26+H28
G511047,H26+H28
G511048,H28
G511049,H28
G512047,H26+H28
G512048,H26+H28
G512049,H26+H28
G513049,H26+H28
G519049,H26+H28
G5105,H26+H28
G510050,H28
G510051,H28
G510052,H28
G510053,H28
G510054,H28
G510055,H28
G510056,H28
G510057,H28
G510058,H28
G510059,H28
G511050,H28
G511051,H28
G511052,H28
G511053,H28
G511054,H28
G511055,H28
G511056,H28
G511057,H28
G511058,H28
G511059,H28
G512050,H28
G512051,H28
G512052,H28
G512053,H28
G512054,H28
G512055,H28
G512056,H28
G512057,H28
G512058,H28
G512059,H28
G513050,H26+H28
G513051,H28
G513052,H28
G513053,H28
G513054,H28
G513055,H28
G513056,H28
G513057,H28
G513058,H28
G513059,H28
G514050,H26+H28
G514051,H26+H28
G514052,H28
G514053,H28
G514054,H28
G514055,H28
G514056,H28
G514057,H28
G514058,H28
G514059,H28
G515051,H26+H28
G515052,H26+H28
G515053,H28
G515054,H28
G515055,H28
G515056,H28
G515057,H28
G515058,H28
G515059,H28
G516052,H26+H28
G516053,H28
G516054,H28
G516055,H28
G516056,H28
G516057,H28
G516058,H28
G516059,H28
G517051,H26+H28
G517052,H26+H28
G517053,H28
G517054,H28
G517055,H28
G517056,H28
G517057,H28
G517058,H28
G517059,H28
G518050,H26+H28
G518051,H26+H28
G518052,H28
G518053,H28
G518054,H28
G518055,H28
G518056,H28
G518057,H28
G518058,H28
G518059,H28
G519050,H26+H28
G519051,H28
G519052,H28
G519053,H28
G519054,H28
G519055,H28
G519056,H28
G519057,H28
G519058,H28
G519059,H28
G50D,H28
G50E,H28
G50H,H26+H28
G5204,H26+H28
G520048,H26+H28
G520049,H26+H28
G521047,H26+H28
G521048,H26+H28
G521049,H28
G522046,H26+H28
G522047,H26+H28
G522048,H28
G522049,H28
G523045,H26+H28
G523046,H26+H28
G523047,H28
G523048,H28
G523049,H28
G524044,H26+H28
G524045,H26+H28
G524046,H28
G524047,H28
G524048,H28
G524049,H28
G525044,H26+H28
G525045,H28
G525046,H28
G525047,H28
G525048,H28
G525049,H28
G526044,H26+H28
G526045,H28
G526046,H28
G526047,H28
G526048,H28
G526049,H28
G527044,H26+H28
G527045,H28
G527046,H28
G527047,H28
G527048,H28
G527049,H28
G528044,H26+H28
G528045,H28
G528046,H28
G528047,H28
G528048,H28
G528049,H28
G529044,H26+H28
G529045,H28
G529046,H28
G529047,H28
G529048,H28
G529049,H28
G5205,H28
G5304,H26+H28
G530044,H26+H28
G530045,H28
G530046,H28
G530047,H28
G530048,H28
G530049,H28
G531044,H26+H28
G531045,H28
G531046,H28
G531047,H28
G531048,H28
G531049,H28
G532044,H26+H28
G532045,H26+H28
G532046,H28
G532047,H28
G532048,H28
G532049,H28
G533045,H26+H28
G533046,H26+H28
G533047,H26+H28
G533048,H28
G533049,H28
G534047,H26+H28
G534048,H26+H28
G534049,H28
G535048,H26+H28
G535049,H26+H28
G5305,H26+H28
G530050,H28
G530051,H28
G530052,H28
G530053,H28
G530054,H28
G530055,H28
G530056,H28
G530057,H28
G530058,H28
G530059,H28
G531050,H28
G531051,H28
G531052,H28
G531053,H28
G531054,H28
G531055,H28
G531056,H28
G531057,H28
G531058,H28
G531059,H28
G532050,H28
G532051,H28
G532052,H28
G532053,H28
G532054,H28
G532055,H28
G532056,H28
G532057,H28
G532058,H28
G532059,H28
G533050,H28
G533051,H28
G533052,H28
G533053,H28
G533054,H28
G533055,H28
G533056,H28
G533057,H28
G533058,H28
G533059,H28
G534050,H28
G534051,H28
G534052,H28
G534053,H28
G534054,H28
G534055,H28
G534056,H28
G534057,H28
G534058,H28
G534059,H28
G535050,H26+H28
G535051,H28
G535052,H28
G535053,H28
G535054,H28
G535055,H28
G535056,H28
G535057,H28
G535058,H28
G535059,H28
G536050,H26+H28
G536051,H26+H28
G536052,H26+H28
G536053,H26+H28
G536054,H28
G536055,H28
G536056,H28
G536057,H28
G536058,H28
G536059,H28
G537053,H26+H28
G537054,H26+H28
G537055,H26+H28
G537056,H26+H28
G537057,H26+H28
G537058,H26+H28
G537059,H26+H28
G50I,H26+H28
G5206,H28
G5207,H28
G5306,H26+H28
G530060,H28
G530061,H28
G530062,H28
G530063,H28
G530064,H28
G530065,H28
G530066,H28
G530067,H28
G530068,H28
G530069,H28
G531060,H28
G531061,H28
G531062,H28
G531063,H28
G531064,H28
G531065,H28
G531066,H28
G531067,H28
G531068,H28
G531069,H28
G532060,H28
G532061,H28
G532062,H28
G532063,H28
G532064,H28
G532065,H28
G532066,H28
G532067,H28
G532068,H28
G532069,H28
G533060,H28
G533061,H28
G533062,H28
G533063,H28
G533064,H28
G533065,H28
G533066,H28
G533067,H28
G533068,H28
G533069,H28
G534060,H28
G534061,H28
G534062,H28
G534063,H28
G534064,H28
G534065,H28
G534066,H28
G534067,H28
G534068,H28
G534069,H28
G535060,H28
G535061,H28
G535062,H28
G535063,H28
G535064,H28
G535065,H28
G535066,H28
G535067,H28
G535068,H28
G535069,H28
G536060,H28
G536061,H28
G536062,H28
G536063,H28
G536064,H28
G536065,H28
G536066,H28
G536067,H28
G536068,H28
G536069,H28
G537060,H26+H28
G537061,H28
G537062,H28
G537063,H28
G537064,H28
G537065,H28
G537066,H28
G537067,H28
G537068,H28
G537069,H28
G538060,H26+H28
G538061,H26+H28
G538062,H28
G538063,H28
G538064,H28
G538065,H28
G538066,H28
G538067,H28
G538068,H28
G538069,H28
G539061,H26+H28
G539062,H26+H28
G539063,H26+H28
G539064,H28
G539065,H28
G539066,H28
G539067,H28
G539068,H28
G539069,H28
G5307,H28
G50J,H28
G50N,H26+H28
G5406,H26+H28
G540063,H26+H28
G540064,H26+H28
G540065,H28
G540066,H28
G540067,H28
G540068,H28
G540069,H28
G541064,H26+H28
G541065,H28
G541066,H28
G541067,H28
G541068,H28
G541069,H28
G542064,H26+H28
G542065,H28
G542066,H28
G542067,H28
G542068,H28
G542069,H28
G543064,H26+H28
G543065,H26+H28
G543066,H28
G543067,H28
G543068,H28
G543069,H28
G544065,H26+H28
G544066,H28
G544067,H28
G544068,H28
G544069,H28
G545065,H26+H28
G545066,H28
G545067,H28
G545068,H28
G545069,H28
G546065,H26+H28
G546066,H28
G546067,H28
G546068,H28
G546069,H28
G547065,H26+H28
G547066,H26+H28
G547067,H28
G547068,H28
G547069,H28
G548066,H26+H28
G548067,H26+H28
G548068,H28
G548069,H28
G549067,H26+H28
G549068,H26+H28
G549069,H28
G5407,H28
G5506,H26+H28
G550068,H26+H28
G550069,H26+H28
G551069,H26+H28
G552069,H26+H28
G554069,H26+H28
G555069,H26+H28
G5507,H26+H28
G550070,H28
G550071,H28
G550072,H28
G550073,H28
G550074,H28
G550075,H28
G550076,H28
G550077,H28
G550078,H28
G550079,H28
G551070,H28
G551071,H28
G551072,H28
G551073,H28
G551074,H28
G551075,H28
G551076,H28
G551077,H28
G551078,H28
G551079,H28
G552070,H26+H28
