N,H10+H14+H15+H18+H19+H20+H21+H22+H23+H24+H25+H29+H30+H31+H32
M970246,H15+H18
M970247,H18
M970248,H18
M970249,H18
M971245,H15+H18
M971246,H15+H18
M971247,H18
M971248,H18
M971249,H18
M972243,H15+H18
M972244,H15+H18
M972245,H15+H18
M972246,H18
M972247,H18
M972248,H18
M972249,H18
M973240,H15+H18
M973241,H15+H18
M973242,H15+H18
M973243,H15+H18
M973244,H18
M973245,H18
M973246,H18
M973247,H18
M973248,H18
M973249,H18
M974240,H15+H18
M974241,H18
M974242,H18
M974243,H18
M974244,H18
M974245,H18
M974246,H18
M974247,H18
M974248,H18
M974249,H18
M975240,H18
M975241,H18
M975242,H18
M975243,H18
M975244,H18
M975245,H18
M975246,H18
M975247,H18
M975248,H18
M975249,H18
M976240,H18
M976241,H18
M976242,H18
M976243,H18
M976244,H18
M976245,H18
M976246,H18
M976247,H18
M976248,H18
M976249,H18
M977240,H18
M977241,H18
M977242,H18
M977243,H18
M977244,H18
M977245,H18
M977246,H18
M977247,H18
M977248,H18
M977249,H18
M978240,H18
M978241,H18
M978242,H18
M978243,H18
M978244,H18
M978245,H18
M978246,H18
M978247,H18
M978248,H18
M978249,H18
M979240,H18
M979241,H18
M979242,H18
M979243,H18
M979244,H18
M979245,H18
M979246,H18
M979247,H18
M979248,H18
M979249,H18
M9725,H18
M92T,H18+H25
M9626,H18+H25
M968260,H18+H25
M968261,H18+H25
M968262,H18+H25
M968263,H18+H25
M969260,H18
M969261,H18
M969262,H18
M969263,H18+H25
M969264,H18+H25
M969265,H18+H25
M9726,H18+H25
M970260,H18
M970261,H18
M970262,H18
M970263,H18
M970264,H18
M970265,H18+H25
M971260,H18
M971261,H18
M971262,H18
M971263,H18
M971264,H18
M971265,H18+H25
M971266,H18+H25
M972260,H18
M972261,H18
M972262,H18
M972263,H18
M972264,H18
M972265,H18
M972266,H18+H25
M973260,H18
M973261,H18
M973262,H18
M973263,H18
M973264,H18
M973265,H18
M973266,H18+H25
M973267,H18+H25
M974260,H18
M974261,H18
M974262,H18
M974263,H18
M974264,H18
M974265,H18
M974266,H18
M974267,H18+H25
M975260,H18
M975261,H18
M975262,H18
M975263,H18
M975264,H18
M975265,H18
M975266,H18
M975267,H18+H25
M975268,H18+H25
M976260,H18
M976261,H18
M976262,H18
M976263,H18
M976264,H18
M976265,H18
M976266,H18
M976267,H18
M976268,H18+H25
M976269,H18+H25
M977260,H18
M977261,H18
M977262,H18
M977263,H18
M977264,H18
M977265,H18
M977266,H18
M977267,H18
M977268,H18
M977269,H18+H25
M978260,H18
M978261,H18
M978262,H18
M978263,H18
M978264,H18
M978265,H18
M978266,H18
M978267,H18
M978268,H18
M978269,H18
M979260,H18
M979261,H18
M979262,H18
M979263,H18
M979264,H18
M979265,H18
M979266,H18
M979267,H18
M979268,H18
M979269,H18
M9727,H18+H25
M977270,H18+H25
M978270,H18+H25
M978271,H18+H25
M979270,H18
M979271,H18+H25
M979272,H18+H25
M979273,H18+H25
M979274,H18+H25
M92V,H15+H18
M9921,H15+H18
M998219,H15+H18
M999216,H15+H18
M999217,H15+H18
M999218,H15+H18
M999219,H15+H18
M92W,H15+H18
M9822,H15+H18
M981225,H15+H18
M981226,H15+H18
M981227,H15+H18
M981228,H15+H18
M981229,H15+H18
M982224,H15+H18
M982225,H15+H18
M982226,H18
M982227,H18
M982228,H18
M982229,H18
M983224,H15+H18
M983225,H18
M983226,H18
M983227,H18
M983228,H18
M983229,H18
M984224,H15+H18
M984225,H18
M984226,H18
M984227,H18
M984228,H18
M984229,H18
M985224,H15+H18
M985225,H18
M985226,H18
M985227,H18
M985228,H18
M985229,H18
M986224,H15+H18
M986225,H18
M986226,H18
M986227,H18
M986228,H18
M986229,H18
M987223,H15+H18
M987224,H15+H18
M987225,H18
M987226,H18
M987227,H18
M987228,H18
M987229,H18
M988223,H15+H18
M988224,H18
M988225,H18
M988226,H18
M988227,H18
M988228,H18
M988229,H18
M989223,H15+H18
M989224,H18
M989225,H18
M989226,H18
M989227,H18
M989228,H18
M989229,H18
M9823,H15+H18
M980235,H15+H18
M980236,H15+H18
M980237,H18
M980238,H18
M980239,H18
M981230,H15+H18
M981231,H15+H18
M981232,H15+H18
M981233,H15+H18
M981234,H15+H18
M981235,H15+H18
M981236,H18
M981237,H18
M981238,H18
M981239,H18
M982230,H18
M982231,H18
M982232,H18
M982233,H18
M982234,H18
M982235,H18
M982236,H18
M982237,H18
M982238,H18
M982239,H18
M983230,H18
M983231,H18
M983232,H18
M983233,H18
M983234,H18
M983235,H18
M983236,H18
M983237,H18
M983238,H18
M983239,H18
M984230,H18
M984231,H18
M984232,H18
M984233,H18
M984234,H18
M984235,H18
M984236,H18
M984237,H18
M984238,H18
M984239,H18
M985230,H18
M985231,H18
M985232,H18
M985233,H18
M985234,H18
M985235,H18
M985236,H18
M985237,H18
M985238,H18
M985239,H18
M986230,H18
M986231,H18
M986232,H18
M986233,H18
M986234,H18
M986235,H18
M986236,H18
M986237,H18
M986238,H18
M986239,H18
M987230,H18
M987231,H18
M987232,H18
M987233,H18
M987234,H18
M987235,H18
M987236,H18
M987237,H18
M987238,H18
M987239,H18
M988230,H18
M988231,H18
M988232,H18
M988233,H18
M988234,H18
M988235,H18
M988236,H18
M988237,H18
M988238,H18
M988239,H18
M989230,H18
M989231,H18
M989232,H18
M989233,H18
M989234,H18
M989235,H18
M989236,H18
M989237,H18
M989238,H18
M989239,H18
M9922,H15+H18
M990223,H15+H18
M990224,H18
M990225,H18
M990226,H18
M990227,H18
M990228,H18
M990229,H18
M991223,H15+H18
M991224,H18
M991225,H18
M991226,H18
M991227,H18
M991228,H18
M991229,H18
M992223,H15+H18
M992224,H18
M992225,H18
M992226,H18
M992227,H18
M992228,H18
M992229,H18
M993223,H15+H18
M993224,H18
M993225,H18
M993226,H18
M993227,H18
M993228,H18
M993229,H18
M994222,H15+H18
M994223,H15+H18
M994224,H18
M994225,H18
M994226,H18
M994227,H18
M994228,H18
M994229,H18
M995222,H15+H18
M995223,H18
M995224,H18
M995225,H18
M995226,H18
M995227,H18
M995228,H18
M995229,H18
M996221,H15+H18
M996222,H15+H18
M996223,H18
M996224,H18
M996225,H18
M996226,H18
M996227,H18
M996228,H18
M996229,H18
M997220,H15+H18
M997221,H15+H18
M997222,H18
M997223,H18
M997224,H18
M997225,H18
M997226,H18
M997227,H18
M997228,H18
M997229,H18
M998220,H15+H18
M998221,H18
M998222,H18
M998223,H18
M998224,H18
M998225,H18
M998226,H18
M998227,H18
M998228,H18
M998229,H18
M999220,H18
M999221,H18
M999222,H18
M999223,H18
M999224,H18
M999225,H18
M999226,H18
M999227,H18
M999228,H18
M999229,H18
M9923,H18
M92X,H18
M92Y,H18+H25
M9826,H18
M9827,H18+H25
M980270,H18
M980271,H18
M980272,H18
M980273,H18
M980274,H18+H25
M980275,H18+H25
M980276,H18+H25
M980277,H18+H25
M981270,H18
M981271,H18
M981272,H18
M981273,H18
M981274,H18
M981275,H18
M981276,H18
M981277,H18+H25
M981278,H18+H25
M981279,H18+H25
M982270,H18
M982271,H18
M982272,H18
M982273,H18
M982274,H18
M982275,H18
M982276,H18
M982277,H18
M982278,H18
M982279,H18+H25
M983270,H18
M983271,H18
M983272,H18
M983273,H18
M983274,H18
M983275,H18
M983276,H18
M983277,H18
M983278,H18
M983279,H18
M984270,H18
M984271,H18
M984272,H18
M984273,H18
M984274,H18
M984275,H18
M984276,H18
M984277,H18
M984278,H18
M984279,H18
M985270,H18
M985271,H18
M985272,H18
M985273,H18
M985274,H18
M985275,H18
M985276,H18
M985277,H18
M985278,H18
M985279,H18
M986270,H18
M986271,H18
M986272,H18
M986273,H18
M986274,H18
M986275,H18
M986276,H18
M986277,H18
M986278,H18
M986279,H18
M987270,H18
M987271,H18
M987272,H18
M987273,H18
M987274,H18
M987275,H18
M987276,H18
M987277,H18
M987278,H18
M987279,H18
M988270,H18
M988271,H18
M988272,H18
M988273,H18
M988274,H18
M988275,H18
M988276,H18
M988277,H18
M988278,H18
M988279,H18
M989270,H18
M989271,H18
M989272,H18
M989273,H18
M989274,H18
M989275,H18
M989276,H18
M989277,H18
M989278,H18
M989279,H18
M9926,H18
M9927,H18
M92Z,H18+H25
M9828,H18+H25
M982280,H18+H25
M982288,H18+H25
M982289,H18+H25
M983280,H18+H25
M983281,H18+H25
M983283,H18+H25
M983284,H18+H25
M983285,H18+H25
M983286,H18+H25
M983287,H18+H25
M983288,H18+H25
M983289,H18
M984280,H18
M984281,H18+H25
M984282,H18+H25
M984283,H18+H25
M984284,H18
M984285,H18
M984286,H18
M984287,H18
M984288,H18
M984289,H18
M985280,H18
M985281,H18
M985282,H18
M985283,H18
M985284,H18
M985285,H18
M985286,H18
M985287,H18
M985288,H18
M985289,H18
M986280,H18
M986281,H18
M986282,H18
M986283,H18
M986284,H18
M986285,H18
M986286,H18
M986287,H18
M986288,H18
M986289,H18
M987280,H18
M987281,H18
M987282,H18
M987283,H18
M987284,H18
M987285,H18
M987286,H18
M987287,H18
M987288,H18
M987289,H18
M988280,H18
M988281,H18
M988282,H18
M988283,H18
M988284,H18
M988285,H18
M988286,H18
M988287,H18
M988288,H18
M988289,H18
M989280,H18
M989281,H18
M989282,H18
M989283,H18
M989284,H18
M989285,H18
M989286,H18
M989287,H18
M989288,H18
M989289,H18
M9829,H18+H25
M982290,H18+H25
M982291,H18+H25
M982292,H18+H25
M982293,H18+H25
M982294,H18+H25
M982295,H18+H25
M982296,H18+H25
M982297,H18+H25
M982298,H18+H25
M982299,H18+H25
M983290,H18
M983291,H18
M983292,H18
M983293,H18
M983294,H18
M983295,H18
M983296,H18
M983297,H18
M983298,H18
M983299,H18
M984290,H18
M984291,H18
M984292,H18
M984293,H18
M984294,H18
M984295,H18
M984296,H18
M984297,H18
M984298,H18
M984299,H18
M985290,H18
M985291,H18
M985292,H18
M985293,H18
M985294,H18
M985295,H18
M985296,H18
M985297,H18
M985298,H18
M985299,H18
M986290,H18
M986291,H18
M986292,H18
M986293,H18
M986294,H18
M986295,H18
M986296,H18
M986297,H18
M986298,H18
M986299,H18
M987290,H18
M987291,H18
M987292,H18
M987293,H18
M987294,H18
M987295,H18
M987296,H18
M987297,H18
M987298,H18
M987299,H18
M988290,H18
M988291,H18
M988292,H18
M988293,H18
M988294,H18
M988295,H18
M988296,H18
M988297,H18
M988298,H18
M988299,H18
M989290,H18
M989291,H18
M989292,H18
M989293,H18
M989294,H18
M989295,H18
M989296,H18
M989297,H18
M989298,H18
M989299,H18
M9928,H18
M9929,H18
M93,H18+H25
M93SE,H18+H25
M93V,H18+H25
M9830,H18+H25
M982300,H18+H25
M982301,H18+H25
M983300,H18
M983301,H18+H25
M983302,H18+H25
M984300,H18
M984301,H18
M984302,H18+H25
M984303,H18+H25
M985300,H18
M985301,H18
M985302,H18
M985303,H18+H25
M986300,H18
M986301,H18
M986302,H18
M986303,H18+H25
M987300,H18
M987301,H18
M987302,H18
M987303,H18+H25
M988300,H18
M988301,H18
M988302,H18
M988303,H18+H25
M988304,H18+H25
M989300,H18
M989301,H18
M989302,H18
M989303,H18
M989304,H18+H25
M9930,H18+H25
M990300,H18
M990301,H18
M990302,H18
M990303,H18
M990304,H18+H25
M991300,H18
M991301,H18
M991302,H18
M991303,H18
M991304,H18+H25
M992300,H18
M992301,H18
M992302,H18
M992303,H18
M992304,H18+H25
M993300,H18
M993301,H18
M993302,H18
M993303,H18+H25
M993304,H18+H25
M994300,H18
M994301,H18
M994302,H18
M994303,H18+H25
M995300,H18
M995301,H18
M995302,H18+H25
M995303,H18+H25
M996300,H18
M996301,H18
M996302,H18+H25
M997300,H18
M997301,H18+H25
M997302,H18+H25
M998300,H18
M998301,H18+H25
M998302,H18+H25
M999300,H18
M999301,H18
M999302,H18+H25
S,H0+H6+H7+H10+H11+H12+H13+H14+H18+H19+H20
S07,H10+H18
S07NW,H10+H18
S07D,H10+H18
S0177,H10+H18
S012779,H10+H18
S013776,H10+H18
S013777,H10+H18
S013778,H10+H18
S013779,H10+H18
S014775,H10+H18
S014776,H10+H18
S014777,H18
S014778,H18
S014779,H18
S015775,H10+H18
S015776,H18
S015777,H18
S015778,H18
S015779,H18
S016774,H10+H18
S016775,H10+H18
S016776,H18
S016777,H18
S016778,H18
S016779,H18
S017774,H10+H18
S017775,H18
S017776,H18
S017777,H18
S017778,H18
S017779,H18
S018774,H10+H18
S018775,H18
S018776,H18
S018777,H18
S018778,H18
S018779,H18
S019774,H10+H18
S019775,H18
S019776,H18
S019777,H18
S019778,H18
S019779,H18
S07E,H10+H18
S0078,H10+H18
S003789,H10+H18
S004789,H10+H18
S005788,H10+H18
S005789,H10+H18
S006787,H10+H18
S006788,H10+H18
S006789,H18
S007782,H10+H18
S007783,H10+H18
S007786,H10+H18
S007787,H10+H18
S007788,H18
S007789,H18
S008781,H10+H18
S008782,H10+H18
S008783,H10+H18
S008784,H10+H18
S008785,H10+H18
S008786,H10+H18
S008787,H18
S008788,H18
S008789,H18
S009780,H10+H18
S009781,H10+H18
S009782,H18
S009783,H18
S009784,H18
S009785,H18
S009786,H18
S009787,H18
S009788,H18
S009789,H18
S0079,H10+H18
S001793,H10+H18
S002792,H10+H18
S002793,H10+H18
S002794,H10+H18
S003790,H10+H18
S003791,H10+H18
S003792,H10+H18
S003793,H10+H18
S004790,H18
S004791,H18
S004792,H18
S004793,H10+H18
S004794,H10+H18
S004795,H10+H18
S004796,H10+H18
S004797,H10+H18
S004798,H10+H18
S004799,H10+H18
S005790,H18
S005791,H18
S005792,H18
S005793,H18
S005794,H18
S005795,H18
S005796,H18
S005797,H18
S005798,H18
S005799,H18
S006790,H18
S006791,H18
S006792,H18
S006793,H18
S006794,H18
S006795,H18
S006796,H18
S006797,H18
S006798,H18
S006799,H18
S007790,H18
S007791,H18
S007792,H18
S007793,H18
S007794,H18
S007795,H18
S007796,H18
S007797,H18
S007798,H18
S007799,H18
S008790,H18
S008791,H18
S008792,H18
S008793,H18
S008794,H18
S008795,H18
S008796,H18
S008797,H18
S008798,H18
S008799,H18
S009790,H18
S009791,H18
S009792,H18
S009793,H18
S009794,H18
S009795,H18
S009796,H18
S009797,H18
S009798,H18
S009799,H18
S0178,H10+H18
S010780,H10+H18
S010781,H18
S010782,H18
S010783,H18
S010784,H18
S010785,H18
S010786,H18
S010787,H18
S010788,H18
S010789,H18
S011780,H10+H18
S011781,H18
S011782,H18
S011783,H18
S011784,H18
S011785,H18
S011786,H18
S011787,H18
S011788,H18
S011789,H18
S012780,H10+H18
S012781,H18
S012782,H18
S012783,H18
S012784,H18
S012785,H18
S012786,H18
S012787,H18
S012788,H18
S012789,H18
S013780,H18
S013781,H18
S013782,H18
S013783,H18
S013784,H18
S013785,H18
S013786,H18
S013787,H18
S013788,H18
S013789,H18
S014780,H18
S014781,H18
S014782,H18
S014783,H18
S014784,H18
S014785,H18
S014786,H18
S014787,H18
S014788,H18
S014789,H18
S015780,H18
S015781,H18
S015782,H18
S015783,H18
S015784,H18
S015785,H18
S015786,H18
S015787,H18
S015788,H18
S015789,H18
S016780,H18
S016781,H18
S016782,H18
S016783,H18
S016784,H18
S016785,H18
S016786,H18
S016787,H18
S016788,H18
S016789,H18
S017780,H18
S017781,H18
S017782,H18
S017783,H18
S017784,H18
S017785,H18
S017786,H18
S017787,H18
S017788,H18
S017789,H18
S018780,H18
S018781,H18
S018782,H18
S018783,H18
S018784,H18
S018785,H18
S018786,H18
S018787,H18
S018788,H18
S018789,H18
S019780,H18
S019781,H18
S019782,H18
S019783,H18
S019784,H18
S019785,H18
S019786,H18
S019787,H18
S019788,H18
S019789,H18
S0179,H18
S07I,H10+H18
S0277,H10+H18
S020774,H10+H18
S020775,H18
S020776,H18
S020777,H18
S020778,H18
S020779,H18
S021774,H10+H18
S021775,H10+H18
S021776,H18
S021777,H18
S021778,H18
S021779,H18
S022775,H10+H18
S022776,H18
S022777,H18
S022778,H18
S022779,H18
S023775,H10+H18
S023776,H10+H18
S023777,H18
S023778,H18
S023779,H18
S024776,H10+H18
S024777,H10+H18
S024778,H18
S024779,H18
S025776,H10+H18
S025777,H10+H18
S025778,H10+H18
S025779,H18
S026778,H10+H18
S026779,H10+H18
S07J,H10+H18
S0278,H10+H18
S020780,H18
S020781,H18
S020782,H18
S020783,H18
S020784,H18
S020785,H18
S020786,H18
S020787,H18
S020788,H18
S020789,H18
S021780,H18
S021781,H18
S021782,H18
S021783,H18
S021784,H18
S021785,H18
S021786,H18
S021787,H18
S021788,H18
S021789,H18
S022780,H18
S022781,H18
S022782,H18
S022783,H18
S022784,H18
S022785,H18
S022786,H18
S022787,H18
S022788,H18
S022789,H18
S023780,H18
S023781,H18
S023782,H18
S023783,H18
S023784,H18
S023785,H18
S023786,H18
S023787,H18
S023788,H18
S023789,H18
S024780,H18
S024781,H18
S024782,H18
S024783,H18
S024784,H10+H18
S024785,H10+H18
S024786,H18
S024787,H18
S024788,H18
S024789,H18
S025780,H18
S025781,H18
S025782,H10+H18
S025783,H10+H18
S025784,H10+H18
S025785,H10+H18
S025786,H10+H18
S025787,H18
S025788,H18
S025789,H18
S026780,H10+H18
S026781,H10+H18
S026782,H10+H18
S026786,H10+H18
S026787,H10+H18
S026788,H18
S026789,H18
S027780,H10+H18
S027787,H10+H18
S027788,H18
S027789,H18
S028787,H10+H18
S028788,H10+H18
S028789,H18
S029788,H10+H18
S029789,H18
S0279,H18
S0378,H10+H18
S030788,H10+H18
S030789,H10+H18
S031789,H10+H18
S0379,H10+H18
S030790,H18
S030791,H18
S030792,H18
S030793,H18
S030794,H18
S030795,H18
S030796,H18
S030797,H18
S030798,H18
S030799,H18
S031790,H10+H18
S031791,H18
S031792,H18
S031793,H18
S031794,H18
S031795,H18
S031796,H18
S031797,H18
S031798,H18
S031799,H18
S032790,H10+H18
S032791,H10+H18
S032792,H18
S032793,H18
S032794,H18
S032795,H18
S032796,H18
S032797,H18
S032798,H18
S032799,H18
S033791,H10+H18
S033792,H10+H18
S033793,H10+H18
S033794,H10+H18
S033795,H18
S033796,H18
S033797,H18
S033798,H18
S033799,H18
S034794,H10+H18
S034795,H18
S034796,H18
S034797,H18
S034798,H18
S034799,H18
S035794,H10+H18
S035795,H18
S035796,H18
S035797,H18
S035798,H18
S035799,H18
S036794,H10+H18
S036795,H18
S036796,H18
S036797,H18
S036798,H18
S036799,H18
S037794,H10+H18
S037795,H10+H18
S037796,H10+H18
S037797,H10+H18
S037798,H10+H18
S037799,H10+H18
S038798,H10+H18
S038799,H10+H18
S08,H10+H18
S08SW,H10+H18
S08NW,H10+H18
S08SE,H10+H18
S08NE,H10+H18
S08A,H10+H18
S0080,H10+H18
S004800,H10+H18
S004801,H10+H18
S004802,H10+H18
S005800,H18
S005801,H18
S005802,H10+H18
S005803,H10+H18
S006800,H18
S006801,H18
S006802,H18
S006803,H10+H18
S006804,H10+H18
S006809,H10+H18
S007800,H18
S007801,H18
S007802,H18
S007803,H18
S007804,H10+H18
S007805,H10+H18
S007806,H10+H18
S007809,H10+H18
S008800,H18
S008801,H18
S008802,H18
S008803,H18
S008804,H18
S008805,H18
S008806,H10+H18
S008807,H10+H18
S008808,H10+H18
S008809,H10+H18
S009800,H18
S009801,H18
S009802,H18
S009803,H18
S009804,H18
S009805,H18
S009806,H18
S009807,H18
S009808,H10+H18
S009809,H18
S0081,H10+H18
S000811,H10+H18
S000812,H10+H18
S000813,H18
S000814,H18
S000815,H18
S000816,H18
S000817,H18
S000818,H18
S000819,H18
S001811,H10+H18
S001812,H18
S001813,H18
S001814,H18
S001815,H18
S001816,H18
S001817,H18
S001818,H18
S001819,H18
S002811,H10+H18
S002812,H18
S002813,H18
S002814,H18
S002815,H18
S002816,H18
S002817,H18
S002818,H18
S002819,H18
S003810,H10+H18
S003811,H10+H18
S003812,H18
S003813,H18
S003814,H18
S003815,H18
S003816,H18
S003817,H18
S003818,H18
S003819,H18
S004810,H10+H18
S004811,H10+H18
S004812,H18
S004813,H18
S004814,H18
S004815,H18
S004816,H18
S004817,H18
S004818,H18
S004819,H18
S005810,H10+H18
S005811,H18
S005812,H18
S005813,H18
S005814,H18
S005815,H18
S005816,H18
S005817,H18
S005818,H18
S005819,H18
S006810,H10+H18
S006811,H18
S006812,H18
S006813,H18
S006814,H18
S006815,H18
S006816,H18
S006817,H18
S006818,H18
S006819,H18
S007810,H18
S007811,H18
S007812,H18
S007813,H18
S007814,H18
S007815,H18
S007816,H18
S007817,H18
S007818,H18
S007819,H18
S008810,H18
S008811,H18
S008812,H18
S008813,H18
S008814,H18
S008815,H18
S008816,H18
S008817,H18
S008818,H18
S008819,H18
S009810,H18
S009811,H18
S009812,H18
S009813,H18
S009814,H18
S009815,H18
S009816,H18
S009817,H18
S009818,H18
S009819,H18
S0180,H18
S0181,H18
S08B,H18
S08C,H18
S08D,H10+H18
S0086,H10+H18
S000860,H18
S000861,H18
S000862,H18
S000863,H18
S000864,H18
S000865,H10+H18
S001860,H18
S001861,H18
S001862,H18
S001863,H18
S001864,H18
S001865,H10+H18
S002860,H18
S002861,H18
S002862,H18
S002863,H18
S002864,H18
S002865,H10+H18
S003860,H18
S003861,H18
S003862,H18
S003863,H18
S003864,H18
S003865,H10+H18
S003866,H10+H18
S004860,H18
S004861,H18
S004862,H18
S004863,H18
S004864,H18
S004865,H18
S004866,H10+H18
S005860,H18
S005861,H18
S005862,H18
S005863,H18
S005864,H18
S005865,H18
S005866,H10+H18
S005867,H10+H18
S005868,H10+H18
S006860,H18
S006861,H18
S006862,H18
S006863,H18
S006864,H18
S006865,H18
S006866,H18
S006867,H18
S006868,H10+H18
S006869,H10+H18
S007860,H18
S007861,H18
S007862,H18
S007863,H18
S007864,H18
S007865,H18
S007866,H18
S007867,H18
S007868,H18
S007869,H18
S008860,H18
S008861,H18
S008862,H18
S008863,H18
S008864,H18
S008865,H18
S008866,H18
S008867,H18
S008868,H18
S008869,H18
S009860,H18
S009861,H18
S009862,H18
S009863,H18
S009864,H18
S009865,H18
S009866,H18
S009867,H18
S009868,H18
S009869,H18
S0087,H10+H18
S006870,H10+H18
S007870,H10+H18
S007871,H10+H18
S007872,H10+H18
S008870,H18
S008871,H18
S008872,H10+H18
S008873,H10+H18
S009870,H18
S009871,H18
S009872,H18
S009873,H10+H18
S009877,H10+H18
S009878,H10+H18
S009879,H10+H18
S0186,H18
S0187,H10+H18
S010870,H18
S010871,H18
S010872,H18
S010873,H10+H18
S010874,H10+H18
S010875,H10+H18
S010876,H10+H18
S010877,H10+H18
S010878,H18
S010879,H18
S011870,H18
S011871,H18
S011872,H18
S011873,H18
S011874,H10+H18
S011875,H10+H18
S011876,H18
S011877,H18
S011878,H18
S011879,H18
S012870,H18
S012871,H18
S012872,H18
S012873,H18
S012874,H18
S012875,H18
S012876,H18
S012877,H18
S012878,H18
S012879,H18
S013870,H18
S013871,H18
S013872,H18
S013873,H18
S013874,H18
S013875,H18
S013876,H18
S013877,H18
S013878,H18
S013879,H18
S014870,H18
S014871,H18
S014872,H18
S014873,H18
S014874,H18
S014875,H18
S014876,H18
S014877,H18
S014878,H18
S014879,H18
S015870,H18
S015871,H18
S015872,H18
S015873,H18
S015874,H18
S015875,H18
S015876,H18
S015877,H18
S015878,H18
S015879,H18
S016870,H18
S016871,H18
S016872,H18
S016873,H18
S016874,H18
S016875,H18
S016876,H18
S016877,H18
S016878,H18
S016879,H18
S017870,H18
S017871,H18
S017872,H18
S017873,H18
S017874,H18
S017875,H18
S017876,H18
S017877,H18
S017878,H18
S017879,H18
S018870,H18
S018871,H18
S018872,H18
S018873,H18
S018874,H18
S018875,H18
S018876,H18
S018877,H18
S018878,H18
S018879,H18
S019870,H18
S019871,H18
S019872,H18
S019873,H18
S019874,H18
S019875,H18
S019876,H18
S019877,H18
S019878,H18
S019879,H18
S08E,H10+H18
S0088,H10+H18
S009880,H10+H18
S009881,H10+H18
S009882,H10+H18
S0188,H10+H18
S010880,H10+H18
S010881,H10+H18
S010882,H10+H18
S010883,H10+H18
S011880,H18
S011881,H18
S011882,H18
S011883,H10+H18
S011884,H10+H18
S012880,H18
S012881,H18
S012882,H18
S012883,H10+H18
S012884,H10+H18
S013880,H18
S013881,H18
S013882,H18
S013883,H10+H18
S014880,H18
S014881,H18
S014882,H18
S014883,H10+H18
S014884,H10+H18
S015880,H18
S015881,H18
S015882,H18
S015883,H18
S015884,H10+H18
S016880,H18
S016881,H18
S016882,H18
S016883,H18
S016884,H10+H18
S016885,H10+H18
S016888,H10+H18
S016889,H10+H18
S017880,H18
S017881,H18
S017882,H18
S017883,H18
S017884,H18
S017885,H10+H18
S017886,H10+H18
S017887,H10+H18
S017888,H10+H18
S017889,H18
S018880,H18
S018881,H18
S018882,H18
S018883,H18
S018884,H18
S018885,H18
S018886,H18
S018887,H18
S018888,H18
S018889,H18
S019880,H18
S019881,H18
S019882,H18
S019883,H18
S019884,H18
S019885,H18
S019886,H18
S019887,H18
S019888,H18
S019889,H18
S0189,H10+H18
S010899,H10+H18
S011897,H10+H18
S011898,H10+H18
S011899,H10+H18
S012895,H10+H18
S012896,H10+H18
S012897,H10+H18
S012898,H18
S012899,H18
S013892,H10+H18
S013893,H10+H18
S013894,H10+H18
S013895,H10+H18
S013896,H18
S013897,H18
S013898,H18
S013899,H18
S014891,H10+H18
S014892,H10+H18
S014893,H18
S014894,H18
S014895,H18
S014896,H18
S014897,H18
S014898,H18
S014899,H18
S015890,H10+H18
S015891,H10+H18
S015892,H18
S015893,H18
S015894,H18
S015895,H18
S015896,H18
S015897,H18
S015898,H18
S015899,H18
S016890,H10+H18
S016891,H18
S016892,H18
S016893,H18
S016894,H18
S016895,H18
S016896,H18
S016897,H18
S016898,H18
S016899,H18
S017890,H18
S017891,H18
S017892,H18
S017893,H18
S017894,H18
S017895,H18
S017896,H18
S017897,H18
S017898,H18
S017899,H18
S018890,H18
S018891,H18
S018892,H18
S018893,H18
S018894,H18
S018895,H18
S018896,H18
S018897,H18
S018898,H18
S018899,H18
S019890,H18
S019891,H18
S019892,H18
S019893,H18
S019894,H18
S019895,H18
S019896,H18
S019897,H18
S019898,H18
S019899,H18
S08F,H10+H18
S0280,H18
S0281,H10+H18
S020810,H18
S020811,H18
S020812,H18
S020813,H18
S020814,H18
S020815,H18
S020816,H18
S020817,H18
S020818,H18
S020819,H18
S021810,H18
S021811,H18
S021812,H18
S021813,H18
S021814,H18
S021815,H18
S021816,H18
S021817,H18
S021818,H18
S021819,H18
S022810,H18
S022811,H18
S022812,H18
S022813,H18
S022814,H18
S022815,H18
S022816,H18
S022817,H18
S022818,H18
S022819,H18
S023810,H18
S023811,H18
S023812,H18
S023813,H18
S023814,H18
S023815,H18
S023816,H18
S023817,H18
S023818,H18
S023819,H18
S024810,H18
S024811,H18
S024812,H18
S024813,H18
S024814,H18
S024815,H18
S024816,H18
S024817,H18
S024818,H18
S024819,H18
S025810,H18
S025811,H18
S025812,H18
S025813,H18
S025814,H18
S025815,H18
S025816,H18
S025817,H18
S025818,H18
S025819,H18
S026810,H18
S026811,H18
S026812,H18
S026813,H18
S026814,H18
S026815,H18
S026816,H18
S026817,H18
S026818,H18
S026819,H18
S027810,H18
S027811,H18
S027812,H18
S027813,H18
S027814,H18
S027815,H18
S027816,H18
S027817,H18
S027818,H18
S027819,H18
S028810,H18
S028811,H18
S028812,H18
S028813,H18
S028814,H18
S028815,H18
S028816,H18
S028817,H18
S028818,H18
S028819,H10+H18
S029810,H18
S029811,H18
S029812,H18
S029813,H18
S029814,H18
S029815,H18
S029816,H18
S029817,H10+H18
S029818,H10+H18
S029819,H10+H18
S0380,H10+H18
S030800,H18
S030801,H18
S030802,H18
S030803,H18
S030804,H18
S030805,H18
S030806,H18
S030807,H18
S030808,H18
S030809,H18
