N,H10+H14+H15+H18+H19+H20+H21+H22+H23+H24+H25+H29+H30+H31+H32
S011898,H10+H18
S011899,H10+H18
S012890,H10
S012891,H10
S012892,H10
S012893,H10
S012894,H10
S012895,H10+H18
S012896,H10+H18
S012897,H10+H18
S013890,H10
S013891,H10
S013892,H10+H18
S013893,H10+H18
S013894,H10+H18
S013895,H10+H18
S014890,H10
S014891,H10+H18
S014892,H10+H18
S015890,H10+H18
S015891,H10+H18
S016890,H10+H18
S08F,H10+H18
S0281,H10+H18
S028819,H10+H18
S029817,H10+H18
S029818,H10+H18
S029819,H10+H18
S0380,H10+H18
S037800,H10+H18
S037801,H10+H18
S037802,H10+H18
S037803,H10+H18
S037804,H10+H18
S037805,H10+H18
S037806,H10+H18
S037807,H10+H18
S037808,H10+H18
S037809,H10+H18
S038800,H10
S038801,H10
S038802,H10
S038803,H10
S038804,H10
S038805,H10
S038806,H10
S038807,H10+H18
S038808,H10+H18
S038809,H10
S039800,H10
S039801,H10
S039802,H10
S039803,H10
S039804,H10
S039805,H10
S039806,H10
S039807,H10
S039808,H10
S039809,H10
S0381,H10+H18
S030816,H10+H18
S030817,H10+H18
S030818,H10
S030819,H10
S031815,H10+H18
S031816,H10+H18
S031817,H10
S031818,H10
S031819,H10
S032814,H10+H18
S032815,H10+H18
S032816,H10
S032817,H10
S032818,H10
S032819,H10
S033813,H10+H18
S033814,H10+H18
S033815,H10
S033816,H10
S033817,H10
S033818,H10
S033819,H10
S034812,H10+H18
S034813,H10+H18
S034814,H10
S034815,H10
S034816,H10
S034817,H10
S034818,H10
S034819,H10
S035811,H10+H18
S035812,H10+H18
S035813,H10
S035814,H10
S035815,H10
S035816,H10
S035817,H10
S035818,H10
S035819,H10
S036810,H10+H18
S036811,H10+H18
S036812,H10
S036813,H10
S036814,H10
S036815,H10
S036816,H10
S036817,H10
S036818,H10
S036819,H10
S037810,H10+H18
S037811,H10
S037812,H10
S037813,H10
S037814,H10
S037815,H10
S037816,H10
S037817,H10
S037818,H10
S037819,H10
S038810,H10
S038811,H10
S038812,H10
S038813,H10
S038814,H10
S038815,H10
S038816,H10
S038817,H10
S038818,H10
S038819,H10
S039810,H10
S039811,H10
S039812,H10
S039813,H10
S039814,H10
S039815,H10
S039816,H10
S039817,H10
S039818,H10
S039819,H10+H18
S08G,H10+H18
S0282,H10+H18
S026821,H10+H18
S026822,H10+H18
S026823,H10+H18
S026824,H10+H18
S027820,H10+H18
S027821,H10+H18
S027822,H10
S027823,H10
S027824,H10+H18
S028820,H10+H18
S028821,H10
S028822,H10
S028823,H10
S028824,H10+H18
S028825,H10+H18
S029820,H10
S029821,H10
S029822,H10
S029823,H10
S029824,H10
S029825,H10+H18
S0382,H10+H18
S030820,H10
S030821,H10
S030822,H10
S030823,H10
S030824,H10+H18
S030825,H10+H18
S031820,H10
S031821,H10
S031822,H10
S031823,H10
S031824,H10+H18
S032820,H10
S032821,H10
S032822,H10
S032823,H10+H18
S032824,H10+H18
S033820,H10
S033821,H10
S033822,H10
S033823,H10+H18
S034820,H10
S034821,H10
S034822,H10+H18
S034823,H10+H18
S035820,H10
S035821,H10+H18
S035822,H10+H18
S036820,H10
S036821,H10+H18
S037820,H10+H18
S037821,H10+H18
S038820,H10+H18
S039820,H10+H18
S08K,H10+H18
S0480,H10+H18
S040800,H10
S040801,H10
S040802,H10
S040803,H10
S040804,H10
S040805,H10
S040806,H10
S040807,H10
S040808,H10
S040809,H10
S041800,H10
S041801,H10
S041802,H10
S041803,H10
S041804,H10
S041805,H10
S041806,H10
S041807,H10
S041808,H10
S041809,H10
S042800,H10
S042801,H10
S042802,H10
S042803,H10
S042804,H10
S042805,H10
S042806,H10
S042807,H10
S042808,H10
S042809,H10
S043800,H10
S043801,H10
S043802,H10
S043803,H10
S043804,H10
S043805,H10
S043806,H10
S043807,H10
S043808,H10
S043809,H10
S044800,H10
S044801,H10
S044802,H10
S044803,H10
S044804,H10
S044805,H10
S044806,H10
S044807,H10
S044808,H10
S044809,H10
S045800,H10
S045801,H10
S045802,H10
S045803,H10
S045804,H10
S045805,H10+H18
S045806,H10+H18
S045807,H10+H18
S045808,H10+H18
S045809,H10+H18
S046800,H10
S046801,H10
S046802,H10
S046803,H10
S046804,H10
S046805,H10+H18
S047800,H10
S047801,H10
S047802,H10
S047803,H10
S047804,H10
S047805,H10+H18
S047806,H10+H18
S048800,H10
S048801,H10
S048802,H10
S048803,H10
S048804,H10
S048805,H10
S048806,H10+H18
S049800,H10
S049801,H10
S049802,H10
S049803,H10
S049804,H10
S049805,H10
S049806,H10+H18
S0481,H10+H18
S040810,H10
S040811,H10
S040812,H10
S040813,H10
S040814,H10
S040815,H10
S040816,H10
S040817,H10
S040818,H10
S040819,H10+H18
S041810,H10
S041811,H10
S041812,H10
S041813,H10
S041814,H10
S041815,H10
S041816,H10
S041817,H10
S041818,H10+H18
S041819,H10+H18
S042810,H10
S042811,H10
S042812,H10
S042813,H10
S042814,H10
S042815,H10
S042816,H10
S042817,H10+H18
S042818,H10+H18
S043810,H10
S043811,H10
S043812,H10
S043813,H10
S043814,H10
S043815,H10+H18
S043816,H10+H18
S043817,H10+H18
S044810,H10
S044811,H10+H18
S044812,H10+H18
S044813,H10+H18
S044814,H10+H18
S044815,H10+H18
S045810,H10+H18
S045811,H10+H18
S0580,H10+H18
S050800,H10
S050801,H10
S050802,H10
S050803,H10
S050804,H10
S050805,H10
S050806,H10+H18
S051800,H10
S051801,H10
S051802,H10
S051803,H10
S051804,H10
S051805,H10
S051806,H10+H18
S051807,H10+H18
S051808,H10+H18
S052800,H10
S052801,H10
S052802,H10
S052803,H10
S052804,H10
S052805,H10
S052806,H10
S052807,H10
S052808,H10+H18
S052809,H10+H18
S053800,H10
S053801,H10
S053802,H10
S053803,H10
S053804,H10
S053805,H10
S053806,H10
S053807,H10
S053808,H10
S053809,H10+H18
S054800,H10
S054801,H10
S054802,H10
S054803,H10
S054804,H10
S054805,H10
S054806,H10
S054807,H10
S054808,H10
S054809,H10
S055800,H10
S055801,H10
S055802,H10
S055803,H10
S055804,H10
S055805,H10
S055806,H10
S055807,H10
S055808,H10
S055809,H10
S056800,H10
S056801,H10
S056802,H10
S056803,H10
S056804,H10
S056805,H10
S056806,H10
S056807,H10
S056808,H10
S056809,H10
S057800,H10
S057801,H10
S057802,H10
S057803,H10
S057804,H10
S057805,H10
S057806,H10
S057807,H10
S057808,H10
S057809,H10
S058800,H10
S058801,H10
S058802,H10
S058803,H10
S058804,H10
S058805,H10
S058806,H10
S058807,H10
S058808,H10
S058809,H10
S059800,H10
S059801,H10
S059802,H10
S059803,H10
S059804,H10
S059805,H10
S059806,H10
S059807,H10
S059808,H10
S059809,H10
S0581,H10+H18
S053810,H10+H18
S054810,H10+H18
S055810,H10+H18
S055811,H10+H18
S056810,H10
S056811,H10+H18
S057810,H10
S057811,H10+H18
S057812,H10+H18
S057813,H10+H18
S057817,H10+H18
S057818,H10+H18
S057819,H10+H18
S058810,H10
S058811,H10+H18
S058812,H10+H18
S058813,H10+H18
S058814,H10+H18
S058815,H10+H18
S058816,H10+H18
S058817,H10+H18
S058818,H10+H18
S058819,H10
S059810,H10
S059811,H10
S059812,H10
S059813,H10
S059814,H10+H18
S059815,H10+H18
S059816,H10
S059817,H10
S059818,H10
S059819,H10
S08L,H10+H18
S0582,H10+H18
S055823,H10+H18
S055824,H10+H18
S055825,H10+H18
S055826,H10+H18
S055827,H10+H18
S056822,H10+H18
S056823,H10+H18
S056824,H10
S056825,H10
S056826,H10
S056827,H10+H18
S056828,H10+H18
S057820,H10+H18
S057821,H10+H18
S057822,H10+H18
S057823,H10
S057824,H10
S057825,H10
S057826,H10
S057827,H10
S057828,H10+H18
S058820,H10
S058821,H10
S058822,H10
S058823,H10
S058824,H10
S058825,H10
S058826,H10
S058827,H10
S058828,H10+H18
S059820,H10
S059821,H10
S059822,H10
S059823,H10
S059824,H10
S059825,H10
S059826,H10
S059827,H10+H18
S059828,H10+H18
S08Q,H10
S08R,H10+H18
S0682,H10+H18
S060820,H10
S060821,H10
S060822,H10
S060823,H10
S060824,H10
S060825,H10
S060826,H10+H18
S060827,H10+H18
S061820,H10
S061821,H10
S061822,H10
S061823,H10
S061824,H10
S061825,H10+H18
S061826,H10+H18
S062820,H10
S062821,H10
S062822,H10
S062823,H10
S062824,H10
S062825,H10+H18
S063820,H10
S063821,H10
S063822,H10
S063823,H10
S063824,H10
S063825,H10+H18
S064820,H10
S064821,H10
S064822,H10
S064823,H10
S064824,H10+H18
S064825,H10+H18
S065820,H10
S065821,H10
S065822,H10
S065823,H10
S065824,H10+H18
S066820,H10
S066821,H10
S066822,H10
S066823,H10
S066824,H10+H18
S067820,H10
S067821,H10
S067822,H10
S067823,H10
S067824,H10+H18
S068820,H10
S068821,H10
S068822,H10
S068823,H10
S068824,H10+H18
S069820,H10
S069821,H10
S069822,H10
S069823,H10
S069824,H10+H18
S0782,H10+H18
S070820,H10
S070821,H10
S070822,H10
S070823,H10
S070824,H10+H18
S071820,H10
S071821,H10
S071822,H10
S071823,H10
S071824,H10+H18
S071825,H10+H18
S071828,H10+H18
S072820,H10
S072821,H10
S072822,H10
S072823,H10
S072824,H10
S072825,H10+H18
S072826,H10+H18
S072827,H10+H18
S072828,H10+H18
S073820,H10
S073821,H10
S073822,H10
S073823,H10
S073824,H10
S073825,H10
S073826,H10
S073827,H10
S073828,H10+H18
S073829,H10+H18
S074820,H10
S074821,H10
S074822,H10
S074823,H10
S074824,H10
S074825,H10
S074826,H10
S074827,H10
S074828,H10
S074829,H10+H18
S075820,H10
S075821,H10
S075822,H10
S075823,H10
S075824,H10
S075825,H10
S075826,H10
S075827,H10
S075828,H10
S075829,H10+H18
S076820,H10
S076821,H10
S076822,H10
S076823,H10
S076824,H10
S076825,H10
S076826,H10
S076827,H10
S076828,H10
S076829,H10+H18
S077820,H10
S077821,H10
S077822,H10
S077823,H10
S077824,H10
S077825,H10
S077826,H10
S077827,H10
S077828,H10
S077829,H10
S078820,H10
S078821,H10
S078822,H10
S078823,H10
S078824,H10
S078825,H10
S078826,H10
S078827,H10
S078828,H10
S078829,H10
S079820,H10
S079821,H10
S079822,H10
S079823,H10
S079824,H10
S079825,H10
S079826,H10
S079827,H10
S079828,H10
S079829,H10
S0783,H10+H18
S072838,H10+H18
S072839,H10+H18
S073836,H10+H18
S073837,H10+H18
S073838,H10+H18
S073839,H10+H18
S074835,H10+H18
S074836,H10+H18
S074837,H10
S074838,H10
S074839,H10
S075834,H10+H18
S075835,H10+H18
S075836,H10
S075837,H10
S075838,H10
S075839,H10
S076830,H10+H18
S076833,H10+H18
S076834,H10+H18
S076835,H10
S076836,H10
S076837,H10
S076838,H10
S076839,H10
S077830,H10+H18
S077832,H10+H18
S077833,H10+H18
S077834,H10
S077835,H10
S077836,H10
S077837,H10
S077838,H10
S077839,H10
S078830,H10+H18
S078831,H10+H18
S078832,H10+H18
S078833,H10
S078834,H10
S078835,H10
S078836,H10
S078837,H10
S078838,H10
S078839,H10
S079830,H10
S079831,H10
S079832,H10
S079833,H10
S079834,H10
S079835,H10
S079836,H10
S079837,H10
S079838,H10
S079839,H10
S08S,H10+H18
S0784,H10+H18
S073840,H10+H18
S074840,H10+H18
S075840,H10+H18
S075841,H10+H18
S076840,H10
S076841,H10+H18
S077840,H10
S077841,H10+H18
S077842,H10+H18
S078840,H10
S078841,H10
S078842,H10+H18
S078843,H10+H18
S079840,H10
S079841,H10
S079842,H10
S079843,H10+H18
S08V,H10
S08W,H10
S08X,H10+H18
S0884,H10+H18
S080840,H10
S080841,H10
S080842,H10+H18
S080843,H10+H18
S081840,H10
S081841,H10
S081842,H10
S081843,H10+H18
S082840,H10
S082841,H10
S082842,H10
S082843,H10+H18
S082844,H10+H18
S083840,H10
S083841,H10
S083842,H10
S083843,H10
S083844,H10+H18
S083845,H10+H18
S084840,H10
S084841,H10
S084842,H10
S084843,H10
S084844,H10
S084845,H10+H18
S084846,H10+H18
S085840,H10
S085841,H10
S085842,H10
S085843,H10
S085844,H10
S085845,H10
S085846,H10+H18
S085847,H10+H18
S086840,H10
S086841,H10
S086842,H10
S086843,H10
S086844,H10
S086845,H10
S086846,H10+H18
S087840,H10
S087841,H10
S087842,H10
S087843,H10
S087844,H10
S087845,H10
S087846,H10+H18
S088840,H10
S088841,H10
S088842,H10
S088843,H10
S088844,H10
S088845,H10
S088846,H10+H18
S088847,H10+H18
S088848,H10+H18
S089840,H10
S089841,H10
S089842,H10
S089843,H10
S089844,H10
S089845,H10
S089846,H10
S089847,H10
S089848,H10+H18
S0885,H10+H18
S087857,H10+H18
S087858,H10+H18
S088856,H10+H18
S088857,H10+H18
S088858,H10+H18
S088859,H10+H18
S089855,H10+H18
S089856,H10+H18
S089857,H10
S089858,H10
S089859,H10+H18
S0984,H10+H18
S090840,H10
S090841,H10
S090842,H10
S090843,H10
S090844,H10
S090845,H10
S090846,H10
S090847,H10
S090848,H10+H18
S091840,H10
S091841,H10
S091842,H10
S091843,H10
S091844,H10
S091845,H10
S091846,H10
S091847,H10+H18
S091848,H10+H18
S092840,H10
S092841,H10
S092842,H10
S092843,H10
S092844,H10
S092845,H10
S092846,H10
S092847,H10+H18
S092848,H10+H18
S093840,H10
S093841,H10
S093842,H10
S093843,H10
S093844,H10
S093845,H10
S093846,H10
S093847,H10
S093848,H10+H18
S093849,H10+H18
S094840,H10
S094841,H10
S094842,H10
S094843,H10
S094844,H10
S094845,H10
S094846,H10
S094847,H10
S094848,H10
S094849,H10+H18
S095840,H10
S095841,H10
S095842,H10
S095843,H10
S095844,H10
S095845,H10
S095846,H10
S095847,H10
S095848,H10
S095849,H10
S096840,H10
S096841,H10
S096842,H10
S096843,H10
S096844,H10
S096845,H10
S096846,H10
S096847,H10
S096848,H10
S096849,H10
S097840,H10
S097841,H10
S097842,H10
S097843,H10
S097844,H10
S097845,H10
S097846,H10
S097847,H10
S097848,H10
S097849,H10
S098840,H10
S098841,H10
S098842,H10
S098843,H10
S098844,H10
S098845,H10
S098846,H10
S098847,H10
S098848,H10
S098849,H10
S099840,H10
S099841,H10
S099842,H10
S099843,H10
S099844,H10
S099845,H10
S099846,H10
S099847,H10
S099848,H10
S099849,H10
S0985,H10+H18
S090853,H10+H18
S090854,H10+H18
S090855,H10+H18
S090856,H10
S090857,H10
S090858,H10
S090859,H10+H18
S091852,H10+H18
S091853,H10+H18
S091854,H10
S091855,H10
S091856,H10
S091857,H10
S091858,H10
S091859,H10
S092851,H10+H18
S092852,H10+H18
S092853,H10
S092854,H10
S092855,H10
S092856,H10
S092857,H10
S092858,H10
S092859,H10
S093850,H10+H18
S093851,H10+H18
S093852,H10
S093853,H10
S093854,H10
S093855,H10
S093856,H10
S093857,H10
S093858,H10
S093859,H10
S094850,H10+H18
S094851,H10
S094852,H10
S094853,H10
S094854,H10
S094855,H10
S094856,H10
S094857,H10
S094858,H10
S094859,H10
S095850,H10
S095851,H10
S095852,H10
S095853,H10
S095854,H10
S095855,H10
S095856,H10
S095857,H10
S095858,H10
S095859,H10
S096850,H10
S096851,H10
S096852,H10
S096853,H10
S096854,H10
S096855,H10
S096856,H10
S096857,H10
S096858,H10
S096859,H10
S097850,H10
S097851,H10
S097852,H10
S097853,H10
S097854,H10
S097855,H10
S097856,H10
S097857,H10
S097858,H10
S097859,H10
S098850,H10
S098851,H10
S098852,H10
S098853,H10
S098854,H10
S098855,H10
S098856,H10
S098857,H10
S098858,H10
S098859,H10
S099850,H10
S099851,H10
S099852,H10
S099853,H10
S099854,H10
S099855,H10
S099856,H10
S099857,H10
S099858,H10
S099859,H10
S08Y,H10+H18
S0986,H10+H18
S090860,H10+H18
S091860,H10+H18
S092860,H10+H18
S093860,H10+H18
S093861,H10+H18
S094860,H10
S094861,H10+H18
S094862,H10+H18
S095860,H10
S095861,H10
S095862,H10+H18
S096860,H10
S096861,H10
S096862,H10+H18
S096863,H10+H18
S097860,H10
S097861,H10
S097862,H10
S097863,H10+H18
S097864,H10+H18
S098860,H10
S098861,H10
S098862,H10
S098863,H10
S098864,H10+H18
S098865,H10+H18
S099860,H10
S099861,H10
S099862,H10
S099863,H10
S099864,H10
S099865,H10+H18
S099866,H10+H18
S0987,H10+H18
S092879,H10+H18
S093879,H10+H18
S094878,H10+H18
S094879,H10+H18
S095877,H10+H18
S095878,H10+H18
S095879,H10
S096877,H10+H18
S096878,H10
S096879,H10
S097876,H10+H18
S097877,H10+H18
S097878,H10
S097879,H10
S098876,H10+H18
S098877,H10
S098878,H10
S098879,H10
S099876,H10+H18
S099877,H10
S099878,H10
S099879,H10
S08Z,H10+H18
S0888,H10+H18
S089882,H10+H18
S089883,H10+H18
S0988,H10+H18
S090881,H10+H18
S090882,H10+H18
S090883,H10+H18
S091880,H10+H18
S091881,H10+H18
S091882,H10
S091883,H10+H18
S091884,H10+H18
S091885,H10+H18
S091886,H10+H18
S091887,H10+H18
S092880,H10+H18
S092881,H10
S092882,H10
S092883,H10
S092884,H10
S092885,H10+H18
S092886,H10+H18
S092887,H10+H18
S092888,H10+H18
S092889,H10+H18
S093880,H10
S093881,H10
S093882,H10
S093883,H10
S093884,H10
S093885,H10
S093886,H10
S093887,H10
S093888,H10
S093889,H10
S094880,H10
S094881,H10
S094882,H10
S094883,H10
S094884,H10
S094885,H10
S094886,H10
S094887,H10
S094888,H10
S094889,H10
S095880,H10
S095881,H10
S095882,H10
S095883,H10
S095884,H10
S095885,H10
S095886,H10
S095887,H10
S095888,H10
S095889,H10
S096880,H10
S096881,H10
S096882,H10
S096883,H10
S096884,H10
S096885,H10
S096886,H10
S096887,H10
S096888,H10
S096889,H10
S097880,H10
S097881,H10
S097882,H10
S097883,H10
S097884,H10
S097885,H10
S097886,H10
S097887,H10
S097888,H10
S097889,H10
S098880,H10
S098881,H10
S098882,H10
S098883,H10
S098884,H10
S098885,H10
S098886,H10
S098887,H10
S098888,H10
S098889,H10
S099880,H10
S099881,H10
S099882,H10
S099883,H10
S099884,H10
S099885,H10
S099886,H10
S099887,H10
S099888,H10
S099889,H10
S0989,H10+H18
S090893,H10+H18
S091891,H10+H18
S091892,H10+H18
S091893,H10+H18
S091894,H10+H18
S092890,H10+H18
S092891,H10+H18
S092892,H10
S092893,H10
S092894,H10+H18
S093890,H10
S093891,H10
S093892,H10
S093893,H10
S093894,H10+H18
S094890,H10
S094891,H10
S094892,H10
S094893,H10
S094894,H10+H18
S095890,H10
S095891,H10
S095892,H10
S095893,H10
S095894,H10+H18
S096890,H10
S096891,H10
S096892,H10
S096893,H10
S096894,H10+H18
S097890,H10
S097891,H10
S097892,H10
S097893,H10
S097894,H10+H18
S098890,H10
S098891,H10
S098892,H10
S098893,H10
S098894,H10+H18
S099890,H10
S099891,H10
S099892,H10
S099893,H10
S099894,H10+H18
S09,H10+H18
S09SW,H10+H18
S09NW,H10+H18
S09A,H10+H18
S0090,H10+H18
S000900,H10
S000901,H10
S000902,H10
S000903,H10
S000904,H10
S000905,H10
S000906,H10
S000907,H10
S000908,H10
S000909,H10
S001900,H10
S001901,H10
S001902,H10
S001903,H10
S001904,H10
S001905,H10
S001906,H10
S001907,H10
S001908,H10
S001909,H10
S002900,H10
S002901,H10
S002902,H10
S002903,H10
S002904,H10
S002905,H10
S002906,H10
S002907,H10
S002908,H10
S002909,H10
S003900,H10
S003901,H10
S003902,H10
S003903,H10
S003904,H10
S003905,H10
S003906,H10
S003907,H10
S003908,H10
S003909,H10
S004900,H10
S004901,H10
S004902,H10
S004903,H10
S004904,H10
S004905,H10
S004906,H10
S004907,H10
S004908,H10
S004909,H10
S005900,H10
S005901,H10
S005902,H10
S005903,H10
S005904,H10
S005905,H10
S005906,H10
S005907,H10
S005908,H10
S005909,H10
S006900,H10
S006901,H10
S006902,H10
S006903,H10
S006904,H10
S006905,H10
S006906,H10
S006907,H10
S006908,H10
S006909,H10
S007900,H10
S007901,H10
S007902,H10
S007903,H10
S007904,H10
S007905,H10
S007906,H10
S007907,H10
S007908,H10
S007909,H10
S008900,H10
S008901,H10
S008902,H10
S008903,H10
S008904,H10+H18
S008905,H10+H18
S008906,H10+H18
S008907,H10+H18
S008908,H10+H18
S008909,H10
S009900,H10
S009901,H10+H18
S009902,H10+H18
S009903,H10+H18
S009904,H10+H18
S009908,H10+H18
S009909,H10+H18
S0091,H10+H18
S000910,H10
S000911,H10
S000912,H10
S000913,H10
S000914,H10
S000915,H10
S000916,H10
S000917,H10
S000918,H10
S000919,H10
S001910,H10
S001911,H10
S001912,H10
S001913,H10
S001914,H10
S001915,H10
S001916,H10
S001917,H10
S001918,H10
S001919,H10+H18
S002910,H10
S002911,H10
S002912,H10
S002913,H10
S002914,H10
S002915,H10
S002916,H10
S002917,H10
S002918,H10+H18
S002919,H10+H18
S003910,H10
S003911,H10
S003912,H10
S003913,H10
S003914,H10
S003915,H10
S003916,H10
S003917,H10
S003918,H10+H18
S004910,H10
S004911,H10
S004912,H10
S004913,H10
S004914,H10
S004915,H10
S004916,H10
S004917,H10+H18
S004918,H10+H18
S005910,H10
S005911,H10
S005912,H10
S005913,H10
S005914,H10
S005915,H10
S005916,H10+H18
S005917,H10+H18
S006910,H10
S006911,H10
S006912,H10
S006913,H10
S006914,H10
S006915,H10+H18
S006916,H10+H18
S007910,H10
S007911,H10
S007912,H10
S007913,H10+H18
S007914,H10+H18
S007915,H10+H18
S008910,H10
S008911,H10
S008912,H10+H18
S008913,H10+H18
S009910,H10+H18
S009911,H10+H18
S009912,H10+H18
S0190,H10+H18
S010900,H10+H18
S010901,H10+H18
S09B,H10+H18
S0092,H10+H18
S000920,H10+H18
S001920,H10+H18
S0093,H10+H18
S000936,H10+H18
S000937,H10
S000938,H10
S000939,H10
S001936,H10+H18
S001937,H10+H18
S001938,H10
S001939,H10
S002937,H10+H18
S002938,H10+H18
S002939,H10+H18
S0193,H10+H18
S012939,H10+H18
S016939,H10+H18
S017939,H10+H18
S018938,H10+H18
S018939,H10+H18
S019938,H10+H18
S019939,H10
S09C,H10+H18
S0094,H10+H18
S000940,H10
S000941,H10
S000942,H10
S000943,H10
S000944,H10
S000945,H10
S000946,H10
S000947,H10
S000948,H10
S000949,H10
S001940,H10
S001941,H10
S001942,H10
S001943,H10
S001944,H10
S001945,H10
S001946,H10
S001947,H10
S001948,H10
S001949,H10
S002940,H10+H18
S002941,H10
S002942,H10
S002943,H10
S002944,H10
S002945,H10
S002946,H10
S002947,H10
S002948,H10
S002949,H10
S003940,H10+H18
S003941,H10+H18
S003942,H10
S003943,H10
S003944,H10
S003945,H10
S003946,H10
S003947,H10
S003948,H10
S003949,H10
S004941,H10+H18
S004942,H10
S004943,H10
S004944,H10
S004945,H10
S004946,H10
S004947,H10
S004948,H10
S004949,H10
S005941,H10+H18
S005942,H10
S005943,H10
S005944,H10
S005945,H10
S005946,H10
S005947,H10
S005948,H10
S005949,H10
S006941,H10+H18
S006942,H10
S006943,H10
S006944,H10
S006945,H10
S006946,H10
S006947,H10
S006948,H10
S006949,H10
S007941,H10+H18
S007942,H10
S007943,H10
S007944,H10
S007945,H10
S007946,H10
S007947,H10
S007948,H10
S007949,H10
S008941,H10+H18
S008942,H10
S008943,H10
S008944,H10
S008945,H10
S008946,H10
S008947,H10
S008948,H10
S008949,H10
S009940,H10+H18
S009941,H10+H18
S009942,H10
S009943,H10
S009944,H10
S009945,H10
S009946,H10
S009947,H10
S009948,H10
S009949,H10
S0095,H10
S0194,H10+H18
S010940,H10+H18
S010941,H10
S010942,H10
S010943,H10
S010944,H10
S010945,H10
S010946,H10
S010947,H10
S010948,H10
S010949,H10
S011940,H10+H18
S011941,H10
S011942,H10
S011943,H10
S011944,H10
S011945,H10
S011946,H10
S011947,H10
S011948,H10
S011949,H10
S012940,H10+H18
S012941,H10
S012942,H10
S012943,H10
S012944,H10
S012945,H10
S012946,H10
S012947,H10
S012948,H10
S012949,H10
S013940,H10+H18
S013941,H10
S013942,H10
S013943,H10
S013944,H10
S013945,H10
S013946,H10
S013947,H10
S013948,H10
S013949,H10
S014940,H10+H18
S014941,H10
S014942,H10
S014943,H10
S014944,H10
S014945,H10
S014946,H10
S014947,H10
S014948,H10
S014949,H10
S015940,H10+H18
S015941,H10
S015942,H10
S015943,H10
S015944,H10
S015945,H10
S015946,H10
S015947,H10
S015948,H10
S015949,H10
S016940,H10+H18
S016941,H10
S016942,H10
S016943,H10
S016944,H10
S016945,H10
S016946,H10
S016947,H10
S016948,H10
S016949,H10
S017940,H10
S017941,H10
S017942,H10
S017943,H10
S017944,H10
S017945,H10
S017946,H10
S017947,H10
S017948,H10
S017949,H10
S018940,H10
S018941,H10
S018942,H10
S018943,H10
S018944,H10
S018945,H10
S018946,H10
S018947,H10
S018948,H10
S018949,H10
S019940,H10
S019941,H10
S019942,H10
S019943,H10
S019944,H10
S019945,H10
S019946,H10
S019947,H10
S019948,H10
S019949,H10
S0195,H10
S09D,H10
S09E,H10
S09G,H10+H18
S0293,H10+H18
S020937,H10+H18
S020938,H10+H18
S020939,H10
S021937,H10+H18
S021938,H10+H18
S021939,H10
S022938,H10+H18
S022939,H10
S023938,H10+H18
S023939,H10
S024937,H10+H18
S024938,H10+H18
S024939,H10
S025936,H10+H18
S025937,H10+H18
S025938,H10
S025939,H10
S026935,H10+H18
S026936,H10+H18
S026937,H10
S026938,H10
S026939,H10
S027934,H10+H18
S027935,H10+H18
S027936,H10
S027937,H10
S027938,H10
S027939,H10
S028935,H10+H18
S028936,H10
S028937,H10
S028938,H10
S028939,H10
S029935,H10+H18
S029936,H10+H18
S029937,H10
S029938,H10
S029939,H10
S0393,H10+H18
S030936,H10+H18
S030937,H10
S030938,H10
S030939,H10
S031936,H10+H18
S031937,H10
S031938,H10
S031939,H10
S032936,H10+H18
S032937,H10+H18
S032938,H10
S032939,H10
S033937,H10+H18
S033938,H10+H18
S033939,H10+H18
S034938,H10+H18
S09H,H10+H18
S0294,H10+H18
S020940,H10
S020941,H10
S020942,H10
S020943,H10
S020944,H10
S020945,H10
S020946,H10
S020947,H10
S020948,H10
S020949,H10
S021940,H10
S021941,H10
S021942,H10
S021943,H10
S021944,H10
S021945,H10
S021946,H10
S021947,H10
S021948,H10
S021949,H10
S022940,H10
S022941,H10
S022942,H10
S022943,H10
S022944,H10
S022945,H10
S022946,H10
S022947,H10
S022948,H10
S022949,H10
S023940,H10
S023941,H10
S023942,H10
S023943,H10
S023944,H10
S023945,H10
S023946,H10
S023947,H10
S023948,H10
S023949,H10
S024940,H10
S024941,H10
S024942,H10
S024943,H10
S024944,H10
S024945,H10
S024946,H10
S024947,H10
S024948,H10
S024949,H10
S025940,H10
S025941,H10
S025942,H10
S025943,H10
S025944,H10
S025945,H10
S025946,H10
S025947,H10
S025948,H10
S025949,H10
S026940,H10
S026941,H10
S026942,H10
S026943,H10
S026944,H10
S026945,H10
S026946,H10
S026947,H10
S026948,H10
S026949,H10
S027940,H10
S027941,H10
S027942,H10
S027943,H10
S027944,H10
S027945,H10
S027946,H10
S027947,H10
S027948,H10
S027949,H10+H18
S028940,H10
S028941,H10
S028942,H10
S028943,H10
S028944,H10
S028945,H10
S028946,H10
S028947,H10
S028948,H10+H18
S028949,H10+H18
S029940,H10
S029941,H10
S029942,H10
S029943,H10
S029944,H10
S029945,H10
S029946,H10
S029947,H10+H18
S029948,H10+H18
S0295,H10+H18
S020950,H10
S020951,H10
S020952,H10
S020953,H10
S020954,H10
S020955,H10
S020956,H10
S020957,H10
S020958,H10
S020959,H10
S021950,H10
S021951,H10
S021952,H10
S021953,H10
S021954,H10
S021955,H10
S021956,H10
S021957,H10
S021958,H10
S021959,H10
S022950,H10
S022951,H10
S022952,H10
S022953,H10
S022954,H10
S022955,H10
S022956,H10
S022957,H10
S022958,H10
S022959,H10
