R,H0+H2+H4+H5+H6+H7+H8+H9+H10+H15+H18
R388201,H4+H8
R388202,H4+H8
R388203,H8
R388204,H8
R388205,H8
R388206,H8
R388207,H8
R388208,H8
R388209,H8
R389202,H4+H8
R389203,H8
R389204,H8
R389205,H8
R389206,H8
R389207,H8
R389208,H8
R389209,H8
R3821,H8
R3920,H4+H8
R390202,H4+H8
R390203,H8
R390204,H8
R390205,H8
R390206,H8
R390207,H8
R390208,H8
R390209,H8
R391202,H4+H8
R391203,H4+H8
R391204,H8
R391205,H8
R391206,H8
R391207,H8
R391208,H8
R391209,H8
R392203,H4+H8
R392204,H8
R392205,H8
R392206,H8
R392207,H8
R392208,H8
R392209,H8
R393203,H4+H8
R393204,H8
R393205,H8
R393206,H8
R393207,H8
R393208,H8
R393209,H8
R394203,H4+H8
R394204,H8
R394205,H8
R394206,H8
R394207,H8
R394208,H8
R394209,H4+H8
R395203,H4+H8
R395204,H8
R395205,H8
R395206,H4+H8
R395207,H4+H8
R395208,H4+H8
R395209,H4+H8
R396203,H4+H8
R396204,H8
R396205,H4+H8
R396206,H4+H8
R397203,H4+H8
R397204,H4+H8
R397205,H4+H8
R398203,H4+H8
R3921,H4+H8
R390210,H8
R390211,H8
R390212,H8
R390213,H8
R390214,H8
R390215,H8
R390216,H8
R390217,H8
R390218,H8
R390219,H8
R391210,H8
R391211,H8
R391212,H8
R391213,H8
R391214,H8
R391215,H8
R391216,H8
R391217,H8
R391218,H8
R391219,H8
R392210,H8
R392211,H8
R392212,H8
R392213,H8
R392214,H8
R392215,H8
R392216,H8
R392217,H8
R392218,H8
R392219,H8
R393210,H8
R393211,H8
R393212,H8
R393213,H8
R393214,H8
R393215,H8
R393216,H8
R393217,H8
R393218,H8
R393219,H8
R394210,H4+H8
R394211,H8
R394212,H8
R394213,H8
R394214,H8
R394215,H8
R394216,H8
R394217,H8
R394218,H8
R394219,H8
R395210,H4+H8
R395211,H4+H8
R395212,H8
R395213,H8
R395214,H8
R395215,H8
R395216,H8
R395217,H8
R395218,H8
R395219,H8
R396211,H4+H8
R396212,H8
R396213,H8
R396214,H8
R396215,H8
R396216,H8
R396217,H8
R396218,H8
R396219,H8
R397211,H4+H8
R397212,H8
R397213,H8
R397214,H8
R397215,H8
R397216,H8
R397217,H8
R397218,H8
R397219,H8
R398211,H4+H8
R398212,H4+H8
R398213,H8
R398214,H8
R398215,H8
R398216,H4+H8
R398217,H4+H8
R398218,H8
R398219,H8
R399212,H4+H8
R399213,H4+H8
R399214,H4+H8
R399215,H4+H8
R399216,H4+H8
R399217,H4+H8
R399218,H4+H8
R399219,H4+H8
R32W,H8
R32X,H8
R32Y,H8
R32Z,H8
R33,H8
R34,H8
R35,H0+H8+H9
R35SW,H0+H8
R35NW,H0+H8+H9
R35SE,H8
R35NE,H0+H8+H9
R35A,H0+H8
R3050,H8
R3051,H8
R3150,H8
R3151,H0+H8
R310510,H8
R310511,H8
R310512,H8
R310513,H8
R310514,H8
R310515,H8
R310516,H8
R310517,H8
R310518,H8
R310519,H8
R311510,H8
R311511,H8
R311512,H8
R311513,H8
R311514,H8
R311515,H8
R311516,H8
R311517,H8
R311518,H8
R311519,H8
R312510,H8
R312511,H8
R312512,H8
R312513,H8
R312514,H8
R312515,H8
R312516,H8
R312517,H8
R312518,H8
R312519,H8
R313510,H8
R313511,H8
R313512,H8
R313513,H8
R313514,H8
R313515,H8
R313516,H8
R313517,H8
R313518,H8
R313519,H8
R314510,H8
R314511,H8
R314512,H8
R314513,H8
R314514,H8
R314515,H8
R314516,H8
R314517,H8
R314518,H8
R314519,H8
R315510,H8
R315511,H8
R315512,H8
R315513,H8
R315514,H8
R315515,H8
R315516,H8
R315517,H8
R315518,H8
R315519,H8
R316510,H8
R316511,H8
R316512,H8
R316513,H8
R316514,H8
R316515,H8
R316516,H8
R316517,H8
R316518,H8
R316519,H0+H8
R317510,H8
R317511,H8
R317512,H8
R317513,H8
R317514,H8
R317515,H8
R317516,H8
R317517,H8
R317518,H0+H8
R317519,H0+H8
R318510,H8
R318511,H8
R318512,H8
R318513,H8
R318514,H8
R318515,H8
R318516,H8
R318517,H8
R318518,H0+H8
R318519,H0+H8
R319510,H8
R319511,H8
R319512,H8
R319513,H8
R319514,H8
R319515,H8
R319516,H8
R319517,H8
R319518,H0+H8
R35B,H0+H8
R3052,H0+H8
R300520,H8
R300521,H8
R300522,H8
R300523,H0+H8
R300524,H0+H8
R300525,H0+H8
R300526,H0+H8
R300527,H0+H8
R300528,H0+H8
R301520,H8
R301521,H8
R301522,H8
R301523,H8
R301524,H8
R301525,H8
R301526,H8
R301527,H0+H8
R301528,H0+H8
R302520,H8
R302521,H8
R302522,H8
R302523,H8
R302524,H8
R302525,H8
R302526,H8
R302527,H0+H8
R302528,H0+H8
R302529,H0+H8
R303520,H8
R303521,H8
R303522,H8
R303523,H8
R303524,H8
R303525,H8
R303526,H8
R303527,H8
R303528,H0+H8
R303529,H0+H8
R304520,H8
R304521,H8
R304522,H8
R304523,H8
R304524,H8
R304525,H8
R304526,H8
R304527,H8
R304528,H0+H8
R305520,H8
R305521,H8
R305522,H8
R305523,H8
R305524,H8
R305525,H8
R305526,H8
R305527,H0+H8
R305528,H0+H8
R306520,H8
R306521,H8
R306522,H8
R306523,H8
R306524,H8
R306525,H8
R306526,H8
R306527,H8
R306528,H0+H8
R306529,H0+H8
R307520,H8
R307521,H8
R307522,H8
R307523,H8
R307524,H8
R307525,H8
R307526,H8
R307527,H8
R307528,H8
R307529,H0+H8
R308520,H8
R308521,H8
R308522,H8
R308523,H8
R308524,H8
R308525,H8
R308526,H8
R308527,H0+H8
R308528,H0+H8
R308529,H0+H8
R309520,H8
R309521,H8
R309522,H8
R309523,H8
R309524,H8
R309525,H0+H8
R309526,H0+H8
R309527,H0+H8
R3053,H0+H8
R301534,H0+H8
R301535,H0+H8
R302534,H0+H8
R302535,H0+H8
R302536,H0+H8
R303532,H0+H8
R303533,H0+H8
R303534,H0+H8
R303535,H0+H8
R303537,H0+H8
R303538,H0+H8
R304532,H0+H8
R304533,H8
R304534,H0+H8
R304535,H0+H8
R304536,H0+H8
R304537,H0+H8
R304538,H0+H8
R305530,H0+H8
R305531,H0+H8
R305532,H0+H8
R305533,H8
R305534,H8
R305535,H0+H8
R305536,H0+H8
R306530,H0+H8
R306531,H0+H8
R306532,H8
R306533,H8
R306534,H8
R306535,H0+H8
R307530,H0+H8
R307531,H0+H8
R307532,H0+H8
R307533,H0+H8
R307534,H0+H8
R307535,H0+H8
R308530,H0+H8
R309531,H0+H8
R309532,H0+H8
R3152,H0+H8
R310520,H8
R310521,H8
R310522,H8
R310523,H8
R310524,H8
R310525,H0+H8
R310526,H0+H8
R311520,H8
R311521,H8
R311522,H8
R311523,H8
R311524,H0+H8
R311525,H0+H8
R312520,H8
R312521,H8
R312522,H8
R312523,H8
R312524,H0+H8
R313520,H8
R313521,H8
R313522,H8
R313523,H8
R313524,H0+H8
R314520,H8
R314521,H8
R314522,H8
R314523,H0+H8
R314524,H0+H8
R315520,H8
R315521,H8
R315522,H8
R315523,H0+H8
R315524,H0+H8
R316520,H0+H8
R316521,H0+H8
R316522,H0+H8
R316523,H0+H8
R316524,H0+H8
R317521,H0+H8
R317522,H0+H8
R317523,H0+H8
R318521,H0+H8
R318522,H0+H8
R318523,H0+H8
R318526,H0+H8
R318527,H0+H8
R318528,H0+H8
R318529,H0+H8
R319526,H0+H8
R319527,H0+H8
R319528,H8
R319529,H8
R3153,H0+H8
R310531,H0+H8
R310532,H0+H8
R315532,H0+H8
R315533,H0+H8
R316532,H0+H8
R316533,H0+H8
R316534,H0+H8
R316535,H0+H8
R316536,H0+H8
R316537,H0+H8
R316538,H0+H8
R317533,H0+H8
R317534,H0+H8
R317535,H8
R317536,H8
R317537,H8
R317538,H0+H8
R317539,H0+H8
R318530,H0+H8
R318531,H0+H8
R318533,H0+H8
R318534,H0+H8
R318535,H8
R318536,H8
R318537,H8
R318538,H8
R318539,H0+H8
R319530,H8
R319531,H0+H8
R319533,H0+H8
R319534,H0+H8
R319535,H0+H8
R319536,H0+H8
R319537,H0+H8
R319538,H0+H8
R319539,H0+H8
R35C,H0+H8
R3055,H0+H8
R308558,H0+H8
R308559,H0+H8
R3154,H0+H8
R318540,H0+H8
R319540,H0+H8
R35F,H0+H8
R3250,H8
R3251,H0+H8
R320510,H8
R320511,H8
R320512,H8
R320513,H8
R320514,H8
R320515,H8
R320516,H8
R320517,H8
R320518,H0+H8
R320519,H0+H8
R321510,H8
R321511,H8
R321512,H8
R321513,H8
R321514,H8
R321515,H8
R321516,H8
R321517,H8
R321518,H8
R321519,H8
R322510,H8
R322511,H8
R322512,H8
R322513,H8
R322514,H8
R322515,H8
R322516,H8
R322517,H8
R322518,H8
R322519,H0+H8
R323510,H8
R323511,H8
R323512,H8
R323513,H8
R323514,H8
R323515,H8
R323516,H8
R323517,H8
R323518,H8
R323519,H0+H8
R324510,H8
R324511,H8
R324512,H8
R324513,H8
R324514,H8
R324515,H8
R324516,H8
R324517,H8
R324518,H8
R324519,H8
R325510,H8
R325511,H8
R325512,H8
R325513,H8
R325514,H8
R325515,H8
R325516,H8
R325517,H8
R325518,H8
R325519,H8
R326510,H8
R326511,H8
R326512,H8
R326513,H8
R326514,H8
R326515,H8
R326516,H8
R326517,H8
R326518,H8
R326519,H8
R327510,H8
R327511,H8
R327512,H8
R327513,H8
R327514,H8
R327515,H8
R327516,H8
R327517,H8
R327518,H8
R327519,H8
R328510,H8
R328511,H8
R328512,H8
R328513,H8
R328514,H8
R328515,H8
R328516,H8
R328517,H8
R328518,H8
R328519,H8
R329510,H8
R329511,H8
R329512,H8
R329513,H8
R329514,H8
R329515,H8
R329516,H8
R329517,H8
R329518,H8
R329519,H8
R3350,H0+H8
R330500,H8
R330501,H8
R330502,H8
R330503,H8
R330504,H8
R330505,H8
R330506,H8
R330507,H8
R330508,H8
R330509,H8
R331500,H8
R331501,H8
R331502,H8
R331503,H8
R331504,H8
R331505,H8
R331506,H8
R331507,H8
R331508,H8
R331509,H8
R332500,H8
R332501,H8
R332502,H8
R332503,H8
R332504,H8
R332505,H8
R332506,H8
R332507,H8
R332508,H8
R332509,H8
R333500,H8
R333501,H8
R333502,H8
R333503,H8
R333504,H8
R333505,H8
R333506,H8
R333507,H8
R333508,H8
R333509,H8
R334500,H8
R334501,H8
R334502,H8
R334503,H8
R334504,H8
R334505,H8
R334506,H8
R334507,H8
R334508,H8
R334509,H8
R335500,H8
R335501,H8
R335502,H8
R335503,H8
R335504,H8
R335505,H8
R335506,H8
R335507,H8
R335508,H8
R335509,H8
R336500,H8
R336501,H8
R336502,H8
R336503,H8
R336504,H8
R336505,H8
R336506,H8
R336507,H8
R336508,H8
R336509,H0+H8
R337500,H8
R337501,H8
R337502,H8
R337503,H8
R337504,H8
R337505,H8
R337506,H8
R337507,H8
R337508,H0+H8
R337509,H0+H8
R338500,H8
R338501,H8
R338502,H8
R338503,H8
R338504,H8
R338505,H8
R338506,H8
R338507,H0+H8
R338508,H0+H8
R338509,H0+H8
R339500,H8
R339501,H8
R339502,H8
R339503,H8
R339504,H8
R339505,H8
R339506,H8
R339507,H0+H8
R339508,H8
R339509,H8
R3351,H0+H8
R330510,H8
R330511,H8
R330512,H8
R330513,H8
R330514,H8
R330515,H8
R330516,H8
R330517,H8
R330518,H8
R330519,H8
R331510,H8
R331511,H8
R331512,H8
R331513,H8
R331514,H8
R331515,H8
R331516,H8
R331517,H8
R331518,H8
R331519,H8
R332510,H8
R332511,H8
R332512,H8
R332513,H8
R332514,H8
R332515,H8
R332516,H8
R332517,H8
R332518,H8
R332519,H8
R333510,H8
R333511,H8
R333512,H8
R333513,H8
R333514,H8
R333515,H8
R333516,H8
R333517,H8
R333518,H8
R333519,H0+H8
R334510,H8
R334511,H8
R334512,H8
R334513,H8
R334514,H8
R334515,H8
R334516,H8
R334517,H0+H8
R334518,H0+H8
R334519,H0+H8
R335510,H8
R335511,H8
R335512,H8
R335513,H8
R335514,H0+H8
R335515,H0+H8
R335516,H0+H8
R335517,H0+H8
R335518,H0+H8
R335519,H0+H8
R336510,H0+H8
R336511,H0+H8
R336512,H0+H8
R336513,H0+H8
R336514,H0+H8
R336515,H0+H8
R336516,H0+H8
R336517,H0+H8
R336518,H8
R336519,H8
R337510,H0+H8
R337511,H0+H8
R337512,H0+H8
R337513,H8
R337514,H8
R337515,H8
R337516,H8
R337517,H8
R337518,H8
R337519,H8
R338510,H8
R338511,H8
R338512,H8
R338513,H8
R338514,H8
R338515,H8
R338516,H8
R338517,H8
R338518,H8
R338519,H8
R339510,H8
R339511,H8
R339512,H8
R339513,H8
R339514,H8
R339515,H8
R339516,H8
R339517,H8
R339518,H8
R339519,H8
R35G,H0+H8
R3252,H0+H8
R320520,H0+H8
R320521,H0+H8
R320524,H0+H8
R320525,H0+H8
R320526,H0+H8
R320527,H0+H8
R320528,H8
R320529,H8
R321520,H8
R321521,H0+H8
R321522,H0+H8
R321523,H0+H8
R321524,H0+H8
R321525,H8
R321526,H0+H8
R321527,H0+H8
R321528,H8
R321529,H0+H8
R322520,H0+H8
R322521,H0+H8
R322522,H0+H8
R322523,H8
R322524,H8
R322525,H8
R322526,H8
R322527,H8
R322528,H8
R322529,H0+H8
R323520,H8
R323521,H8
R323522,H8
R323523,H8
R323524,H8
R323525,H8
R323526,H8
R323527,H8
R323528,H8
R323529,H0+H8
R324520,H8
R324521,H8
R324522,H8
R324523,H8
R324524,H8
R324525,H8
R324526,H8
R324527,H8
R324528,H8
R324529,H0+H8
R325520,H8
R325521,H8
R325522,H8
R325523,H8
R325524,H8
R325525,H8
R325526,H8
R325527,H8
R325528,H8
R325529,H8
R326520,H8
R326521,H8
R326522,H8
R326523,H8
R326524,H8
R326525,H8
R326526,H8
R326527,H8
R326528,H8
R326529,H8
R327520,H8
R327521,H8
R327522,H8
R327523,H8
R327524,H8
R327525,H8
R327526,H8
R327527,H8
R327528,H0+H8
R327529,H0+H8
R328520,H8
R328521,H8
R328522,H8
R328523,H8
R328524,H8
R328525,H8
R328526,H8
R328527,H8
R328528,H0+H8
R329520,H8
R329521,H8
R329522,H8
R329523,H8
R329524,H8
R329525,H8
R329526,H8
R329527,H0+H8
R329528,H0+H8
R3253,H0+H8
R320530,H0+H8
R320531,H0+H8
R320537,H0+H8
R320538,H0+H8
R321530,H0+H8
R321537,H0+H8
R321538,H0+H8
R321539,H0+H8
R322537,H0+H8
R322538,H0+H8
R322539,H0+H8
R324530,H0+H8
R324531,H0+H8
R325530,H8
R325531,H0+H8
R326530,H0+H8
R326531,H0+H8
R326538,H0+H8
R326539,H0+H8
R327530,H0+H8
R327536,H0+H8
R327537,H0+H8
R327538,H0+H8
R327539,H8
R328536,H0+H8
R328537,H8
R328538,H0+H8
R328539,H8
R329533,H0+H8
R329534,H0+H8
R329535,H0+H8
R329536,H0+H8
R329537,H0+H8
R329538,H8
R329539,H8
R3352,H0+H8
R330520,H8
R330521,H8
R330522,H8
R330523,H8
R330524,H0+H8
R330525,H0+H8
R330526,H0+H8
R330527,H0+H8
R331520,H8
R331521,H8
R331522,H0+H8
R331523,H0+H8
R331524,H0+H8
R331525,H0+H8
R331526,H0+H8
R331527,H0+H8
R331528,H0+H8
R332520,H8
R332521,H0+H8
R332522,H0+H8
R332523,H0+H8
R332524,H0+H8
R332525,H8
R332526,H8
R332527,H8
R332528,H0+H8
R333520,H0+H8
R333521,H0+H8
R333522,H0+H8
R333523,H0+H8
R333524,H8
R333525,H8
R333526,H8
R333527,H8
R333528,H0+H8
R333529,H0+H8
R334520,H0+H8
R334521,H0+H8
R334522,H8
R334523,H8
R334524,H8
R334525,H8
R334526,H8
R334527,H8
R334528,H0+H8
R334529,H0+H8
R335520,H8
R335521,H8
R335522,H8
R335523,H8
R335524,H8
R335525,H8
R335526,H8
R335527,H8
R335528,H8
R335529,H8
R336520,H8
R336521,H8
R336522,H8
R336523,H8
R336524,H8
R336525,H8
R336526,H8
R336527,H8
R336528,H8
R336529,H8
R337520,H8
R337521,H8
R337522,H8
R337523,H8
R337524,H8
R337525,H8
R337526,H8
R337527,H8
R337528,H8
R337529,H8
R338520,H8
R338521,H8
R338522,H8
R338523,H8
R338524,H8
R338525,H8
R338526,H8
R338527,H8
R338528,H8
R338529,H8
R339520,H8
R339521,H8
R339522,H8
R339523,H8
R339524,H8
R339525,H8
R339526,H8
R339527,H8
R339528,H8
R339529,H8
R3353,H0+H8
R330530,H0+H8
R330532,H0+H8
R330533,H0+H8
R330534,H8
R330535,H8
R330536,H0+H8
R330537,H0+H8
R330538,H8
R330539,H8
R331530,H0+H8
R331531,H0+H8
R331532,H0+H8
R331533,H8
R331534,H8
R331535,H8
R331536,H8
R331537,H8
R331538,H8
R331539,H8
R332530,H0+H8
R332531,H8
R332532,H8
R332533,H8
R332534,H8
R332535,H8
R332536,H8
R332537,H8
R332538,H8
R332539,H8
R333530,H0+H8
R333531,H8
R333532,H8
R333533,H8
R333534,H8
R333535,H8
R333536,H8
R333537,H8
R333538,H8
R333539,H8
R334530,H0+H8
R334531,H8
R334532,H8
R334533,H8
R334534,H8
R334535,H8
R334536,H8
R334537,H8
R334538,H8
R334539,H8
R335530,H0+H8
R335531,H8
R335532,H8
R335533,H8
R335534,H8
R335535,H8
R335536,H8
R335537,H8
R335538,H8
R335539,H8
R336530,H8
R336531,H8
R336532,H8
R336533,H8
R336534,H8
R336535,H8
R336536,H8
R336537,H8
R336538,H8
R336539,H8
R337530,H8
R337531,H8
R337532,H8
R337533,H8
R337534,H8
R337535,H8
R337536,H8
R337537,H8
R337538,H8
R337539,H8
R338530,H8
R338531,H8
R338532,H8
R338533,H8
R338534,H8
R338535,H8
R338536,H8
R338537,H8
R338538,H8
R338539,H8
R339530,H8
R339531,H8
R339532,H8
R339533,H8
R339534,H8
R339535,H8
R339536,H8
R339537,H8
R339538,H8
R339539,H8
R35H,H0+H8
R3254,H0+H8
R320540,H0+H8
R321540,H0+H8
R321541,H0+H8
R322540,H0+H8
R322541,H0+H8
R324541,H0+H8
R324542,H0+H8
R324543,H0+H8
R324544,H0+H8
R324545,H0+H8
R325540,H0+H8
R325541,H0+H8
R325542,H8
R325543,H8
R325544,H8
R325545,H0+H8
R325546,H0+H8
R326540,H0+H8
R326541,H8
R326542,H8
R326543,H8
R326544,H8
R326545,H0+H8
R327540,H8
R327541,H8
R327542,H8
R327543,H8
R327544,H8
R327545,H0+H8
R328540,H8
R328541,H8
R328542,H8
R328543,H8
R328544,H8
R328545,H0+H8
R329540,H8
R329541,H8
R329542,H8
R329543,H8
R329544,H0+H8
R329545,H0+H8
R329546,H0+H8
R3255,H0+H8
R329551,H0+H8
R3354,H0+H8
R330540,H8
R330541,H8
R330542,H8
R330543,H8
R330544,H0+H8
R330545,H0+H8
R330546,H0+H8
R330547,H0+H8
R330548,H0+H8
R330549,H0+H8
R331540,H8
R331541,H8
R331542,H8
R331543,H8
R331544,H8
R331545,H8
R331546,H8
R331547,H8
R331548,H8
R331549,H8
R332540,H8
R332541,H8
R332542,H8
R332543,H8
R332544,H8
R332545,H8
R332546,H8
R332547,H8
R332548,H8
R332549,H8
R333540,H8
R333541,H8
R333542,H8
R333543,H8
R333544,H8
R333545,H8
R333546,H8
R333547,H8
R333548,H8
R333549,H8
R334540,H8
R334541,H8
R334542,H8
R334543,H8
R334544,H8
R334545,H8
R334546,H8
R334547,H8
R334548,H8
R334549,H8
R335540,H8
R335541,H8
R335542,H8
R335543,H8
R335544,H8
R335545,H8
R335546,H8
R335547,H8
R335548,H8
R335549,H8
R336540,H8
R336541,H8
R336542,H8
R336543,H8
R336544,H8
R336545,H8
R336546,H8
R336547,H8
R336548,H8
R336549,H8
R337540,H8
R337541,H8
R337542,H8
R337543,H8
R337544,H8
R337545,H8
R337546,H8
R337547,H8
R337548,H8
R337549,H8
R338540,H8
R338541,H8
R338542,H8
R338543,H8
R338544,H8
R338545,H8
R338546,H8
R338547,H8
R338548,H8
R338549,H8
R339540,H8
R339541,H8
R339542,H8
R339543,H8
R339544,H8
R339545,H8
R339546,H8
R339547,H8
R339548,H8
R339549,H8
R3355,H0+H8
R330550,H0+H8
R330551,H0+H8
R330552,H0+H8
R330553,H0+H8
R331550,H8
R331551,H8
R331552,H8
R331553,H0+H8
R332550,H8
R332551,H8
R332552,H0+H8
R332553,H0+H8
R333550,H8
R333551,H0+H8
R333552,H0+H8
R334550,H8
R334551,H0+H8
R334552,H0+H8
R334553,H0+H8
R335550,H8
R335551,H8
R335552,H8
R335553,H0+H8
R335554,H0+H8
R335555,H0+H8
R336550,H8
R336551,H8
R336552,H8
R336553,H8
R336554,H8
R336555,H0+H8
R336556,H0+H8
R337550,H8
R337551,H8
R337552,H8
R337553,H8
R337554,H8
R337555,H8
R337556,H0+H8
R338550,H8
R338551,H8
R338552,H8
R338553,H8
R338554,H8
R338555,H0+H8
R338556,H0+H8
R339550,H8
R339551,H8
R339552,H8
R339553,H8
R339554,H8
R339555,H0+H8
R35K,H8
R35L,H8
R35M,H0+H8
R3454,H8
R3455,H0+H8
R340550,H8
R340551,H8
R340552,H8
R340553,H8
R340554,H8
R340555,H0+H8
R340556,H0+H8
R340557,H0+H8
R341550,H8
R341551,H8
R341552,H8
R341553,H8
R341554,H8
R341555,H8
R341556,H8
R341557,H0+H8
R342550,H8
R342551,H8
R342552,H8
R342553,H8
R342554,H8
R342555,H8
R342556,H8
R342557,H0+H8
R342558,H0+H8
R343550,H8
R343551,H8
R343552,H8
R343553,H8
R343554,H8
R343555,H8
R343556,H8
R343557,H8
R343558,H0+H8
R343559,H0+H8
R344550,H8
R344551,H8
R344552,H8
R344553,H8
R344554,H8
R344555,H8
R344556,H8
R344557,H8
R344558,H8
R344559,H8
R345550,H8
R345551,H8
R345552,H8
R345553,H8
R345554,H8
R345555,H8
R345556,H8
R345557,H8
R345558,H8
R345559,H8
R346550,H8
R346551,H8
R346552,H8
R346553,H8
R346554,H8
R346555,H8
R346556,H8
R346557,H8
R346558,H8
R346559,H8
R347550,H8
R347551,H8
R347552,H8
R347553,H8
R347554,H8
R347555,H8
R347556,H8
R347557,H8
R347558,H8
R347559,H8
R348550,H8
R348551,H8
R348552,H8
R348553,H8
R348554,H8
R348555,H8
R348556,H8
R348557,H8
R348558,H8
R348559,H8
R349550,H8
R349551,H8
R349552,H8
R349553,H8
R349554,H8
R349555,H8
R349556,H8
R349557,H8
R349558,H8
R349559,H8
R3554,H8
R3555,H8
R35N,H0+H8
R3456,H0+H8
R341560,H0+H8
R341561,H0+H8
R342560,H0+H8
R342561,H0+H8
R342562,H0+H8
R343560,H0+H8
R343561,H8
R343562,H0+H8
R344560,H8
R344561,H8
R344562,H0+H8
R345560,H8
R345561,H8
R345562,H0+H8
R346560,H8
R346561,H8
R346562,H0+H8
R346563,H0+H8
R346564,H0+H8
R346565,H0+H8
R347560,H8
R347561,H8
R347562,H0+H8
R347563,H8
R347564,H8
R347565,H0+H8
R347566,H0+H8
R348560,H8
R348561,H8
R348562,H8
R348563,H8
R348564,H8
R348565,H0+H8
R348566,H0+H8
R348567,H0+H8
R349560,H8
R349561,H8
R349562,H8
R349563,H8
R349564,H8
R349565,H8
R349566,H8
R349567,H0+H8
R349568,H0+H8
R3556,H0+H8
R350560,H8
R350561,H8
R350562,H8
R350563,H8
R350564,H8
R350565,H8
R350566,H8
R350567,H8
R350568,H0+H8
R351560,H8
R351561,H8
R351562,H8
R351563,H8
R351564,H8
R351565,H8
R351566,H8
R351567,H8
R351568,H0+H8
R352560,H8
R352561,H8
R352562,H8
R352563,H8
R352564,H8
R352565,H8
R352566,H8
R352567,H8
R352568,H0+H8
R352569,H0+H8
R353560,H8
R353561,H8
R353562,H8
R353563,H8
R353564,H8
R353565,H8
R353566,H8
R353567,H8
R353568,H8
R353569,H0+H8
R354560,H8
R354561,H8
R354562,H8
R354563,H8
R354564,H8
R354565,H8
R354566,H8
R354567,H8
R354568,H8
R354569,H0+H8
R355560,H8
R355561,H8
R355562,H8
R355563,H8
R355564,H8
R355565,H8
R355566,H8
R355567,H8
R355568,H8
R355569,H0+H8
R356560,H8
R356561,H8
R356562,H8
R356563,H8
R356564,H8
R356565,H8
R356566,H8
R356567,H8
R356568,H8
R356569,H0+H8
R357560,H8
R357561,H8
R357562,H8
R357563,H8
R357564,H8
R357565,H8
R357566,H8
R357567,H8
R357568,H8
R357569,H8
R358560,H8
R358561,H8
R358562,H8
R358563,H8
R358564,H8
R358565,H8
R358566,H8
R358567,H8
R358568,H8
R358569,H0+H8
R359560,H8
R359561,H8
R359562,H8
R359563,H8
R359564,H8
R359565,H8
R359566,H8
R359567,H8
R359568,H0+H8
R359569,H0+H8
R3557,H0+H8
R356570,H0+H8
R357570,H0+H8
R358570,H0+H8
R35Q,H8
R35R,H8
R35S,H8
R35T,H0+H8
R3656,H0+H8
R360560,H8
R360561,H8
R360562,H8
R360563,H8
R360564,H8
R360565,H8
R360566,H8
R360567,H0+H8
R360568,H0+H8
R361560,H8
R361561,H8
R361562,H8
R361563,H8
R361564,H8
R361565,H8
R361566,H8
R361567,H0+H8
R362560,H8
R362561,H8
R362562,H8
R362563,H8
R362564,H8
R362565,H8
R362566,H0+H8
R362567,H0+H8
R363560,H8
R363561,H8
R363562,H8
R363563,H8
R363564,H8
R363565,H0+H8
R363566,H0+H8
R364560,H8
R364561,H8
R364562,H8
R364563,H8
R364564,H8
R364565,H0+H8
R364566,H0+H8
R365560,H8
R365561,H8
R365562,H8
R365563,H8
R365564,H8
R365565,H0+H8
R365566,H0+H8
R366560,H8
R366561,H8
R366562,H8
R366563,H0+H8
R366564,H0+H8
R366565,H0+H8
R367560,H8
R367561,H8
R367562,H8
R367563,H0+H8
R368560,H8
R368561,H8
R368562,H8
R368563,H0+H8
R369560,H8
R369561,H8
R369562,H8
R369563,H0+H8
R369564,H0+H8
R369565,H0+H8
R3756,H0+H8
R370560,H8
R370561,H8
R370562,H8
R370563,H8
R370564,H8
R370565,H0+H8
R370566,H0+H8
R371560,H8
R371561,H8
R371562,H8
R371563,H8
R371564,H8
R371565,H8
R371566,H0+H8
R371567,H0+H8
R371568,H0+H8
R372560,H8
R372561,H8
R372562,H8
R372563,H8
R372564,H8
R372565,H8
R372566,H0+H8
R372567,H0+H8
R372568,H0+H8
R373560,H8
R373561,H8
R373562,H8
R373563,H8
R373564,H8
R373565,H8
R373566,H0+H8
R373567,H0+H8
R374560,H8
R374561,H8
R374562,H8
R374563,H8
R374564,H8
R374565,H8
R374566,H8
R374567,H0+H8
R375560,H8
R375561,H8
R375562,H8
R375563,H8
R375564,H8
R375565,H8
R375566,H8
R375567,H0+H8
R376560,H8
R376561,H8
R376562,H8
R376563,H8
R376564,H8
R376565,H8
R376566,H8
R376567,H0+H8
R377560,H8
R377561,H8
R377562,H8
R377563,H8
R377564,H8
R377565,H8
R377566,H8
R377567,H0+H8
R377568,H0+H8
R378560,H8
