T,H0+H12+H13+H20
S870715,H13
S870716,H13
S870717,H13
S870718,H13
S870719,H13
S871710,H13
S871711,H13
S871712,H13
S871713,H13
S871714,H13
S871715,H13
S871716,H13
S871717,H13
S871718,H13
S871719,H13
S872710,H13+H20
S872711,H13
S872712,H13
S872713,H13
S872714,H13
S872715,H13
S872716,H13
S872717,H13
S872718,H13
S872719,H13
S873710,H13+H20
S873711,H13+H20
S873712,H13
S873713,H13
S873714,H13
S873715,H13
S873716,H13
S873717,H13
S873718,H13
S873719,H13
S874711,H13+H20
S874712,H13+H20
S874713,H13
S874714,H13
S874715,H13
S874716,H13+H20
S874717,H13+H20
S874718,H13+H20
S874719,H13
S875712,H13+H20
S875713,H13+H20
S875714,H13+H20
S875715,H13+H20
S875716,H13+H20
S875718,H13+H20
S875719,H13+H20
S876714,H13+H20
S87R,H13+H20
S8672,H13
S8673,H13
S8772,H13+H20
S870720,H13
S870721,H13
S870722,H13
S870723,H13
S870724,H13
S870725,H13
S870726,H13
S870727,H13
S870728,H13
S870729,H13
S871720,H13
S871721,H13
S871722,H13
S871723,H13
S871724,H13
S871725,H13
S871726,H13
S871727,H13
S871728,H13
S871729,H13
S872720,H13
S872721,H13
S872722,H13
S872723,H13
S872724,H13
S872725,H13
S872726,H13
S872727,H13
S872728,H13
S872729,H13
S873720,H13
S873721,H13
S873722,H13
S873723,H13
S873724,H13
S873725,H13
S873726,H13
S873727,H13
S873728,H13
S873729,H13
S874720,H13
S874721,H13+H20
S874722,H13+H20
S874723,H13
S874724,H13
S874725,H13
S874726,H13
S874727,H13
S874728,H13
S874729,H13
S875720,H13+H20
S875721,H13+H20
S875722,H13+H20
S875723,H13
S875724,H13
S875725,H13
S875726,H13
S875727,H13
S875728,H13
S875729,H13
S876722,H13+H20
S876723,H13
S876724,H13
S876725,H13
S876726,H13
S876727,H13
S876728,H13
S876729,H13
S877722,H13+H20
S877723,H13
S877724,H13
S877725,H13
S877726,H13
S877727,H13
S877728,H13
S877729,H13
S878722,H13+H20
S878723,H13+H20
S878724,H13
S878725,H13
S878726,H13
S878727,H13
S878728,H13+H20
S878729,H13+H20
S879723,H13+H20
S879724,H13+H20
S879725,H13+H20
S879726,H13+H20
S879727,H13+H20
S879728,H13+H20
S8773,H13+H20
S870730,H13
S870731,H13
S870732,H13
S870733,H13
S870734,H13
S870735,H13
S870736,H13
S870737,H13
S870738,H13
S870739,H13
S871730,H13
S871731,H13
S871732,H13
S871733,H13
S871734,H13
S871735,H13
S871736,H13
S871737,H13
S871738,H13
S871739,H13
S872730,H13
S872731,H13
S872732,H13
S872733,H13
S872734,H13
S872735,H13
S872736,H13
S872737,H13
S872738,H13
S872739,H13
S873730,H13
S873731,H13
S873732,H13
S873733,H13
S873734,H13
S873735,H13
S873736,H13
S873737,H13
S873738,H13
S873739,H13
S874730,H13
S874731,H13
S874732,H13
S874733,H13
S874734,H13
S874735,H13
S874736,H13
S874737,H13
S874738,H13
S874739,H13
S875730,H13
S875731,H13
S875732,H13+H20
S875733,H13+H20
S875734,H13+H20
S875735,H13+H20
S875736,H13
S875737,H13
S875738,H13
S875739,H13
S876730,H13
S876731,H13
S876732,H13+H20
S876735,H13+H20
S876736,H13+H20
S876737,H13+H20
S876738,H13
S876739,H13
S877730,H13
S877731,H13
S877732,H13+H20
S877737,H13+H20
S877738,H13+H20
S877739,H13
S878730,H13+H20
S878731,H13+H20
S878732,H13+H20
S878737,H13+H20
S878738,H13+H20
S878739,H13+H20
S879731,H13+H20
S87S,H13+H20
S8674,H13
S8675,H13
S8774,H13+H20
S870740,H13
S870741,H13
S870742,H13
S870743,H13
S870744,H13
S870745,H13
S870746,H13
S870747,H13
S870748,H13
S870749,H13
S871740,H13
S871741,H13
S871742,H13
S871743,H13
S871744,H13
S871745,H13
S871746,H13
S871747,H13
S871748,H13
S871749,H13
S872740,H13
S872741,H13
S872742,H13
S872743,H13
S872744,H13
S872745,H13
S872746,H13
S872747,H13
S872748,H13
S872749,H13
S873740,H13
S873741,H13
S873742,H13
S873743,H13
S873744,H13
S873745,H13
S873746,H13
S873747,H13
S873748,H13
S873749,H13
S874740,H13
S874741,H13
S874742,H13
S874743,H13
S874744,H13
S874745,H13
S874746,H13
S874747,H13
S874748,H13
S874749,H13
S875740,H13
S875741,H13
S875742,H13
S875743,H13
S875744,H13
S875745,H13
S875746,H13
S875747,H13
S875748,H13
S875749,H13
S876740,H13
S876741,H13
S876742,H13
S876743,H13
S876744,H13
S876745,H13
S876746,H13
S876747,H13
S876748,H13
S876749,H13
S877740,H13
S877741,H13
S877742,H13
S877743,H13
S877744,H13
S877745,H13
S877746,H13
S877747,H13
S877748,H13
S877749,H13
S878740,H13+H20
S878741,H13
S878742,H13
S878743,H13
S878744,H13
S878745,H13
S878746,H13
S878747,H13
S878748,H13
S878749,H13
S879740,H13+H20
S879741,H13+H20
S879742,H13
S879743,H13
S879744,H13
S879745,H13
S879746,H13
S879747,H13
S879748,H13
S879749,H13
S8775,H13
S87T,H13
S87U,H13
S87V,H13+H20
S8870,H13+H20
S881700,H13+H20
S882700,H13+H20
S882701,H13+H20
S882702,H13+H20
S883700,H13
S883701,H13
S883702,H13+H20
S884700,H13
S884701,H13
S884702,H13+H20
S884703,H13+H20
S885700,H13
S885701,H13
S885702,H13
S885703,H13+H20
S886700,H13
S886701,H13
S886702,H13
S886703,H13+H20
S886704,H13+H20
S887700,H13
S887701,H13
S887702,H13
S887703,H13
S887704,H13+H20
S887705,H13+H20
S888700,H13
S888701,H13
S888702,H13
S888703,H13
S888704,H13
S888705,H13+H20
S888706,H13+H20
S889700,H13
S889701,H13
S889702,H13
S889703,H13
S889704,H13
S889705,H13
S889706,H13+H20
S8970,H13+H20
S890700,H13
S890701,H13
S890702,H13
S890703,H13
S890704,H13
S890705,H13
S890706,H13+H20
S891700,H13
S891701,H13
S891702,H13
S891703,H13
S891704,H13
S891705,H13
S891706,H13+H20
S892700,H13
S892701,H13
S892702,H13
S892703,H13
S892704,H13
S892705,H13
S892706,H13+H20
S893700,H13
S893701,H13
S893702,H13
S893703,H13
S893704,H13
S893705,H13+H20
S893706,H13+H20
S894700,H13
S894701,H13
S894702,H13
S894703,H13
S894704,H13+H20
S894705,H13+H20
S895700,H13
S895701,H13
S895702,H13
S895703,H13+H20
S895704,H13+H20
S896700,H13
S896701,H13+H20
S896702,H13+H20
S896703,H13+H20
S897700,H13+H20
S897701,H13+H20
S898700,H13+H20
S87X,H13+H20
S8874,H13+H20
S880741,H13+H20
S880742,H13
S880743,H13
S880744,H13
S880745,H13
S880746,H13
S880747,H13
S880748,H13
S880749,H13
S881741,H13+H20
S881742,H13
S881743,H13
S881744,H13
S881745,H13
S881746,H13
S881747,H13
S881748,H13
S881749,H13
S882741,H13+H20
S882742,H13+H20
S882743,H13
S882744,H13
S882745,H13
S882746,H13
S882747,H13
S882748,H13
S882749,H13
S883742,H13+H20
S883743,H13+H20
S883744,H13
S883745,H13
S883746,H13
S883747,H13
S883748,H13
S883749,H13
S884743,H13+H20
S884744,H13
S884745,H13
S884746,H13
S884747,H13
S884748,H13
S884749,H13
S885743,H13+H20
S885744,H13+H20
S885745,H13
S885746,H13
S885747,H13
S885748,H13
S885749,H13
S886744,H13+H20
S886745,H13+H20
S886746,H13
S886747,H13
S886748,H13
S886749,H13
S887745,H13+H20
S887746,H13+H20
S887747,H13
S887748,H13
S887749,H13
S888745,H13+H20
S888746,H13+H20
S888747,H13
S888748,H13
S888749,H13
S889745,H13+H20
S889746,H13
S889747,H13
S889748,H13
S889749,H13
S8875,H13
S8974,H13+H20
S890745,H13+H20
S890746,H13
S890747,H13
S890748,H13
S890749,H13
S891745,H13+H20
S891746,H13
S891747,H13
S891748,H13
S891749,H13
S892745,H13+H20
S892746,H13+H20
S892747,H13
S892748,H13
S892749,H13
S893746,H13+H20
S893747,H13
S893748,H13
S893749,H13
S894746,H13+H20
S894747,H13
S894748,H13
S894749,H13
S895746,H13+H20
S895747,H13+H20
S895748,H13+H20
S895749,H13
S896748,H13+H20
S896749,H13+H20
S8975,H13+H20
S890750,H13
S890751,H13
S890752,H13
S890753,H13
S890754,H13
S890755,H13
S890756,H13
S890757,H13
S890758,H13
S890759,H13
S891750,H13
S891751,H13
S891752,H13
S891753,H13
S891754,H13
S891755,H13
S891756,H13
S891757,H13
S891758,H13
S891759,H13
S892750,H13
S892751,H13
S892752,H13
S892753,H13
S892754,H13
S892755,H13
S892756,H13
S892757,H13
S892758,H13
S892759,H13
S893750,H13
S893751,H13
S893752,H13
S893753,H13
S893754,H13
S893755,H13
S893756,H13
S893757,H13
S893758,H13
S893759,H13
S894750,H13
S894751,H13
S894752,H13
S894753,H13
S894754,H13
S894755,H13
S894756,H13
S894757,H13
S894758,H13
S894759,H13+H20
S895750,H13
S895751,H13
S895752,H13
S895753,H13
S895754,H13
S895755,H13
S895756,H13
S895757,H13
S895758,H13+H20
S895759,H13+H20
S896750,H13+H20
S896751,H13
S896752,H13
S896753,H13
S896754,H13
S896755,H13
S896756,H13
S896757,H13+H20
S896758,H13+H20
S897750,H13+H20
S897751,H13+H20
S897752,H13
S897753,H13
S897754,H13+H20
S897755,H13+H20
S897756,H13+H20
S897757,H13+H20
S898751,H13+H20
S898752,H13+H20
S898753,H13+H20
S898754,H13+H20
S898755,H13+H20
S898756,H13+H20
S87Y,H13+H20
S8876,H13
S8877,H13
S8976,H13+H20
S890760,H13
S890761,H13
S890762,H13
S890763,H13
S890764,H13
S890765,H13
S890766,H13
S890767,H13
S890768,H13
S890769,H13
S891760,H13
S891761,H13
S891762,H13
S891763,H13
S891764,H13
S891765,H13
S891766,H13
S891767,H13
S891768,H13
S891769,H13
S892760,H13
S892761,H13
S892762,H13
S892763,H13
S892764,H13
S892765,H13
S892766,H13
S892767,H13
S892768,H13
S892769,H13
S893760,H13
S893761,H13
S893762,H13
S893763,H13
S893764,H13
S893765,H13
S893766,H13
S893767,H13
S893768,H13
S893769,H13
S894760,H13+H20
S894761,H13+H20
S894762,H13+H20
S894763,H13+H20
S894764,H13+H20
S894765,H13
S894766,H13
S894767,H13
S894768,H13
S894769,H13
S895764,H13+H20
S895765,H13+H20
S895766,H13
S895767,H13
S895768,H13
S895769,H13
S896765,H13+H20
S896766,H13
S896767,H13
S896768,H13
S896769,H13
S897764,H13+H20
S897765,H13+H20
S897766,H13
S897767,H13
S897768,H13
S897769,H13
S898764,H13+H20
S898765,H13
S898766,H13
S898767,H13
S898768,H13
S898769,H13
S899764,H13+H20
S899765,H13
S899766,H13
S899767,H13
S899768,H13
S899769,H13
S8977,H13
S87Z,H13
S88,H13+H19+H20
S88SW,H13+H19
S88NW,H13+H19+H20
S88SE,H13+H20
S88NE,H13+H19+H20
S88A,H13+H19
S8080,H13+H19
S800800,H13
S800801,H13
S800802,H13
S800803,H13
S800804,H13
S800805,H13
S800806,H13
S800807,H13
S800808,H13+H19
S801800,H13
S801801,H13
S801802,H13
S801803,H13
S801804,H13
S801805,H13
S801806,H13
S801807,H13+H19
S801808,H13+H19
S802800,H13
S802801,H13
S802802,H13
S802803,H13
S802804,H13
S802805,H13
S802806,H13+H19
S802807,H13+H19
S803800,H13
S803801,H13
S803802,H13
S803803,H13
S803804,H13
S803805,H13
S803806,H13+H19
S804800,H13
S804801,H13
S804802,H13
S804803,H13
S804804,H13
S804805,H13
S804806,H13+H19
S805800,H13
S805801,H13
S805802,H13
S805803,H13
S805804,H13
S805805,H13+H19
S805806,H13+H19
S806800,H13
S806801,H13
S806802,H13
S806803,H13
S806804,H13
S806805,H13+H19
S807800,H13
S807801,H13
S807802,H13
S807803,H13
S807804,H13+H19
S807805,H13+H19
S808800,H13
S808801,H13
S808802,H13
S808803,H13
S808804,H13+H19
S809800,H13
S809801,H13
S809802,H13
S809803,H13
S809804,H13+H19
S8180,H13+H19
S810800,H13
S810801,H13
S810802,H13
S810803,H13+H19
S810804,H13+H19
S811800,H13
S811801,H13
S811802,H13
S811803,H13+H19
S812800,H13
S812801,H13
S812802,H13+H19
S812803,H13+H19
S813800,H13
S813801,H13+H19
S813802,H13+H19
S814800,H13
S814801,H13+H19
S815800,H13
S815801,H13+H19
S816800,H13+H19
S816801,H13+H19
S816802,H13+H19
S816803,H13+H19
S816804,H13+H19
S816805,H13+H19
S816806,H13+H19
S817800,H13
S817801,H13
S817802,H13
S817803,H13
S817804,H13
S817805,H13
S817806,H13+H19
S817807,H13+H19
S818800,H13
S818801,H13
S818802,H13
S818803,H13
S818804,H13
S818805,H13
S818806,H13
S818807,H13+H19
S819800,H13
S819801,H13
S819802,H13
S819803,H13
S819804,H13
S819805,H13
S819806,H13
S819807,H13+H19
S88F,H13+H19
S8280,H13+H19
S820800,H13
S820801,H13
S820802,H13
S820803,H13
S820804,H13
S820805,H13
S820806,H13
S820807,H13+H19
S821800,H13
S821801,H13
S821802,H13
S821803,H13
S821804,H13
S821805,H13
S821806,H13
S821807,H13+H19
S821808,H13+H19
S821809,H13+H19
S822800,H13
S822801,H13
S822802,H13
S822803,H13
S822804,H13
S822805,H13
S822806,H13
S822807,H13
S822808,H13
S822809,H13
S823800,H13
S823801,H13
S823802,H13
S823803,H13
S823804,H13
S823805,H13
S823806,H13
S823807,H13
S823808,H13
S823809,H13
S824800,H13
S824801,H13
S824802,H13
S824803,H13
S824804,H13
S824805,H13
S824806,H13
S824807,H13
S824808,H13
S824809,H13
S825800,H13
S825801,H13
S825802,H13
S825803,H13
S825804,H13
S825805,H13
S825806,H13
S825807,H13
S825808,H13
S825809,H13
S826800,H13
S826801,H13
S826802,H13
S826803,H13
S826804,H13
S826805,H13
S826806,H13
S826807,H13
S826808,H13
S826809,H13
S827800,H13
S827801,H13
S827802,H13
S827803,H13
S827804,H13
S827805,H13
S827806,H13
S827807,H13
S827808,H13
S827809,H13
S828800,H13
S828801,H13
S828802,H13
S828803,H13
S828804,H13
S828805,H13
S828806,H13
S828807,H13
S828808,H13
S828809,H13
S829800,H13
S829801,H13
S829802,H13
S829803,H13
S829804,H13
S829805,H13
S829806,H13
S829807,H13
S829808,H13
S829809,H13
S8281,H13+H19
S821810,H13+H19
S821811,H13+H19
S822810,H13
S822811,H13+H19
S822812,H13+H19
S823810,H13
S823811,H13
S823812,H13+H19
S823813,H13+H19
S824810,H13
S824811,H13
S824812,H13
S824813,H13+H19
S824814,H13+H19
S825810,H13
S825811,H13
S825812,H13
S825813,H13
S825814,H13+H19
S826810,H13
S826811,H13
S826812,H13
S826813,H13
S826814,H13+H19
S826815,H13+H19
S827810,H13
S827811,H13
S827812,H13
S827813,H13
S827814,H13
S827815,H13+H19
S827816,H13+H19
S828810,H13
S828811,H13
S828812,H13
S828813,H13
S828814,H13
S828815,H13
S828816,H13+H19
S829810,H13
S829811,H13
S829812,H13
S829813,H13
S829814,H13
S829815,H13
S829816,H13+H19
S829817,H13+H19
S8380,H13
S8381,H13+H19
S830810,H13
S830811,H13
S830812,H13
S830813,H13
S830814,H13
S830815,H13
S830816,H13+H19
S830817,H13+H19
S830818,H13+H19
S830819,H13+H19
S831810,H13
S831811,H13
S831812,H13
S831813,H13
S831814,H13
S831815,H13
S831816,H13
S831817,H13
S831818,H13
S831819,H13
S832810,H13
S832811,H13
S832812,H13
S832813,H13
S832814,H13
S832815,H13
S832816,H13
S832817,H13
S832818,H13
S832819,H13
S833810,H13
S833811,H13
S833812,H13
S833813,H13
S833814,H13
S833815,H13
S833816,H13
S833817,H13
S833818,H13
S833819,H13
S834810,H13
S834811,H13
S834812,H13
S834813,H13
S834814,H13
S834815,H13
S834816,H13
S834817,H13
S834818,H13
S834819,H13
S835810,H13
S835811,H13
S835812,H13
S835813,H13
S835814,H13
S835815,H13
S835816,H13
S835817,H13
S835818,H13
S835819,H13
S836810,H13
S836811,H13
S836812,H13
S836813,H13
S836814,H13
S836815,H13
S836816,H13
S836817,H13
S836818,H13
S836819,H13
S837810,H13
S837811,H13
S837812,H13
S837813,H13
S837814,H13
S837815,H13
S837816,H13
S837817,H13
S837818,H13
S837819,H13
S838810,H13
S838811,H13
S838812,H13
S838813,H13
S838814,H13
S838815,H13
S838816,H13
S838817,H13
S838818,H13
S838819,H13
S839810,H13
S839811,H13
S839812,H13
S839813,H13
S839814,H13
S839815,H13
S839816,H13
S839817,H13
S839818,H13
S839819,H13
S88G,H13+H19
S8382,H13+H19
S830820,H13+H19
S830821,H13+H19
S831820,H13
S831821,H13+H19
S831822,H13+H19
S831823,H13+H19
S831824,H13+H19
S831825,H13+H19
S831826,H13+H19
S831827,H13+H19
S832820,H13
S832821,H13
S832822,H13
S832823,H13
S832824,H13
S832825,H13
S832826,H13
S832827,H13+H19
S833820,H13
S833821,H13
S833822,H13
S833823,H13
S833824,H13
S833825,H13
S833826,H13
S833827,H13+H19
S834820,H13
S834821,H13
S834822,H13
S834823,H13
S834824,H13
S834825,H13
S834826,H13
S834827,H13+H19
S835820,H13
S835821,H13
S835822,H13
S835823,H13
S835824,H13
S835825,H13
S835826,H13
S835827,H13+H19
S836820,H13
S836821,H13
S836822,H13
S836823,H13
S836824,H13
S836825,H13
S836826,H13
S836827,H13+H19
S836828,H13+H19
S837820,H13
S837821,H13
S837822,H13
S837823,H13
S837824,H13
S837825,H13
S837826,H13
S837827,H13+H19
S838820,H13
S838821,H13
S838822,H13
S838823,H13
S838824,H13
S838825,H13
S838826,H13
S838827,H13+H19
S839820,H13
S839821,H13
S839822,H13
S839823,H13
S839824,H13
S839825,H13
S839826,H13
S839827,H13+H19
S88K,H13
S88L,H13+H19
S8482,H13+H19
S840820,H13
S840821,H13
S840822,H13
S840823,H13
S840824,H13
S840825,H13
S840826,H13
S840827,H13+H19
S841820,H13
S841821,H13
S841822,H13
S841823,H13
S841824,H13
S841825,H13
S841826,H13+H19
S841827,H13+H19
S842820,H13
S842821,H13
S842822,H13
S842823,H13
S842824,H13
S842825,H13
S842826,H13
S842827,H13+H19
S842828,H13+H19
S842829,H13+H19
S843820,H13
S843821,H13
S843822,H13
S843823,H13
S843824,H13
S843825,H13
S843826,H13
S843827,H13
S843828,H13
S843829,H13
S844820,H13
S844821,H13
S844822,H13
S844823,H13
S844824,H13
S844825,H13
S844826,H13
S844827,H13
S844828,H13
S844829,H13
S845820,H13
S845821,H13
S845822,H13
S845823,H13
S845824,H13
S845825,H13
S845826,H13
S845827,H13
S845828,H13
S845829,H13
S846820,H13
S846821,H13
S846822,H13
S846823,H13
S846824,H13
S846825,H13
S846826,H13
S846827,H13
S846828,H13
S846829,H13
S847820,H13
S847821,H13
S847822,H13
S847823,H13
S847824,H13
S847825,H13
S847826,H13
S847827,H13
S847828,H13
S847829,H13
S848820,H13
S848821,H13
S848822,H13
S848823,H13
S848824,H13
S848825,H13
S848826,H13
S848827,H13
S848828,H13
S848829,H13
S849820,H13
S849821,H13
S849822,H13
S849823,H13
S849824,H13
S849825,H13
S849826,H13
S849827,H13
S849828,H13
S849829,H13
S8483,H13+H19
S842830,H13+H19
S842831,H13+H19
S842832,H13+H19
S843830,H13
S843831,H13
S843832,H13+H19
S843833,H13+H19
S843834,H13+H19
S843835,H13+H19
S844830,H13
S844831,H13
S844832,H13
S844833,H13
S844834,H13
S844835,H13+H19
S844836,H13+H19
S844837,H13+H19
S844838,H13+H19
S844839,H13+H19
S845830,H13
S845831,H13
S845832,H13
S845833,H13
S845834,H13
S845835,H13
S845836,H13
S845837,H13
S845838,H13
S845839,H13
S846830,H13
S846831,H13
S846832,H13
S846833,H13
S846834,H13
S846835,H13
S846836,H13
S846837,H13
S846838,H13
S846839,H13
S847830,H13
S847831,H13
S847832,H13
S847833,H13
S847834,H13
S847835,H13
S847836,H13
S847837,H13
S847838,H13
S847839,H13
S848830,H13
S848831,H13
S848832,H13
S848833,H13
S848834,H13
S848835,H13
S848836,H13
S848837,H13
S848838,H13
S848839,H13
S849830,H13
S849831,H13
S849832,H13
S849833,H13
S849834,H13
S849835,H13
S849836,H13
S849837,H13
S849838,H13
S849839,H13
S8582,H13
S8583,H13
S88M,H13+H19+H20
S8484,H13+H19
S842846,H13+H19
S842847,H13+H19
S842848,H13+H19
S842849,H13+H19
S843844,H13+H19
S843845,H13+H19
S843846,H13+H19
S843847,H13
S843848,H13
S843849,H13+H19
S844840,H13+H19
S844841,H13+H19
S844842,H13+H19
S844843,H13+H19
S844844,H13+H19
S844845,H13
S844846,H13
S844847,H13
S844848,H13
S844849,H13
S845840,H13
S845841,H13
S845842,H13
S845843,H13
S845844,H13
S845845,H13
S845846,H13
S845847,H13
S845848,H13
S845849,H13
S846840,H13
S846841,H13
S846842,H13
S846843,H13
S846844,H13
S846845,H13
S846846,H13
S846847,H13
S846848,H13
S846849,H13
S847840,H13
S847841,H13
S847842,H13
S847843,H13
S847844,H13
S847845,H13
S847846,H13
S847847,H13
S847848,H13
S847849,H13
S848840,H13
S848841,H13
S848842,H13
S848843,H13
S848844,H13
S848845,H13
S848846,H13
S848847,H13
S848848,H13
S848849,H13
S849840,H13
S849841,H13
S849842,H13
S849843,H13
S849844,H13
S849845,H13
S849846,H13
S849847,H13
S849848,H13
S849849,H13
S8485,H13+H19+H20
S843850,H13+H19
S843851,H13+H19
S843852,H13+H19
S844850,H13
S844851,H13
S844852,H13+H19
S844853,H13+H19
S845850,H13
S845851,H13
S845852,H13+H19
S846850,H13
S846851,H13
S846852,H13+H19
S847850,H13
S847851,H13
S847852,H13+H19
S848850,H13
S848851,H13
S848852,H13+H19
S848853,H13+H19
S848854,H13+H19
S849850,H13
S849851,H13
S849852,H13
S849853,H13
S849854,H13+H19
S849855,H13+H19
S849856,H13+H19
S849857,H13+H19+H20
S8584,H13
S8585,H13+H19+H20
S850850,H13
S850851,H13
S850852,H13
S850853,H13
S850854,H13
S850855,H13
S850856,H13
S850857,H13+H19+H20
S851850,H13
S851851,H13
S851852,H13
S851853,H13
S851854,H13
S851855,H13
