N,H10+H14+H15+H18+H19+H20+H21+H22+H23+H24+H25+H29+H30+H31+H32
S255714,H14
S255715,H14
S255716,H14
S255717,H14
S255718,H14
S255719,H14
S256710,H11+H14
S256711,H14
S256712,H14
S256713,H14
S256714,H14
S256715,H14
S256716,H14
S256717,H14
S256718,H14
S256719,H14
S257710,H11+H14
S257711,H14
S257712,H14
S257713,H14
S257714,H14
S257715,H14
S257716,H14
S257717,H14
S257718,H14
S257719,H14
S258710,H11+H14
S258711,H14
S258712,H14
S258713,H14
S258714,H14
S258715,H14
S258716,H14
S258717,H14
S258718,H14
S258719,H14
S259710,H11+H14
S259711,H14
S259712,H14
S259713,H14
S259714,H14
S259715,H14
S259716,H14
S259717,H14
S259718,H14
S259719,H14
S27L,H11+H14
S2472,H14
S2473,H14
S2572,H11+H14
S250720,H14
S250721,H14
S250722,H14
S250723,H14
S250724,H14
S250725,H14
S250726,H14
S250727,H14
S250728,H14
S250729,H14
S251720,H14
S251721,H14
S251722,H14
S251723,H14
S251724,H14
S251725,H14
S251726,H14
S251727,H14
S251728,H14
S251729,H14
S252720,H14
S252721,H14
S252722,H14
S252723,H14
S252724,H14
S252725,H14
S252726,H14
S252727,H14
S252728,H14
S252729,H14
S253720,H14
S253721,H14
S253722,H14
S253723,H14
S253724,H14
S253725,H14
S253726,H14
S253727,H14
S253728,H14
S253729,H14
S254720,H14
S254721,H14
S254722,H14
S254723,H14
S254724,H14
S254725,H14
S254726,H14
S254727,H14
S254728,H14
S254729,H14
S255720,H14
S255721,H14
S255722,H14
S255723,H14
S255724,H14
S255725,H14
S255726,H14
S255727,H14
S255728,H14
S255729,H14
S256720,H14
S256721,H14
S256722,H14
S256723,H14
S256724,H14
S256725,H14
S256726,H14
S256727,H14
S256728,H14
S256729,H14
S257720,H14
S257721,H14
S257722,H14
S257723,H14
S257724,H14
S257725,H14
S257726,H14
S257727,H14
S257728,H14
S257729,H14
S258720,H14
S258721,H14
S258722,H14
S258723,H14
S258724,H14
S258725,H14
S258726,H14
S258727,H14
S258728,H14
S258729,H14
S259720,H14
S259721,H14
S259722,H14
S259723,H14
S259724,H11+H14
S259725,H11+H14
S259726,H11+H14
S259727,H11+H14
S259728,H11+H14
S259729,H11+H14
S2573,H11+H14
S250730,H14
S250731,H14
S250732,H14
S250733,H14
S250734,H14
S250735,H14
S250736,H14
S250737,H14
S250738,H14
S250739,H14
S251730,H14
S251731,H14
S251732,H14
S251733,H14
S251734,H14
S251735,H14
S251736,H14
S251737,H14
S251738,H14
S251739,H14
S252730,H14
S252731,H14
S252732,H14
S252733,H14
S252734,H14
S252735,H14
S252736,H14
S252737,H14
S252738,H14
S252739,H14
S253730,H14
S253731,H14
S253732,H14
S253733,H14
S253734,H14
S253735,H14
S253736,H14
S253737,H14
S253738,H14
S253739,H14
S254730,H14
S254731,H14
S254732,H14
S254733,H14
S254734,H14
S254735,H14
S254736,H14
S254737,H14
S254738,H14
S254739,H14
S255730,H14
S255731,H14
S255732,H14
S255733,H14
S255734,H14
S255735,H14
S255736,H14
S255737,H14
S255738,H14
S255739,H14
S256730,H14
S256731,H14
S256732,H14
S256733,H14
S256734,H14
S256735,H14
S256736,H14
S256737,H14
S256738,H14
S256739,H14
S257730,H14
S257731,H14
S257732,H14
S257733,H14
S257734,H14
S257735,H14
S257736,H14
S257737,H14
S257738,H14
S257739,H14
S258730,H14
S258731,H11+H14
S258732,H14
S258733,H14
S258734,H14
S258735,H14
S258736,H14
S258737,H14
S258738,H14
S258739,H14
S259730,H11+H14
S259731,H11+H14
S259732,H11+H14
S259733,H14
S259734,H14
S259735,H14
S259736,H14
S259737,H14
S259738,H14
S259739,H14
S27M,H14
S27N,H14
S27P,H14
S27Q,H11+H14
S2671,H11+H14
S260710,H11+H14
S260711,H14
S260712,H11+H14
S260713,H11+H14
S260714,H11+H14
S260715,H14
S260716,H14
S260717,H14
S260718,H11+H14
S260719,H11+H14
S261710,H11+H14
S261711,H14
S261712,H11+H14
S261714,H11+H14
S261715,H11+H14
S261716,H11+H14
S261717,H11+H14
S261718,H11+H14
S261719,H11+H14
S262710,H11+H14
S262711,H11+H14
S262712,H11+H14
S27R,H11+H14
S2672,H11+H14
S260720,H11+H14
S260721,H11+H14
S260722,H11+H14
S260723,H11+H14
S260724,H11+H14
S261720,H11+H14
S261723,H11+H14
S263729,H11+H14
S264729,H11+H14
S2673,H11+H14
S260732,H11+H14
S260733,H14
S260734,H14
S260735,H14
S260736,H14
S260737,H14
S260738,H14
S260739,H14
S261732,H11+H14
S261733,H11+H14
S261734,H14
S261735,H14
S261736,H14
S261737,H14
S261738,H14
S261739,H14
S262731,H11+H14
S262732,H11+H14
S262733,H14
S262734,H14
S262735,H14
S262736,H14
S262737,H14
S262738,H14
S262739,H14
S263730,H11+H14
S263731,H11+H14
S263732,H14
S263733,H14
S263734,H14
S263735,H14
S263736,H14
S263737,H14
S263738,H14
S263739,H14
S264730,H11+H14
S264731,H11+H14
S264732,H14
S264733,H14
S264734,H14
S264735,H14
S264736,H14
S264737,H14
S264738,H14
S264739,H14
S265731,H11+H14
S265732,H11+H14
S265733,H11+H14
S265734,H14
S265735,H14
S265736,H14
S265737,H14
S265738,H14
S265739,H14
S266733,H11+H14
S266734,H11+H14
S266735,H14
S266736,H14
S266737,H14
S266738,H14
S266739,H14
S267734,H11+H14
S267735,H11+H14
S267736,H14
S267737,H14
S267738,H14
S267739,H14
S268735,H11+H14
S268736,H14
S268737,H14
S268738,H14
S268739,H14
S269735,H11+H14
S269736,H11+H14
S269737,H11+H14
S269738,H14
S269739,H14
S2773,H11+H14
S270737,H11+H14
S270738,H11+H14
S270739,H11+H14
S271739,H11+H14
S272739,H11+H14
S273739,H11+H14
S27S,H11+H14
S2674,H14
S2675,H14
S2774,H11+H14
S270740,H14
S270741,H14
S270742,H14
S270743,H14
S270744,H14
S270745,H14
S270746,H14
S270747,H14
S270748,H14
S270749,H14
S271740,H14
S271741,H14
S271742,H14
S271743,H14
S271744,H14
S271745,H14
S271746,H14
S271747,H14
S271748,H14
S271749,H14
S272740,H14
S272741,H14
S272742,H14
S272743,H14
S272744,H14
S272745,H14
S272746,H14
S272747,H14
S272748,H14
S272749,H14
S273740,H11+H14
S273741,H14
S273742,H14
S273743,H14
S273744,H14
S273745,H14
S273746,H14
S273747,H14
S273748,H14
S273749,H14
S274740,H11+H14
S274741,H14
S274742,H14
S274743,H14
S274744,H14
S274745,H14
S274746,H14
S274747,H14
S274748,H14
S274749,H14
S275740,H11+H14
S275741,H11+H14
S275742,H14
S275743,H14
S275744,H14
S275745,H14
S275746,H14
S275747,H14
S275748,H14
S275749,H14
S276741,H11+H14
S276742,H11+H14
S276743,H14
S276744,H14
S276745,H14
S276746,H14
S276747,H14
S276748,H14
S276749,H14
S277742,H11+H14
S277743,H14
S277744,H14
S277745,H14
S277746,H14
S277747,H14
S277748,H14
S277749,H14
S278742,H11+H14
S278743,H11+H14
S278744,H11+H14
S278745,H14
S278746,H14
S278747,H14
S278748,H14
S278749,H14
S279744,H11+H14
S279745,H11+H14
S279746,H14
S279747,H14
S279748,H14
S279749,H14
S2775,H14
S27T,H14
S27U,H14
S27W,H11+H14
S2973,H11+H14
S296738,H11+H14
S297731,H11+H14
S297732,H11+H14
S297733,H11+H14
S297738,H11+H14
S297739,H11+H14
S298731,H11+H14
S298732,H14
S298733,H11+H14
S298734,H11+H14
S298735,H11+H14
S298738,H11+H14
S298739,H14
S299730,H11+H14
S299731,H11+H14
S299732,H14
S299733,H14
S299734,H14
S299735,H11+H14
S299736,H11+H14
S299737,H11+H14
S299738,H11+H14
S299739,H14
S27X,H11+H14
S2874,H11+H14
S280745,H11+H14
S280746,H11+H14
S280747,H14
S280748,H14
S280749,H14
S281746,H11+H14
S281747,H11+H14
S281748,H14
S281749,H14
S282747,H11+H14
S282748,H11+H14
S282749,H11+H14
S287748,H11+H14
S287749,H11+H14
S288746,H11+H14
S288747,H11+H14
S288748,H11+H14
S288749,H14
S289746,H11+H14
S289747,H14
S289748,H14
S289749,H14
S2875,H11+H14
S280750,H14
S280751,H14
S280752,H14
S280753,H14
S280754,H14
S280755,H14
S280756,H14
S280757,H14
S280758,H14
S280759,H14
S281750,H14
S281751,H14
S281752,H14
S281753,H14
S281754,H14
S281755,H14
S281756,H14
S281757,H14
S281758,H14
S281759,H14
S282750,H11+H14
S282751,H11+H14
S282752,H14
S282753,H14
S282754,H14
S282755,H14
S282756,H14
S282757,H14
S282758,H14
S282759,H14
S283751,H11+H14
S283752,H11+H14
S283753,H14
S283754,H14
S283755,H14
S283756,H14
S283757,H14
S283758,H14
S283759,H14
S284752,H11+H14
S284753,H11+H14
S284754,H14
S284755,H14
S284756,H14
S284757,H14
S284758,H14
S284759,H14
S285752,H11+H14
S285753,H11+H14
S285754,H14
S285755,H14
S285756,H14
S285757,H14
S285758,H14
S285759,H14
S286751,H11+H14
S286752,H11+H14
S286753,H14
S286754,H14
S286755,H14
S286756,H14
S286757,H14
S286758,H14
S286759,H14
S287750,H11+H14
S287751,H11+H14
S287752,H14
S287753,H14
S287754,H14
S287755,H14
S287756,H14
S287757,H14
S287758,H14
S287759,H14
S288750,H14
S288751,H14
S288752,H14
S288753,H14
S288754,H14
S288755,H14
S288756,H14
S288757,H14
S288758,H14
S288759,H14
S289750,H14
S289751,H14
S289752,H14
S289753,H14
S289754,H14
S289755,H14
S289756,H14
S289757,H14
S289758,H14
S289759,H14
S2974,H11+H14
S290746,H11+H14
S290747,H14
S290748,H14
S290749,H14
S291745,H11+H14
S291746,H11+H14
S291747,H14
S291748,H14
S291749,H14
S292745,H11+H14
S292746,H14
S292747,H14
S292748,H14
S292749,H14
S293742,H11+H14
S293743,H11+H14
S293744,H11+H14
S293745,H11+H14
S293746,H14
S293747,H14
S293748,H14
S293749,H14
S294742,H11+H14
S294743,H14
S294744,H14
S294745,H14
S294746,H14
S294747,H14
S294748,H14
S294749,H14
S295742,H11+H14
S295743,H14
S295744,H14
S295745,H14
S295746,H14
S295747,H14
S295748,H14
S295749,H14
S296740,H11+H14
S296741,H11+H14
S296742,H11+H14
S296743,H14
S296744,H14
S296745,H14
S296746,H14
S296747,H14
S296748,H14
S296749,H14
S297740,H11+H14
S297741,H14
S297742,H14
S297743,H14
S297744,H14
S297745,H14
S297746,H14
S297747,H14
S297748,H14
S297749,H14
S298740,H14
S298741,H14
S298742,H14
S298743,H14
S298744,H14
S298745,H14
S298746,H14
S298747,H14
S298748,H14
S298749,H14
S299740,H14
S299741,H14
S299742,H14
S299743,H14
S299744,H14
S299745,H14
S299746,H14
S299747,H14
S299748,H14
S299749,H14
S2975,H14
S27Y,H14
S27Z,H14
S28,H10+H14
S28SW,H10+H14
S28NW,H10+H14
S28SE,H14
S28NE,H14
S28A,H14
S28B,H10+H14
S2082,H14
S2083,H10+H14
S200830,H14
S200831,H14
S200832,H14
S200833,H14
S200834,H14
S200835,H10+H14
S200836,H10+H14
S201830,H14
S201831,H14
S201832,H14
S201833,H14
S201834,H14
S201835,H14
S201836,H10+H14
S201837,H10+H14
S202830,H14
S202831,H14
S202832,H14
S202833,H14
S202834,H14
S202835,H14
S202836,H14
S202837,H10+H14
S202838,H10+H14
S203830,H14
S203831,H14
S203832,H14
S203833,H14
S203834,H14
S203835,H14
S203836,H14
S203837,H14
S203838,H10+H14
S203839,H10+H14
S204830,H14
S204831,H14
S204832,H14
S204833,H14
S204834,H14
S204835,H14
S204836,H14
S204837,H14
S204838,H14
S204839,H10+H14
S205830,H14
S205831,H14
S205832,H14
S205833,H14
S205834,H14
S205835,H14
S205836,H14
S205837,H14
S205838,H14
S205839,H14
S206830,H14
S206831,H14
S206832,H14
S206833,H14
S206834,H14
S206835,H14
S206836,H14
S206837,H14
S206838,H14
S206839,H14
S207830,H14
S207831,H14
S207832,H14
S207833,H14
S207834,H14
S207835,H14
S207836,H14
S207837,H14
S207838,H14
S207839,H14
S208830,H14
S208831,H14
S208832,H14
S208833,H14
S208834,H14
S208835,H14
S208836,H14
S208837,H14
S208838,H14
S208839,H14
S209830,H14
S209831,H14
S209832,H14
S209833,H14
S209834,H14
S209835,H14
S209836,H14
S209837,H14
S209838,H14
S209839,H14
S2182,H14
S2183,H14
S28C,H10+H14
S2084,H10+H14
S204840,H10+H14
S205840,H10+H14
S205841,H10+H14
S205842,H10+H14
S205843,H10+H14
S206840,H14
S206841,H14
S206842,H14
S206843,H10+H14
S206844,H10+H14
S207840,H14
S207841,H14
S207842,H14
S207843,H14
S207844,H10+H14
S207845,H10+H14
S208840,H14
S208841,H14
S208842,H14
S208843,H14
S208844,H14
S208845,H10+H14
S209840,H14
S209841,H14
S209842,H14
S209843,H14
S209844,H14
S209845,H10+H14
S209846,H10+H14
S2184,H10+H14
S210840,H14
S210841,H14
S210842,H14
S210843,H14
S210844,H14
S210845,H14
S210846,H10+H14
S210847,H10+H14
S211840,H14
S211841,H14
S211842,H14
S211843,H14
S211844,H14
S211845,H14
S211846,H14
S211847,H10+H14
S211848,H10+H14
S212840,H14
S212841,H14
S212842,H14
S212843,H14
S212844,H14
S212845,H14
S212846,H14
S212847,H14
S212848,H10+H14
S212849,H10+H14
S213840,H14
S213841,H14
S213842,H14
S213843,H14
S213844,H14
S213845,H14
S213846,H14
S213847,H14
S213848,H14
S213849,H10+H14
S214840,H14
S214841,H14
S214842,H14
S214843,H14
S214844,H14
S214845,H14
S214846,H14
S214847,H14
S214848,H10+H14
S214849,H10+H14
S215840,H14
S215841,H14
S215842,H14
S215843,H14
S215844,H14
S215845,H14
S215846,H14
S215847,H14
S215848,H10+H14
S216840,H14
S216841,H14
S216842,H14
S216843,H14
S216844,H14
S216845,H14
S216846,H14
S216847,H14
S216848,H10+H14
S216849,H10+H14
S217840,H14
S217841,H14
S217842,H14
S217843,H14
S217844,H14
S217845,H14
S217846,H14
S217847,H14
S217848,H14
S217849,H10+H14
S218840,H14
S218841,H14
S218842,H14
S218843,H14
S218844,H14
S218845,H14
S218846,H14
S218847,H14
S218848,H14
S218849,H10+H14
S219840,H14
S219841,H14
S219842,H14
S219843,H14
S219844,H14
S219845,H14
S219846,H14
S219847,H14
S219848,H14
S219849,H14
S2185,H10+H14
S218850,H10+H14
S219850,H10+H14
S219851,H10+H14
S28D,H10+H14
S2086,H10+H14
S209869,H10+H14
S2087,H10+H14
S200870,H10+H14
S200871,H10+H14
S200872,H14
S200873,H14
S200874,H14
S200875,H14
S200876,H14
S200877,H14
S200878,H14
S200879,H14
S201870,H10+H14
S201871,H14
S201872,H14
S201873,H14
S201874,H14
S201875,H14
S201876,H14
S201877,H14
S201878,H14
S201879,H14
S202870,H10+H14
S202871,H14
S202872,H14
S202873,H14
S202874,H14
S202875,H14
S202876,H14
S202877,H14
S202878,H14
S202879,H14
S203870,H10+H14
S203871,H14
S203872,H14
S203873,H14
S203874,H14
S203875,H14
S203876,H14
S203877,H14
S203878,H14
S203879,H14
S204870,H10+H14
S204871,H14
S204872,H14
S204873,H14
S204874,H14
S204875,H14
S204876,H14
S204877,H14
S204878,H14
S204879,H14
S205870,H10+H14
S205871,H14
S205872,H14
S205873,H14
S205874,H14
S205875,H14
S205876,H14
S205877,H14
S205878,H14
S205879,H14
S206870,H10+H14
S206871,H14
S206872,H14
S206873,H14
S206874,H14
S206875,H14
S206876,H14
S206877,H14
S206878,H14
S206879,H14
S207870,H10+H14
S207871,H14
S207872,H14
S207873,H14
S207874,H14
S207875,H14
S207876,H14
S207877,H14
S207878,H14
S207879,H14
S208870,H10+H14
S208871,H14
S208872,H14
S208873,H14
S208874,H14
S208875,H14
S208876,H14
S208877,H14
S208878,H14
S208879,H14
S209870,H10+H14
S209871,H14
S209872,H14
S209873,H14
S209874,H14
S209875,H14
S209876,H14
S209877,H14
S209878,H14
S209879,H14
S2186,H10+H14
S210869,H10+H14
S211869,H10+H14
S212869,H10+H14
S213869,H10+H14
S2187,H10+H14
S210870,H14
S210871,H14
S210872,H14
S210873,H14
S210874,H14
S210875,H14
S210876,H14
S210877,H14
S210878,H14
S210879,H14
S211870,H14
S211871,H14
S211872,H14
S211873,H14
S211874,H14
S211875,H14
S211876,H14
S211877,H14
S211878,H14
S211879,H14
S212870,H14
S212871,H14
S212872,H14
S212873,H14
S212874,H14
S212875,H14
S212876,H14
S212877,H14
S212878,H14
S212879,H14
S213870,H10+H14
S213871,H14
S213872,H14
S213873,H14
S213874,H14
S213875,H14
S213876,H14
S213877,H14
S213878,H14
S213879,H14
S214870,H10+H14
S214871,H14
S214872,H14
S214873,H14
S214874,H14
S214875,H14
S214876,H14
S214877,H14
S214878,H14
S214879,H14
S215870,H10+H14
S215871,H10+H14
S215872,H14
S215873,H14
S215874,H14
S215875,H14
S215876,H14
S215877,H14
S215878,H14
S215879,H14
S216871,H10+H14
S216872,H14
S216873,H14
S216874,H14
S216875,H14
S216876,H14
S216877,H14
S216878,H14
S216879,H14
S217871,H10+H14
S217872,H14
S217873,H14
S217874,H14
S217875,H14
S217876,H14
S217877,H14
S217878,H14
S217879,H14
S218871,H10+H14
S218872,H14
S218873,H14
S218874,H14
S218875,H14
S218876,H14
S218877,H14
S218878,H14
S218879,H14
S219871,H10+H14
S219872,H14
S219873,H14
S219874,H14
S219875,H14
S219876,H14
S219877,H14
S219878,H14
S219879,H14
S28E,H14
S28F,H14
S28G,H14
S28H,H10+H14
S2284,H14
S2285,H10+H14
S220850,H14
S220851,H10+H14
S220852,H10+H14
S221850,H14
S221851,H14
S221852,H10+H14
S221853,H10+H14
S222850,H14
S222851,H14
S222852,H14
S222853,H10+H14
S222854,H10+H14
S223850,H14
S223851,H14
S223852,H14
S223853,H14
S223854,H10+H14
S223855,H10+H14
S224850,H14
S224851,H14
S224852,H14
S224853,H14
S224854,H14
S224855,H10+H14
S224856,H10+H14
S225850,H14
S225851,H14
S225852,H14
S225853,H14
S225854,H14
S225855,H14
S225856,H10+H14
S225857,H10+H14
S226850,H14
S226851,H14
S226852,H14
S226853,H14
S226854,H14
S226855,H14
S226856,H14
S226857,H10+H14
S226858,H10+H14
S226859,H10+H14
S227850,H14
S227851,H14
S227852,H14
S227853,H14
S227854,H14
S227855,H14
S227856,H14
S227857,H14
S227858,H14
S227859,H10+H14
S228850,H14
S228851,H14
S228852,H14
S228853,H14
S228854,H14
S228855,H14
S228856,H14
S228857,H14
S228858,H14
S228859,H14
S229850,H14
S229851,H14
S229852,H14
S229853,H14
S229854,H14
S229855,H14
S229856,H14
S229857,H14
S229858,H14
S229859,H14
S2384,H14
S2385,H14
S28I,H10+H14
S2286,H10+H14
S226861,H10+H14
S226862,H10+H14
S226863,H10+H14
S227860,H10+H14
S227861,H10+H14
S227862,H14
S227863,H10+H14
S227864,H10+H14
S227865,H10+H14
S227866,H10+H14
S227867,H10+H14
S228860,H14
S228861,H14
S228862,H14
S228863,H14
S228864,H14
S228865,H14
S228866,H14
S228867,H10+H14
S228868,H10+H14
S228869,H10+H14
S229860,H14
S229861,H14
S229862,H14
S229863,H14
S229864,H14
S229865,H14
S229866,H14
S229867,H14
S229868,H14
S229869,H14
S2287,H10+H14
S220871,H10+H14
S220872,H14
S220873,H14
S220874,H14
S220875,H14
S220876,H14
S220877,H14
S220878,H14
S220879,H14
S221870,H10+H14
S221871,H10+H14
S221872,H14
S221873,H14
S221874,H14
S221875,H14
S221876,H14
S221877,H14
S221878,H14
S221879,H14
S222870,H10+H14
S222871,H14
S222872,H14
S222873,H14
S222874,H14
S222875,H14
S222876,H14
S222877,H14
S222878,H14
S222879,H14
S223870,H10+H14
S223871,H10+H14
S223872,H14
S223873,H14
S223874,H14
S223875,H14
S223876,H14
S223877,H14
S223878,H14
S223879,H14
S224871,H10+H14
S224872,H14
S224873,H14
S224874,H14
S224875,H14
S224876,H14
S224877,H14
S224878,H14
S224879,H14
S225871,H10+H14
S225872,H14
S225873,H14
S225874,H14
S225875,H14
S225876,H14
S225877,H14
S225878,H14
S225879,H14
S226871,H10+H14
S226872,H14
S226873,H14
S226874,H14
S226875,H14
S226876,H14
S226877,H14
S226878,H14
S226879,H14
S227871,H10+H14
S227872,H14
S227873,H14
S227874,H14
S227875,H14
S227876,H14
S227877,H14
S227878,H14
S227879,H14
S228870,H10+H14
S228871,H10+H14
S228872,H14
S228873,H14
S228874,H14
S228875,H14
S228876,H14
S228877,H14
S228878,H14
S228879,H14
S229870,H14
S229871,H14
S229872,H14
S229873,H14
S229874,H14
S229875,H14
S229876,H14
S229877,H14
S229878,H14
S229879,H14
S2386,H14
S2387,H14
S28J,H14
S28K,H14
S28L,H14
S28M,H14
S28N,H14
S28P,H14
S28Q,H14
S28R,H14
S28S,H14
S28T,H14
S28U,H14
S28V,H14
S28W,H14
S28X,H14
S28Y,H14
S28Z,H14
S29,H14+H18
S29SW,H14
S29NW,H14+H18
S29SE,H14
S29NE,H14
S29A,H14
S29B,H14
S29C,H14
S29D,H14+H18
S2096,H14+H18
S200960,H14
S200961,H14+H18
S200962,H14+H18
S200963,H14+H18
S200964,H14+H18
S201960,H14
S201961,H14
S201962,H14
S201963,H14
S201964,H14+H18
S201965,H14+H18
S201966,H14+H18
S202960,H14
S202961,H14
S202962,H14
S202963,H14
S202964,H14
S202965,H14
S202966,H14+H18
S202967,H14+H18
S202968,H14+H18
S202969,H14+H18
S203960,H14
S203961,H14
S203962,H14
S203963,H14
S203964,H14
S203965,H14
S203966,H14
S203967,H14
S203968,H14
S203969,H14
S204960,H14
S204961,H14
S204962,H14
S204963,H14
S204964,H14
S204965,H14
S204966,H14
S204967,H14
S204968,H14
S204969,H14
S205960,H14
S205961,H14
S205962,H14
S205963,H14
S205964,H14
S205965,H14
S205966,H14
S205967,H14
S205968,H14
S205969,H14
S206960,H14
S206961,H14
S206962,H14
S206963,H14
S206964,H14
S206965,H14
S206966,H14
S206967,H14
S206968,H14
S206969,H14
S207960,H14
S207961,H14
S207962,H14
S207963,H14
S207964,H14
S207965,H14
S207966,H14
S207967,H14
S207968,H14
S207969,H14
S208960,H14
S208961,H14
S208962,H14
S208963,H14
S208964,H14
S208965,H14
S208966,H14
S208967,H14
S208968,H14
S208969,H14
S209960,H14
S209961,H14
S209962,H14
S209963,H14
S209964,H14
S209965,H14
S209966,H14
S209967,H14
S209968,H14
S209969,H14
S2097,H14+H18
S202970,H14+H18
S203970,H14+H18
S203971,H14+H18
S203972,H14+H18
S203973,H14+H18
S204970,H14
S204971,H14
S204972,H14
S204973,H14+H18
S204974,H14+H18
S205970,H14
S205971,H14
S205972,H14
S205973,H14
S205974,H14+H18
S205975,H14+H18
S206970,H14
S206971,H14
S206972,H14
S206973,H14
S206974,H14
S206975,H14+H18
S206976,H14+H18
S207970,H14
S207971,H14
S207972,H14
S207973,H14
S207974,H14
S207975,H14
S207976,H14+H18
S207977,H14+H18
S207978,H14+H18
S208970,H14
S208971,H14
S208972,H14
S208973,H14
S208974,H14
S208975,H14
S208976,H14
S208977,H14
S208978,H14+H18
S209970,H14
S209971,H14
S209972,H14
S209973,H14
S209974,H14
S209975,H14
S209976,H14
S209977,H14
S209978,H14+H18
S2196,H14
S2197,H14+H18
S210970,H14
S210971,H14
S210972,H14
S210973,H14
S210974,H14
S210975,H14
S210976,H14
S210977,H14
S210978,H14+H18
S210979,H14+H18
S211970,H14
S211971,H14
S211972,H14
S211973,H14
S211974,H14
S211975,H14
S211976,H14
S211977,H14
S211978,H14
S211979,H14+H18
S212970,H14
S212971,H14
S212972,H14
S212973,H14
S212974,H14
S212975,H14
S212976,H14
S212977,H14
S212978,H14
S212979,H14+H18
S213970,H14
S213971,H14
S213972,H14
S213973,H14
S213974,H14
S213975,H14
S213976,H14
S213977,H14
S213978,H14
S213979,H14+H18
S214970,H14
S214971,H14
S214972,H14
S214973,H14
S214974,H14
S214975,H14
S214976,H14
S214977,H14
S214978,H14
S214979,H14+H18
S215970,H14
S215971,H14
S215972,H14
S215973,H14
S215974,H14
S215975,H14
S215976,H14
S215977,H14
S215978,H14
S215979,H14+H18
S216970,H14
S216971,H14
S216972,H14
S216973,H14
S216974,H14
S216975,H14
S216976,H14
S216977,H14
S216978,H14
S216979,H14+H18
S217970,H14
S217971,H14
S217972,H14
S217973,H14
S217974,H14
S217975,H14
S217976,H14
S217977,H14
S217978,H14
S217979,H14+H18
S218970,H14
S218971,H14
S218972,H14
S218973,H14
S218974,H14
S218975,H14
S218976,H14
S218977,H14
S218978,H14
S218979,H14
S219970,H14
S219971,H14
S219972,H14
S219973,H14
S219974,H14
S219975,H14
S219976,H14
S219977,H14
S219978,H14
S219979,H14
S29E,H14+H18
S2198,H14+H18
S217980,H14+H18
S218980,H14+H18
S219980,H14+H18
S219981,H14+H18
S29F,H14
S29G,H14
S29H,H14
S29I,H14
S29J,H14+H18
S2298,H14+H18
S220980,H14
S220981,H14+H18
S221980,H14
S221981,H14+H18
S221982,H14+H18
S222980,H14
S222981,H14
S222982,H14+H18
S223980,H14
S223981,H14
S223982,H14+H18
S223983,H14+H18
S224980,H14
S224981,H14
S224982,H14
S224983,H14+H18
S225980,H14
S225981,H14
S225982,H14
S225983,H14+H18
S225984,H14+H18
S226980,H14
S226981,H14
S226982,H14
S226983,H14
S226984,H14+H18
S227980,H14
S227981,H14
S227982,H14
S227983,H14
S227984,H14+H18
S227985,H14+H18
S228980,H14
S228981,H14
S228982,H14
S228983,H14
S228984,H14
S228985,H14+H18
S228986,H14+H18
S229980,H14
S229981,H14
S229982,H14
S229983,H14
S229984,H14
S229985,H14
S229986,H14+H18
S229987,H14+H18
S2299,H14+H18
S229999,H14+H18
S2398,H14+H18
S230980,H14
S230981,H14
S230982,H14
S230983,H14
S230984,H14
S230985,H14
S230986,H14
S230987,H14+H18
S230988,H14+H18
S231980,H14
S231981,H14
S231982,H14
S231983,H14
S231984,H14
S231985,H14
S231986,H14
S231987,H14
S231988,H14+H18
S232980,H14
S232981,H14
S232982,H14
S232983,H14
S232984,H14
S232985,H14
S232986,H14
S232987,H14
S232988,H14+H18
S232989,H14+H18
S233980,H14
S233981,H14
S233982,H14
S233983,H14
S233984,H14
S233985,H14
S233986,H14
S233987,H14
S233988,H14
S233989,H14
S234980,H14
S234981,H14
S234982,H14
S234983,H14
S234984,H14
S234985,H14
S234986,H14
S234987,H14
S234988,H14
S234989,H14
S235980,H14
S235981,H14
S235982,H14
S235983,H14
S235984,H14
S235985,H14
S235986,H14
S235987,H14
S235988,H14
S235989,H14
S236980,H14
S236981,H14
S236982,H14
S236983,H14
S236984,H14
S236985,H14
S236986,H14
S236987,H14
S236988,H14
S236989,H14
S237980,H14
S237981,H14
S237982,H14
S237983,H14
S237984,H14
S237985,H14
S237986,H14
S237987,H14
S237988,H14
S237989,H14
S238980,H14
S238981,H14
S238982,H14
S238983,H14
S238984,H14
S238985,H14
S238986,H14
S238987,H14
S238988,H14
S238989,H14
S239980,H14
S239981,H14
S239982,H14
S239983,H14
S239984,H14
S239985,H14
S239986,H14
S239987,H14
S239988,H14
S239989,H14
S2399,H14+H18
S230994,H14+H18
S230995,H14+H18
S230996,H14+H18
S230997,H14+H18
S230998,H14+H18
S230999,H14+H18
S231990,H14+H18
S231991,H14+H18
S231992,H14+H18
S231993,H14+H18
S231994,H14+H18
S231995,H14
S231996,H14
S231997,H14
S231998,H14
S231999,H14
S232990,H14+H18
S232991,H14
S232992,H14
S232993,H14
S232994,H14
S232995,H14
S232996,H14
S232997,H14
S232998,H14
S232999,H14
S233990,H14
S233991,H14
S233992,H14
S233993,H14
S233994,H14
S233995,H14
S233996,H14
S233997,H14
S233998,H14
S233999,H14
S234990,H14
S234991,H14
S234992,H14
S234993,H14
S234994,H14
S234995,H14
S234996,H14
S234997,H14
S234998,H14
S234999,H14
S235990,H14
S235991,H14
S235992,H14
S235993,H14
S235994,H14
S235995,H14
