T,H0+H12+H13+H20
T326855,H0
T326856,H0
T326857,H0
T326858,H0
T326859,H0
T327850,H0
T327851,H0
T327852,H0
T327853,H0
T327854,H0
T327855,H0
T327856,H0
T327857,H0
T327858,H0
T327859,H0
T328850,H0
T328851,H0
T328852,H0
T328853,H0
T328854,H0
T328855,H0
T328856,H0
T328857,H0
T328858,H0
T328859,H0
T329850,H0
T329851,H0
T329852,H0
T329853,H0
T329854,H0
T329855,H0
T329856,H0
T329857,H0
T329858,H0
T329859,H0
T3384,H0
T3385,H0
T38I,H0+H20
T3286,H0+H20
T320860,H0+H20
T320861,H0+H20
T320862,H0+H20
T320863,H0+H20
T320864,H0+H20
T320865,H0+H20
T320866,H0+H20
T320867,H0+H20
T320868,H0+H20
T320869,H0+H20
T321860,H0
T321861,H0
T321862,H0+H20
T321863,H0+H20
T321864,H0
T321865,H0
T321866,H0
T321867,H0
T321868,H0
T321869,H0+H20
T322860,H0
T322861,H0
T322862,H0
T322863,H0
T322864,H0
T322865,H0
T322866,H0
T322867,H0
T322868,H0
T322869,H0
T323860,H0
T323861,H0
T323862,H0
T323863,H0
T323864,H0
T323865,H0
T323866,H0
T323867,H0
T323868,H0
T323869,H0
T324860,H0
T324861,H0
T324862,H0
T324863,H0
T324864,H0
T324865,H0
T324866,H0
T324867,H0
T324868,H0
T324869,H0
T325860,H0
T325861,H0
T325862,H0
T325863,H0
T325864,H0
T325865,H0
T325866,H0
T325867,H0
T325868,H0
T325869,H0
T326860,H0
T326861,H0
T326862,H0
T326863,H0
T326864,H0
T326865,H0
T326866,H0
T326867,H0
T326868,H0
T326869,H0
T327860,H0
T327861,H0
T327862,H0
T327863,H0
T327864,H0
T327865,H0
T327866,H0
T327867,H0
T327868,H0
T327869,H0
T328860,H0
T328861,H0
T328862,H0
T328863,H0
T328864,H0
T328865,H0
T328866,H0
T328867,H0
T328868,H0
T328869,H0
T329860,H0
T329861,H0
T329862,H0
T329863,H0
T329864,H0
T329865,H0
T329866,H0
T329867,H0
T329868,H0
T329869,H0
T3287,H0+H20
T320870,H20
T320871,H20
T320872,H20
T320873,H20
T320874,H20
T320875,H20
T320876,H20
T320877,H20
T320878,H20
T320879,H20
T321870,H0+H20
T321871,H0+H20
T321872,H20
T321873,H20
T321874,H20
T321875,H20
T321876,H20
T321877,H20
T321878,H20
T321879,H20
T322870,H0
T322871,H0+H20
T322872,H0+H20
T322873,H20
T322874,H20
T322875,H20
T322876,H20
T322877,H20
T322878,H20
T322879,H20
T323870,H0
T323871,H0
T323872,H0+H20
T323873,H0+H20
T323874,H20
T323875,H20
T323876,H20
T323877,H20
T323878,H20
T323879,H20
T324870,H0
T324871,H0
T324872,H0
T324873,H0+H20
T324874,H0+H20
T324875,H0+H20
T324876,H20
T324877,H20
T324878,H20
T324879,H20
T325870,H0
T325871,H0
T325872,H0
T325873,H0
T325874,H0
T325875,H0+H20
T325876,H0+H20
T325877,H20
T325878,H20
T325879,H20
T326870,H0
T326871,H0
T326872,H0
T326873,H0
T326874,H0
T326875,H0
T326876,H0+H20
T326877,H0+H20
T326878,H20
T326879,H20
T327870,H0
T327871,H0
T327872,H0
T327873,H0
T327874,H0
T327875,H0
T327876,H0
T327877,H0+H20
T327878,H20
T327879,H20
T328870,H0
T328871,H0
T328872,H0
T328873,H0
T328874,H0
T328875,H0
T328876,H0
T328877,H0+H20
T328878,H20
T328879,H20
T329870,H0
T329871,H0
T329872,H0
T329873,H0
T329874,H0
T329875,H0
T329876,H0
T329877,H0+H20
T329878,H20
T329879,H20
T3386,H0
T3387,H0+H20
T330870,H0
T330871,H0
T330872,H0
T330873,H0
T330874,H0
T330875,H0
T330876,H0
T330877,H0+H20
T330878,H0+H20
T330879,H20
T331870,H0
T331871,H0
T331872,H0
T331873,H0
T331874,H0
T331875,H0
T331876,H0
T331877,H0+H20
T331878,H0+H20
T331879,H0+H20
T332870,H0
T332871,H0
T332872,H0
T332873,H0
T332874,H0
T332875,H0
T332876,H0
T332877,H0
T332878,H0
T332879,H0
T333870,H0
T333871,H0
T333872,H0
T333873,H0
T333874,H0
T333875,H0
T333876,H0
T333877,H0
T333878,H0
T333879,H0
T334870,H0
T334871,H0
T334872,H0
T334873,H0
T334874,H0
T334875,H0
T334876,H0
T334877,H0
T334878,H0
T334879,H0
T335870,H0
T335871,H0
T335872,H0
T335873,H0
T335874,H0
T335875,H0
T335876,H0
T335877,H0
T335878,H0
T335879,H0
T336870,H0
T336871,H0
T336872,H0
T336873,H0
T336874,H0
T336875,H0
T336876,H0
T336877,H0
T336878,H0
T336879,H0
T337870,H0
T337871,H0
T337872,H0
T337873,H0
T337874,H0
T337875,H0
T337876,H0
T337877,H0
T337878,H0
T337879,H0
T338870,H0
T338871,H0
T338872,H0
T338873,H0
T338874,H0
T338875,H0
T338876,H0
T338877,H0
T338878,H0
T338879,H0
T339870,H0
T339871,H0
T339872,H0
T339873,H0
T339874,H0
T339875,H0
T339876,H0
T339877,H0
T339878,H0
T339879,H0
T38J,H0+H20
T3288,H0+H20
T320880,H20
T320881,H20
T320882,H20
T320883,H20
T320884,H20
T320885,H20
T320886,H20
T320887,H20
T320888,H20
T320889,H20
T321880,H20
T321881,H20
T321882,H20
T321883,H20
T321884,H20
T321885,H20
T321886,H20
T321887,H20
T321888,H20
T321889,H20
T322880,H20
T322881,H20
T322882,H20
T322883,H20
T322884,H20
T322885,H20
T322886,H20
T322887,H20
T322888,H20
T322889,H20
T323880,H20
T323881,H20
T323882,H20
T323883,H20
T323884,H20
T323885,H20
T323886,H20
T323887,H20
T323888,H20
T323889,H20
T324880,H20
T324881,H20
T324882,H20
T324883,H20
T324884,H20
T324885,H20
T324886,H20
T324887,H20
T324888,H20
T324889,H20
T325880,H20
T325881,H20
T325882,H20
T325883,H20
T325884,H20
T325885,H20
T325886,H20
T325887,H20
T325888,H20
T325889,H20
T326880,H20
T326881,H20
T326882,H20
T326883,H20
T326884,H20
T326885,H20
T326886,H20
T326887,H20
T326888,H20
T326889,H20
T327880,H20
T327881,H20
T327882,H20
T327883,H20
T327884,H20
T327885,H20
T327886,H20
T327887,H20
T327888,H20
T327889,H20
T328880,H20
T328881,H20
T328882,H20
T328883,H20
T328884,H20
T328885,H20
T328886,H20
T328887,H20
T328888,H20
T328889,H20
T329880,H20
T329881,H20
T329882,H20
T329883,H0+H20
T329884,H0+H20
T329885,H0+H20
T329886,H20
T329887,H20
T329888,H20
T329889,H20
T3289,H20
T3388,H0+H20
T330880,H20
T330881,H20
T330882,H0+H20
T330883,H0+H20
T330884,H0
T330885,H0+H20
T330886,H0+H20
T330887,H20
T330888,H20
T330889,H20
T331880,H0+H20
T331881,H0+H20
T331882,H0+H20
T331883,H0
T331884,H0
T331885,H0
T331886,H0+H20
T331887,H0+H20
T331888,H20
T331889,H20
T332880,H0
T332881,H0
T332882,H0
T332883,H0
T332884,H0
T332885,H0
T332886,H0
T332887,H0+H20
T332888,H0+H20
T332889,H20
T333880,H0
T333881,H0
T333882,H0
T333883,H0
T333884,H0
T333885,H0
T333886,H0
T333887,H0
T333888,H0+H20
T333889,H0+H20
T334880,H0
T334881,H0
T334882,H0
T334883,H0
T334884,H0
T334885,H0
T334886,H0
T334887,H0
T334888,H0
T334889,H0+H20
T335880,H0
T335881,H0
T335882,H0
T335883,H0
T335884,H0
T335885,H0
T335886,H0
T335887,H0
T335888,H0
T335889,H0
T336880,H0
T336881,H0
T336882,H0
T336883,H0
T336884,H0
T336885,H0
T336886,H0
T336887,H0
T336888,H0
T336889,H0
T337880,H0
T337881,H0
T337882,H0
T337883,H0
T337884,H0
T337885,H0
T337886,H0
T337887,H0
T337888,H0
T337889,H0
T338880,H0
T338881,H0
T338882,H0
T338883,H0
T338884,H0
T338885,H0
T338886,H0
T338887,H0
T338888,H0
T338889,H0
T339880,H0
T339881,H0
T339882,H0
T339883,H0
T339884,H0
T339885,H0
T339886,H0
T339887,H0
T339888,H0
T339889,H0
T3389,H0+H20
T330890,H20
T330891,H20
T330892,H20
T330893,H20
T330894,H20
T330895,H20
T330896,H20
T330897,H20
T330898,H20
T330899,H20
T331890,H20
T331891,H20
T331892,H20
T331893,H20
T331894,H20
T331895,H20
T331896,H20
T331897,H20
T331898,H20
T331899,H20
T332890,H20
T332891,H20
T332892,H20
T332893,H20
T332894,H20
T332895,H20
T332896,H20
T332897,H20
T332898,H20
T332899,H20
T333890,H0+H20
T333891,H0+H20
T333892,H0+H20
T333893,H20
T333894,H20
T333895,H20
T333896,H20
T333897,H20
T333898,H20
T333899,H0+H20
T334890,H0+H20
T334891,H0
T334892,H0+H20
T334893,H0+H20
T334894,H0+H20
T334895,H0+H20
T334896,H0+H20
T334897,H20
T334898,H0+H20
T334899,H0+H20
T335890,H0
T335891,H0
T335892,H0
T335893,H0
T335894,H0
T335895,H0
T335896,H0+H20
T335897,H0+H20
T335898,H0+H20
T335899,H0
T336890,H0
T336891,H0
T336892,H0
T336893,H0
T336894,H0
T336895,H0
T336896,H0
T336897,H0
T336898,H0
T336899,H0
T337890,H0
T337891,H0
T337892,H0
T337893,H0
T337894,H0
T337895,H0
T337896,H0
T337897,H0
T337898,H0
T337899,H0
T338890,H0
T338891,H0
T338892,H0
T338893,H0
T338894,H0
T338895,H0
T338896,H0
T338897,H0
T338898,H0
T338899,H0
T339890,H0
T339891,H0
T339892,H0
T339893,H0
T339894,H0
T339895,H0
T339896,H0
T339897,H0
T339898,H0
T339899,H0
T38K,H0
T38L,H0
T38M,H0
T38N,H0
T38P,H0
T38Q,H0
T38R,H0
T38S,H0
T38T,H0
T38U,H0
T38V,H0
T38W,H0
T38X,H0
T38Y,H0
T38Z,H0
T39,H0+H20
T39SW,H0+H20
T39NW,H0+H20
T39SE,H0
T39NE,H0
T39A,H20
T39B,H0+H20
T3092,H20
T3093,H20
T3192,H20
T3193,H0+H20
T310930,H20
T310931,H20
T310932,H20
T310933,H20
T310934,H20
T310935,H20
T310936,H20
T310937,H20
T310938,H20
T310939,H20
T311930,H20
T311931,H20
T311932,H20
T311933,H20
T311934,H20
T311935,H20
T311936,H20
T311937,H20
T311938,H20
T311939,H20
T312930,H20
T312931,H20
T312932,H20
T312933,H20
T312934,H20
T312935,H20
T312936,H20
T312937,H20
T312938,H20
T312939,H20
T313930,H20
T313931,H20
T313932,H20
T313933,H20
T313934,H20
T313935,H20
T313936,H20
T313937,H20
T313938,H20
T313939,H20
T314930,H20
T314931,H20
T314932,H20
T314933,H20
T314934,H20
T314935,H20
T314936,H20
T314937,H20
T314938,H20
T314939,H20
T315930,H20
T315931,H20
T315932,H20
T315933,H20
T315934,H20
T315935,H20
T315936,H20
T315937,H20
T315938,H20
T315939,H20
T316930,H20
T316931,H20
T316932,H20
T316933,H20
T316934,H20
T316935,H20
T316936,H20
T316937,H20
T316938,H20
T316939,H0+H20
T317930,H20
T317931,H20
T317932,H20
T317933,H20
T317934,H20
T317935,H20
T317936,H20
T317937,H20
T317938,H20
T317939,H0+H20
T318930,H20
T318931,H20
T318932,H20
T318933,H20
T318934,H20
T318935,H20
T318936,H20
T318937,H20
T318938,H20
T318939,H0+H20
T319930,H20
T319931,H20
T319932,H20
T319933,H20
T319934,H20
T319935,H20
T319936,H20
T319937,H20
T319938,H20
T319939,H0+H20
T39C,H0+H20
T3094,H0+H20
T300940,H20
T300941,H20
T300942,H20
T300943,H20
T300944,H20
T300945,H20
T300946,H20
T300947,H20
T300948,H20
T300949,H20
T301940,H20
T301941,H20
T301942,H20
T301943,H20
T301944,H20
T301945,H20
T301946,H20
T301947,H20
T301948,H20
T301949,H20
T302940,H20
T302941,H20
T302942,H20
T302943,H20
T302944,H20
T302945,H20
T302946,H20
T302947,H20
T302948,H20
T302949,H20
T303940,H20
T303941,H20
T303942,H20
T303943,H20
T303944,H20
T303945,H20
T303946,H20
T303947,H20
T303948,H20
T303949,H20
T304940,H20
T304941,H20
T304942,H20
T304943,H20
T304944,H20
T304945,H20
T304946,H20
T304947,H20
T304948,H20
T304949,H20
T305940,H20
T305941,H20
T305942,H20
T305943,H20
T305944,H20
T305945,H20
T305946,H20
T305947,H20
T305948,H20
T305949,H20
T306940,H20
T306941,H20
T306942,H20
T306943,H20
T306944,H20
T306945,H20
T306946,H20
T306947,H20
T306948,H20
T306949,H20
T307940,H20
T307941,H20
T307942,H20
T307943,H20
T307944,H20
T307945,H20
T307946,H20
T307947,H20
T307948,H20
T307949,H20
T308940,H20
T308941,H20
T308942,H20
T308943,H20
T308944,H20
T308945,H20
T308946,H0+H20
T308947,H0+H20
T308948,H20
T308949,H0+H20
T309940,H20
T309941,H20
T309942,H20
T309943,H20
T309944,H20
T309945,H20
T309946,H20
T309947,H0+H20
T309948,H0+H20
T309949,H0+H20
T3095,H0+H20
T300950,H20
T300951,H20
T300952,H20
T300953,H20
T300954,H20
T300955,H20
T300956,H20
T300957,H20
T300958,H20
T300959,H20
T301950,H20
T301951,H20
T301952,H20
T301953,H20
T301954,H20
T301955,H20
T301956,H20
T301957,H20
T301958,H20
T301959,H20
T302950,H20
T302951,H20
T302952,H20
T302953,H20
T302954,H20
T302955,H20
T302956,H20
T302957,H20
T302958,H20
T302959,H20
T303950,H20
T303951,H20
T303952,H20
T303953,H20
T303954,H20
T303955,H20
T303956,H20
T303957,H20
T303958,H20
T303959,H20
T304950,H20
T304951,H20
T304952,H20
T304953,H20
T304954,H20
T304955,H20
T304956,H0+H20
T304957,H0+H20
T304958,H0+H20
T304959,H0+H20
T305950,H20
T305951,H20
T305952,H20
T305953,H0+H20
T305954,H0+H20
T305955,H0+H20
T305956,H0+H20
T305957,H0
T305958,H0
T305959,H0+H20
T306950,H0+H20
T306951,H0+H20
T306952,H0+H20
T306953,H0+H20
T306954,H0
T306955,H0+H20
T306956,H0+H20
T306957,H0
T306958,H0
T306959,H0+H20
T307950,H0+H20
T307951,H0+H20
T307952,H0+H20
T307953,H0
T307954,H0+H20
T307955,H0+H20
T307956,H0+H20
T307957,H0+H20
T307958,H0+H20
T307959,H0+H20
T308950,H0+H20
T308951,H0
T308952,H0+H20
T308953,H0+H20
T308954,H0+H20
T308955,H0+H20
T308956,H0+H20
T308957,H0+H20
T308958,H20
T308959,H20
T309950,H0+H20
T309951,H0+H20
T309952,H0+H20
T309953,H20
T309954,H0+H20
T309955,H0+H20
T309956,H20
T309957,H20
T309958,H20
T309959,H0+H20
T3194,H0+H20
T310940,H20
T310941,H20
T310942,H20
T310943,H20
T310944,H20
T310945,H20
T310946,H0+H20
T310947,H0+H20
T310948,H0+H20
T310949,H0+H20
T311940,H20
T311941,H20
T311942,H20
T311943,H20
T311944,H20
T311945,H0+H20
T311946,H0+H20
T311947,H0+H20
T311948,H0+H20
T311949,H20
T312940,H20
T312941,H20
T312942,H20
T312943,H20
T312944,H0+H20
T312945,H0+H20
T312946,H0+H20
T312947,H20
T312948,H0+H20
T312949,H0+H20
T313940,H20
T313941,H20
T313942,H0+H20
T313943,H0+H20
T313944,H0+H20
T313945,H20
T313946,H0+H20
T313947,H0+H20
T313948,H0+H20
T313949,H0
T314940,H20
T314941,H0+H20
T314942,H0+H20
T314943,H0+H20
T314944,H0+H20
T314945,H0+H20
T314946,H0+H20
T314947,H0
T314948,H0
T314949,H0
T315940,H0+H20
T315941,H0+H20
T315942,H0+H20
T315943,H0+H20
T315944,H0+H20
T315945,H0
T315946,H0
T315947,H0
T315948,H0
T315949,H0
T316940,H0+H20
T316941,H20
T316942,H0+H20
T316943,H0+H20
T316944,H0
T316945,H0
T316946,H0
T316947,H0
T316948,H0
T316949,H0
T317940,H0+H20
T317941,H0+H20
T317942,H0+H20
T317943,H0
T317944,H0
T317945,H0
T317946,H0
T317947,H0
T317948,H0
T317949,H0
T318940,H0+H20
T318941,H0+H20
T318942,H0+H20
T318943,H0
T318944,H0
T318945,H0
T318946,H0
T318947,H0
T318948,H0
T318949,H0
T319940,H0+H20
T319941,H0
T319942,H0+H20
T319943,H0
T319944,H0
T319945,H0
T319946,H0
T319947,H0
T319948,H0
T319949,H0
T3195,H0+H20
T310950,H20
T310951,H20
T310952,H20
T310953,H20
T310954,H0+H20
T310955,H0+H20
T310956,H0+H20
T310957,H0+H20
T310958,H0+H20
T310959,H0+H20
T311950,H20
T311951,H0+H20
T311952,H0+H20
T311953,H0+H20
T311954,H0+H20
T311955,H0
T311956,H0
T311957,H0
T311958,H0
T311959,H0
T312950,H0+H20
T312951,H0+H20
T312952,H0
T312953,H0
T312954,H0
T312955,H0
T312956,H0
T312957,H0
T312958,H0
T312959,H0
T313950,H0
T313951,H0
T313952,H0
T313953,H0
T313954,H0
T313955,H0
T313956,H0
T313957,H0
T313958,H0
T313959,H0
T314950,H0
T314951,H0
T314952,H0
T314953,H0
T314954,H0
T314955,H0
T314956,H0
T314957,H0
T314958,H0
T314959,H0
T315950,H0
T315951,H0
T315952,H0
T315953,H0
T315954,H0
T315955,H0
T315956,H0
T315957,H0
T315958,H0
T315959,H0
T316950,H0
T316951,H0
T316952,H0
T316953,H0
T316954,H0
T316955,H0
T316956,H0
T316957,H0
T316958,H0
T316959,H0
T317950,H0
T317951,H0
T317952,H0
T317953,H0
T317954,H0
T317955,H0
T317956,H0
T317957,H0
T317958,H0
T317959,H0
T318950,H0
T318951,H0
T318952,H0
T318953,H0
T318954,H0
T318955,H0
T318956,H0
T318957,H0
T318958,H0
T318959,H0
T319950,H0
T319951,H0
T319952,H0
T319953,H0
T319954,H0
T319955,H0
T319956,H0
T319957,H0
T319958,H0
T319959,H0
T39D,H0+H20
T3096,H0+H20
T300960,H20
T300961,H20
T300962,H20
T300963,H20
T300964,H20
T300965,H20
T300966,H20
T300967,H20
T300968,H20
T300969,H20
T301960,H20
T301961,H20
T301962,H20
T301963,H20
T301964,H20
T301965,H20
T301966,H20
T301967,H20
T301968,H20
T301969,H20
T302960,H20
T302961,H20
T302962,H20
T302963,H20
T302964,H20
T302965,H20
T302966,H20
T302967,H20
T302968,H20
T302969,H20
T303960,H20
T303961,H20
T303962,H20
T303963,H20
T303964,H20
T303965,H20
T303966,H20
T303967,H20
T303968,H20
T303969,H20
T304960,H20
T304961,H20
T304962,H20
T304963,H20
T304964,H0+H20
T304965,H20
T304966,H20
T304967,H20
T304968,H20
T304969,H20
T305960,H0+H20
T305961,H0+H20
T305962,H0+H20
T305963,H0+H20
T305964,H0+H20
T305965,H0+H20
T305966,H0+H20
T305967,H20
T305968,H20
T305969,H20
T306960,H0+H20
T306961,H0+H20
T306962,H0+H20
T306963,H0+H20
T306964,H0+H20
T306965,H0+H20
T306966,H0+H20
T306967,H0+H20
T306968,H0+H20
T306969,H0+H20
T307960,H0+H20
T307961,H0+H20
T307962,H0+H20
T307963,H0+H20
T307964,H20
T307965,H20
T307966,H20
T307967,H20
T307968,H20
T307969,H20
T308960,H20
T308961,H20
T308962,H20
T308963,H20
T308964,H20
T308965,H20
T308966,H20
T308967,H20
T308968,H20
T308969,H20
T309960,H0+H20
T309961,H0+H20
T309962,H0+H20
T309963,H0+H20
T309964,H0+H20
T309965,H0+H20
T309966,H0+H20
T309967,H0+H20
T309968,H0+H20
T309969,H0+H20
T3097,H0+H20
T300970,H20
T300971,H20
T300972,H20
T300973,H20
T300974,H20
T300975,H20
T300976,H20
T300977,H20
T300978,H20
T300979,H20
T301970,H20
T301971,H20
T301972,H20
T301973,H20
T301974,H20
T301975,H20
T301976,H20
T301977,H20
T301978,H20
T301979,H20
T302970,H0+H20
T302971,H0+H20
T302972,H0+H20
T302973,H0+H20
T302974,H0+H20
T302975,H20
T302976,H20
T302977,H20
T302978,H20
T302979,H20
T303970,H0+H20
T303971,H0+H20
T303972,H0
T303973,H0
T303974,H0+H20
T303975,H0+H20
T303976,H20
T303977,H20
T303978,H20
T303979,H20
T304970,H0+H20
T304971,H0
T304972,H0
T304973,H0
T304974,H0
T304975,H0+H20
T304976,H0+H20
T304977,H0+H20
T304978,H20
T304979,H20
T305970,H0+H20
T305971,H0
T305972,H0
T305973,H0
T305974,H0
T305975,H0
T305976,H0
T305977,H0+H20
T305978,H0+H20
T305979,H20
T306970,H0+H20
T306971,H0+H20
T306972,H0+H20
T306973,H0+H20
T306974,H0+H20
T306975,H0+H20
T306976,H0
T306977,H0+H20
T306978,H0+H20
T306979,H20
T307970,H20
T307971,H20
T307972,H20
T307973,H20
T307974,H20
T307975,H0+H20
T307976,H0+H20
T307977,H0+H20
T307978,H20
T307979,H20
T308970,H20
T308971,H20
T308972,H20
T308973,H20
T308974,H20
T308975,H20
T308976,H20
T308977,H20
T308978,H20
T308979,H20
T309970,H0+H20
T309971,H0+H20
T309972,H0+H20
T309973,H0+H20
T309974,H0+H20
T309975,H0+H20
T309976,H0+H20
T309977,H0+H20
T309978,H0+H20
T309979,H0+H20
T3196,H0
T3197,H0
T39E,H0+H20
T3098,H0+H20
T300980,H20
T300981,H20
T300982,H20
T300983,H20
T300984,H20
T300985,H20
T300986,H20
T300987,H20
T300988,H20
T300989,H20
T301980,H20
T301981,H20
T301982,H20
T301983,H20
T301984,H20
T301985,H20
T301986,H20
T301987,H20
T301988,H20
T301989,H20
T302980,H20
T302981,H20
T302982,H20
T302983,H20
T302984,H20
T302985,H20
T302986,H20
T302987,H20
T302988,H20
T302989,H20
T303980,H20
T303981,H20
T303982,H20
T303983,H20
T303984,H20
T303985,H20
T303986,H20
T303987,H20
T303988,H20
T303989,H20
T304980,H20
T304981,H20
T304982,H20
T304983,H20
T304984,H20
T304985,H20
T304986,H20
T304987,H20
T304988,H20
T304989,H20
T305980,H20
T305981,H20
T305982,H20
T305983,H20
T305984,H20
T305985,H20
T305986,H20
T305987,H20
T305988,H20
T305989,H20
T306980,H20
T306981,H20
T306982,H20
T306983,H20
T306984,H20
T306985,H20
T306986,H20
T306987,H20
T306988,H20
T306989,H20
T307980,H20
T307981,H20
T307982,H20
T307983,H20
T307984,H20
T307985,H20
T307986,H20
T307987,H20
T307988,H20
T307989,H20
T308980,H20
T308981,H20
T308982,H20
T308983,H20
T308984,H20
T308985,H20
T308986,H20
T308987,H20
T308988,H20
T308989,H20
T309980,H0+H20
T309981,H0+H20
T309982,H0+H20
T309983,H0+H20
T309984,H0+H20
T309985,H0+H20
T309986,H0+H20
T309987,H0+H20
T309988,H0+H20
T309989,H0+H20
T3099,H0+H20
T300990,H20
T300991,H20
T300992,H20
T300993,H20
T300994,H20
T300995,H20
T300996,H20
T300997,H20
T300998,H20
T300999,H20
T301990,H20
T301991,H20
T301992,H20
T301993,H20
T301994,H20
T301995,H20
T301996,H20
T301997,H20
T301998,H20
T301999,H20
T302990,H20
T302991,H20
T302992,H20
T302993,H20
T302994,H20
T302995,H20
T302996,H20
T302997,H20
T302998,H20
T302999,H20
T303990,H20
T303991,H20
T303992,H20
T303993,H20
T303994,H20
T303995,H20
T303996,H20
T303997,H20
T303998,H20
T303999,H20
T304990,H20
T304991,H20
T304992,H20
T304993,H20
T304994,H20
T304995,H20
T304996,H20
T304997,H20
T304998,H20
T304999,H20
T305990,H20
T305991,H20
T305992,H20
T305993,H20
T305994,H20
T305995,H20
T305996,H20
T305997,H20
T305998,H20
T305999,H20
T306990,H20
T306991,H20
T306992,H20
T306993,H20
T306994,H20
T306995,H20
T306996,H20
T306997,H20
T306998,H20
T306999,H20
T307990,H20
T307991,H20
T307992,H20
T307993,H20
T307994,H20
T307995,H20
T307996,H20
T307997,H20
T307998,H20
T307999,H20
T308990,H20
T308991,H20
T308992,H20
T308993,H20
T308994,H20
T308995,H20
T308996,H20
T308997,H20
T308998,H20
T308999,H20
T309990,H0+H20
T309991,H0+H20
T309992,H0+H20
T309993,H0+H20
T309994,H0+H20
T309995,H0+H20
T309996,H0+H20
T309997,H0+H20
T309998,H0+H20
T309999,H20
T3198,H0
T3199,H0+H20
T310990,H0
T310991,H0
T310992,H0
T310993,H0
T310994,H0
T310995,H0
T310996,H0
T310997,H0
T310998,H0+H20
T310999,H0+H20
T311990,H0
T311991,H0
T311992,H0
T311993,H0
T311994,H0
T311995,H0
T311996,H0
T311997,H0
T311998,H0
T311999,H0
T312990,H0
T312991,H0
T312992,H0
T312993,H0
T312994,H0
T312995,H0
T312996,H0
T312997,H0
T312998,H0
T312999,H0
T313990,H0
T313991,H0
T313992,H0
T313993,H0
T313994,H0
T313995,H0
T313996,H0
T313997,H0
T313998,H0
T313999,H0
T314990,H0
T314991,H0
T314992,H0
T314993,H0
T314994,H0
T314995,H0
T314996,H0
T314997,H0
T314998,H0
T314999,H0
T315990,H0
T315991,H0
T315992,H0
T315993,H0
T315994,H0
T315995,H0
T315996,H0
T315997,H0
T315998,H0
T315999,H0
T316990,H0
T316991,H0
T316992,H0
T316993,H0
T316994,H0
T316995,H0
T316996,H0
T316997,H0
T316998,H0
T316999,H0
T317990,H0
T317991,H0
T317992,H0
T317993,H0
T317994,H0
T317995,H0
T317996,H0
T317997,H0
T317998,H0
T317999,H0
T318990,H0
T318991,H0
T318992,H0
T318993,H0
T318994,H0
T318995,H0
T318996,H0
T318997,H0
T318998,H0
T318999,H0
T319990,H0
T319991,H0
T319992,H0
T319993,H0
T319994,H0
T319995,H0
T319996,H0
T319997,H0
T319998,H0
T319999,H0
T39F,H0+H20
T3290,H20
T3291,H20
T3390,H0+H20
T330900,H20
T330901,H20
T330902,H20
T330903,H20
T330904,H20
T330905,H20
T330906,H20
T330907,H20
T330908,H20
T330909,H20
T331900,H20
T331901,H20
T331902,H20
T331903,H20
T331904,H20
T331905,H20
T331906,H20
T331907,H20
T331908,H20
T331909,H20
T332900,H20
T332901,H20
T332902,H20
T332903,H20
T332904,H20
T332905,H20
T332906,H20
T332907,H20
T332908,H20
T332909,H20
T333900,H0+H20
T333901,H20
T333902,H20
T333903,H20
T333904,H20
T333905,H20
T333906,H20
T333907,H20
T333908,H20
T333909,H20
T334900,H0+H20
T334901,H0+H20
T334902,H0+H20
T334903,H20
T334904,H0+H20
T334905,H0+H20
T334906,H0+H20
T334907,H0+H20
T334908,H0+H20
T334909,H20
T335900,H0
T335901,H0
T335902,H0+H20
T335903,H0+H20
T335904,H0+H20
T335905,H0
T335906,H0+H20
T335907,H0
T335908,H0+H20
T335909,H0+H20
T336900,H0
T336901,H0
T336902,H0
T336903,H0
T336904,H0
T336905,H0
T336906,H0
T336907,H0
T336908,H0
T336909,H0+H20
T337900,H0
T337901,H0
T337902,H0
T337903,H0
T337904,H0
T337905,H0
T337906,H0
T337907,H0
T337908,H0
T337909,H0
T338900,H0
T338901,H0
T338902,H0
T338903,H0
T338904,H0
T338905,H0
T338906,H0
T338907,H0
T338908,H0
T338909,H0+H20
T339900,H0
T339901,H0
T339902,H0
T339903,H0
T339904,H0
T339905,H0
T339906,H0
T339907,H0
T339908,H0
T339909,H0
T3391,H0+H20
T330910,H20
T330911,H20
T330912,H20
T330913,H20
T330914,H20
T330915,H20
T330916,H20
T330917,H20
T330918,H20
T330919,H20
T331910,H20
T331911,H20
T331912,H20
T331913,H20
T331914,H20
T331915,H20
T331916,H20
T331917,H20
T331918,H20
T331919,H20
T332910,H20
T332911,H20
T332912,H20
T332913,H20
T332914,H20
T332915,H20
T332916,H20
T332917,H20
T332918,H20
T332919,H20
T333910,H20
T333911,H20
T333912,H20
T333913,H20
T333914,H20
T333915,H20
T333916,H20
T333917,H20
T333918,H20
T333919,H20
T334910,H20
T334911,H20
T334912,H20
T334913,H20
T334914,H20
T334915,H20
T334916,H20
T334917,H20
T334918,H20
T334919,H20
T335910,H20
T335911,H20
T335912,H20
T335913,H20
T335914,H20
T335915,H20
T335916,H20
T335917,H20
T335918,H20
T335919,H20
T336910,H0+H20
T336911,H20
T336912,H20
T336913,H20
T336914,H20
T336915,H20
T336916,H20
T336917,H20
T336918,H20
T336919,H20
T337910,H0+H20
T337911,H20
T337912,H20
